h2_amp_mean,h2_amp_cv,h2_phase_std,h3_amp_mean,h3_amp_cv,h3_phase_std,h4_amp_mean,h4_amp_cv,h4_phase_std,h5_amp_mean,h5_amp_cv,h5_phase_std,h6_amp_mean,h6_amp_cv,h6_phase_std,h7_amp_mean,h7_amp_cv,h7_phase_std,h8_amp_mean,h8_amp_cv,h8_phase_std,h9_amp_mean,h9_amp_cv,h9_phase_std,ampcv_h5,phstd_h5,inrush_ratio,rms_steady,label,source,file,predicted,correct
0.07677869685771796,1.6920211315829874,1.1924153503179442,0.10125539075704373,0.9093831723376117,0.17902522006311217,0.04450614242443899,1.6854606452582435,0.6104389879188159,0.05025073395686834,1.0752718607299694,0.9126167286294785,0.03177911494392453,1.6972425543688585,0.8761350520744048,0.034129371748844194,1.289680928713133,0.10704434477935387,0.024993837334621436,1.6524317111602265,2.0903954965525084,0.022515200817837817,1.6034975104507903,1.5525425509707826,1.0752718607299694,0.9126167286294785,4.133862551263597,0.6095983683267752,PC,synthetic,laptop_sample_06.csv,PC,True
0.07398304907832873,1.6638763143010318,1.9706440629495474,0.10815603048822102,0.8133745089954548,0.17475479696969315,0.04324251800048114,1.680681268336244,1.4166561035692093,0.05746330831128127,1.0744639463328147,0.17043022871817173,0.030463410259378536,1.6544035013229639,1.5123927227533576,0.027980894342921746,1.507697812812086,0.21223011577817355,0.024830810706390125,1.6111081095136015,1.9539833149729893,0.021196122603704143,1.6740952851476172,1.8838228456568644,1.0744639463328147,0.17043022871817173,4.233159079879701,0.5511240477424297,PC,synthetic,laptop_sample_07.csv,PC,True
0.0013703955034010899,0.5567150806383939,1.7540989608124835,0.022009323132050923,0.042347837277277166,0.07138707566139675,0.0012223950477155002,0.45823564063234873,0.9441853298314362,0.03101522860015692,0.043370476671218516,0.012419027440275567,0.0016554869346764773,0.37421407695272646,2.0247333820913718,0.014103882096335585,0.08574939795631896,0.08329155325657794,0.0009676849851775034,0.43437646207599817,1.0529406640857,0.001081066898620211,0.6073443522021512,2.25985999539065,0.043370476671218516,0.012419027440275567,4.32026888473178,0.6613004319772772,PC,synthetic,laptop_sample_08.csv,PC,True
0.08678510517231904,1.694982380685074,0.9973134465245104,0.10585706286759976,1.0040140981039392,0.20033638845221544,0.05045056793252791,1.695679640898002,0.6906924670707015,0.054617029080110895,1.214195769238918,0.8028985315339054,0.036625682077641046,1.6313865392245175,1.7899812344817911,0.044219344782635124,1.1772037224420158,0.1489482696121039,0.028562331386402306,1.624400066102148,1.6731350001986094,0.025531159568355697,1.6030398989904757,1.633223855443065,1.214195769238918,0.8028985315339054,3.8462978907359218,0.7417512201989739,PC,synthetic,laptop_sample_09.csv,PC,True
0.11355602822766792,1.6905657640079432,0.5166391289535118,0.12305978830521631,1.1267164371701206,0.20790396390657892,0.0668588491203768,1.6950284607034378,1.1134985751785291,0.09764216211048418,0.9891809469400393,0.16208513769280397,0.04677837687738183,1.675391239394985,0.8918315206085968,0.06951579536055627,0.9611117507161412,0.09805696994092032,0.03824345133580547,1.6279331575962188,1.3307474465191143,0.03340975502253444,1.6246314128802581,0.9538707865202024,0.9891809469400393,0.16208513769280397,5.098479685011101,0.7090338934070782,PC,synthetic,laptop_sample_10.csv,PC,True
0.0017631244460493169,0.24277585376255095,1.5407753476936672,0.04652831337265163,0.0063064170115627715,0.009387599136132912,0.0021954374528754565,0.5228506101557746,1.9409774436562415,0.009372941796224062,0.09155315523303578,0.128757596230989,0.0007352115975208152,0.5135777877699026,0.15446182072860193,0.0067550684907841515,0.12267342547182838,0.05915178716075067,0.0014572127339604233,0.07669153954801328,2.5119594989651777,0.0018189329661038656,0.6398889987779367,1.248027713646978,0.09155315523303578,0.128757596230989,5.506078487729193,0.6180432228682177,PC,synthetic,laptop_sample_11.csv,PC,True
0.0018483961996865882,0.3162379495300261,0.7248898857973138,0.05071819988130636,0.04694791897493048,0.007759173735339864,0.0011810193378746436,0.24990462676951866,1.8650620762587042,0.008345649796796766,0.17845642787202673,0.1304966292595097,0.0011040012692639164,0.31987669087114895,2.2790490344377807,0.01801886307502092,0.07762325564425242,0.056407468052768736,0.000786585866516596,0.19146983797986564,1.4990812814880343,0.001424793516033939,0.294484491329517,1.438082689076664,0.17845642787202673,0.1304966292595097,3.689172159966017,0.5071588501971875,PC,synthetic,laptop_sample_12.csv,PC,True
0.0030016648570075446,0.3654404974371393,0.18596717325907214,0.07624711957149609,0.021430519742482158,0.0251106913937781,0.0021869915525575662,0.1681702746138638,0.7052606875274103,0.04195042094657784,0.013865295678895351,0.05342885278277345,0.0009157584476524615,0.5935620451947713,1.8302654914806602,0.020168443590258142,0.015618539262895074,0.04327698662464071,0.001193993532529812,0.26955245213718804,1.0847938575761868,0.0015306933071191056,0.6355579468082742,0.8712134052219561,0.013865295678895351,0.05342885278277345,5.404468261793141,0.7231043659113117,PC,synthetic,laptop_sample_13.csv,PC,True
0.0012044254800271856,0.5633804841201291,1.6653188038006028,0.04817967370089899,0.015694020836314333,0.015812642084638777,0.0017439757866816851,0.32519349372917716,1.3293863764122298,0.008653351795015635,0.09351683975197955,0.020972854090540494,0.0013617714431978598,0.3872894385998622,0.7424796144286024,0.015063161399640033,0.02290540973264669,0.005473509999564547,0.0019063855903088277,0.5716486163970715,1.6056469481217497,0.0020424089356752173,0.48016478964831083,1.3650980246080595,0.09351683975197955,0.020972854090540494,5.367155853793044,0.5263485372513793,PC,synthetic,laptop_sample_14.csv,PC,True
0.0014787036978396,0.5553470296814443,0.5358553610807901,0.06341070133934466,0.0031863364996861194,0.009691581595152297,0.002880516912124357,0.11958983583026175,2.0404496092543525,0.023808993923963215,0.033818606465282876,0.0278348572154944,0.0014398622257973098,0.23868123702229038,1.4139488963137619,0.023636558692793342,0.02851278721554457,0.09048502345991792,0.0017300837871064127,0.3516141653664899,1.0627468711112742,0.0014009995292518734,0.2810559648326309,1.8150625548187629,0.033818606465282876,0.0278348572154944,3.476593868157699,0.5761376218694049,PC,synthetic,laptop_sample_15.csv,EV,False
0.08869644933310557,1.6998908039968885,1.3975319161767015,0.08923091204090743,1.2215786493499414,0.1933229248759256,0.05203374794314729,1.694477070620871,1.521829067678923,0.06352167358617265,1.2094844672850937,0.08476536258681024,0.036540857716889655,1.6938659930125362,2.07163034875748,0.04110896660193632,1.2751256393015433,0.14477719608221515,0.029834404243094977,1.6495804674695185,1.6829609637233316,0.025698694182427508,1.6690643618947807,1.4188381452379162,1.2094844672850937,0.08476536258681024,5.670053015160647,0.5109289670133543,PC,synthetic,laptop_sample_16.csv,PC,True
0.06654519277779065,1.7067984278692967,0.9794934946103039,0.07001413624116286,1.1730385628023898,0.21773457832591483,0.03951073172815439,1.6756837400496065,1.4326080567139128,0.04273979325203811,1.10566025523949,1.8120049155747642,0.027775613981426747,1.6466277799210913,1.3261194529601728,0.03264231108172746,1.2454489621351983,0.0644044555233163,0.022440947957202872,1.6607958031456094,1.4007318550894337,0.01997801889335102,1.56854535237705,1.6864859316316083,1.10566025523949,1.8120049155747642,3.7245431727902347,0.5643635146487295,PC,synthetic,laptop_sample_17.csv,PC,True
0.08820678863272002,1.7028602427478325,1.8394684559665997,0.0847950619114436,1.2793941948768603,0.23111300974195664,0.052361156819509806,1.6737827533805743,1.1111711654212704,0.07288405523969971,1.0281146804090893,0.17942790370241785,0.03721488999794568,1.6621649323662469,0.7866311711779083,0.035441910301331404,1.4863759706149298,0.16050282190496173,0.02961044585889865,1.6175165012793862,1.5491008146887126,0.025816007254397796,1.6452911024194534,1.3037270802899832,1.0281146804090893,0.17942790370241785,5.734455041138317,0.5144332363549877,PC,synthetic,laptop_sample_18.csv,PC,True
0.08152677705719472,1.7029407743302287,1.6557353103104173,0.08028224825895558,1.237697815150131,0.20143457202371048,0.04847271381623011,1.6689423568978112,2.018410821925205,0.04824350092298672,1.401119301642712,0.5300544243784613,0.03422876451295383,1.6630661017192658,1.078728022226576,0.03651772651704747,1.3357279901849926,0.09374076133433666,0.027068985639228448,1.6439925575280936,1.8692670478250506,0.023959182034112004,1.6349371339916416,0.4906572984723187,1.401119301642712,0.5300544243784613,4.795197354861417,0.5626452896808077,PC,synthetic,laptop_sample_19.csv,PC,True
0.0022660440167476415,0.5387715654770683,1.0680208124834156,0.07077021634254665,0.011054296977079891,0.005497171146113526,0.003395455860244482,0.20190228798458265,1.8345772233143474,0.039811719960424014,0.034254087179269026,0.024208973511750515,0.0017880587639809906,0.27793683196947344,2.212336991225798,0.01087110779643165,0.1287609327731734,0.105325460321749,0.0014261298175573076,0.13667221613330843,1.9314760850207513,0.0011289173354469245,0.2753708473624714,0.5953036954896165,0.034254087179269026,0.024208973511750515,3.0122135288549807,0.7034683854540539,PC,synthetic,laptop_sample_20.csv,EV,False
