Trigger_Date,2024/01/26
Trigger_Time,T 10:41:00.000
Samples_Per_Cycle,500
Microseconds_Per_Sample,33.333
-39.23,135.527,0.937
-39.20,136.489,0.926
-39.17,138.334,0.935
-39.13,139.127,0.935
-39.10,140.744,0.923
-39.07,141.358,0.936
-39.03,142.478,0.912
-39.00,145.155,0.923
-38.97,145.037,0.929
-38.93,145.338,0.908
-38.90,147.344,0.914
-38.87,148.052,0.925
-38.83,149.122,0.883
-38.80,149.939,0.921
-38.77,150.943,0.884
-38.73,151.386,0.897
-38.70,152.849,0.887
-38.67,153.070,0.895
-38.63,154.101,0.883
-38.60,155.595,0.892
-38.57,156.210,0.890
-38.53,157.185,0.892
-38.50,157.411,0.875
-38.47,158.363,0.879
-38.43,158.999,0.850
-38.40,159.099,0.890
-38.37,160.100,0.886
-38.33,160.886,0.844
-38.30,161.083,0.847
-38.27,162.264,0.858
-38.23,162.932,0.846
-38.20,162.335,0.847
-38.17,163.453,0.857
-38.13,163.866,0.812
-38.10,164.486,0.822
-38.07,164.832,0.820
-38.03,166.106,0.824
-38.00,166.122,0.803
-37.97,166.934,0.812
-37.93,166.254,0.805
-37.90,166.882,0.794
-37.87,166.276,0.769
-37.83,167.582,0.781
-37.80,167.241,0.793
-37.77,167.532,0.758
-37.73,167.306,0.813
-37.70,168.305,0.777
-37.67,167.999,0.773
-37.63,168.295,0.766
-37.60,168.479,0.777
-37.57,167.991,0.761
-37.53,167.663,0.752
-37.50,168.058,0.753
-37.47,168.105,0.770
-37.43,167.406,0.741
-37.40,168.517,0.763
-37.37,168.148,0.728
-37.33,168.363,0.736
-37.30,168.090,0.759
-37.27,168.450,0.720
-37.23,167.146,0.732
-37.20,166.568,0.740
-37.17,166.107,0.755
-37.13,166.867,0.759
-37.10,166.210,0.740
-37.07,166.150,0.716
-37.03,166.195,0.731
-37.00,165.227,0.748
-36.97,164.542,0.735
-36.93,164.488,0.738
-36.90,163.892,0.727
-36.87,163.600,0.730
-36.83,162.663,0.739
-36.80,162.833,0.749
-36.77,163.007,0.739
-36.73,161.701,0.778
-36.70,160.790,0.754
-36.67,160.593,0.681
-36.63,159.411,0.658
-36.60,159.088,0.692
-36.57,158.385,0.653
-36.53,158.214,0.681
-36.50,157.011,0.655
-36.47,156.236,0.682
-36.43,156.019,0.678
-36.40,155.441,0.682
-36.37,154.679,0.681
-36.33,153.816,0.694
-36.30,152.456,0.691
-36.27,151.329,0.675
-36.23,150.188,0.693
-36.20,148.787,0.685
-36.17,148.354,0.671
-36.13,147.940,0.667
-36.10,146.423,0.670
-36.07,145.297,0.649
-36.03,144.982,0.677
-36.00,143.868,0.643
-35.97,141.829,0.669
-35.93,142.602,0.656
-35.90,140.762,0.641
-35.87,138.291,0.646
-35.83,138.323,0.619
-35.80,136.427,0.642
-35.77,136.237,0.621
-35.73,134.370,0.601
-35.70,132.933,0.615
-35.67,131.674,0.612
-35.63,130.554,0.638
-35.60,129.255,0.619
-35.57,128.318,0.604
-35.53,126.189,0.593
-35.50,125.096,0.618
-35.47,123.493,0.605
-35.43,121.946,0.549
-35.40,120.640,0.591
-35.37,118.690,0.571
-35.33,117.381,0.556
-35.30,117.281,0.583
-35.27,115.227,0.554
-35.23,113.613,0.551
-35.20,110.640,0.538
-35.17,109.397,0.555
-35.13,108.817,0.527
-35.10,107.712,0.529
-35.07,104.986,0.511
-35.03,104.052,0.520
-35.00,101.385,0.494
-34.97,99.563,0.481
-34.93,97.363,0.475
-34.90,95.561,0.465
-34.87,94.706,0.490
-34.83,92.901,0.473
-34.80,91.218,0.462
-34.77,88.416,0.456
-34.73,87.578,0.478
-34.70,85.932,0.456
-34.67,83.415,0.440
-34.63,82.061,0.463
-34.60,79.805,0.449
-34.57,78.342,0.438
-34.53,76.469,0.408
-34.50,73.835,0.407
-34.47,72.241,0.384
-34.43,70.341,0.405
-34.40,68.589,0.408
-34.37,65.123,0.387
-34.33,64.099,0.368
-34.30,62.703,0.380
-34.27,59.809,0.345
-34.23,57.711,0.332
-34.20,55.490,0.331
-34.17,53.974,0.331
-34.13,51.661,0.303
-34.10,48.962,0.307
-34.07,48.138,0.296
-34.03,44.465,0.297
-34.00,43.499,0.251
-33.97,41.219,0.256
-33.93,39.345,0.268
-33.90,37.674,0.245
-33.87,35.330,0.245
-33.83,32.974,0.242
-33.80,31.879,0.228
-33.77,27.695,0.208
-33.73,25.830,0.163
-33.70,24.554,0.191
-33.67,22.573,0.156
-33.63,20.953,0.171
-33.60,16.940,0.196
-33.57,15.899,0.133
-33.53,13.564,0.139
-33.50,10.677,0.104
-33.47,9.253,0.107
-33.43,7.771,0.118
-33.40,4.269,0.108
-33.37,1.387,0.090
-33.33,0.449,0.046
-33.30,-2.226,0.041
-33.27,-4.612,0.042
-33.23,-7.125,-0.001
-33.20,-7.938,0.020
-33.17,-11.756,0.014
-33.13,-13.720,-0.023
-33.10,-15.047,-0.049
-33.07,-17.528,-0.032
-33.03,-20.278,-0.057
-33.00,-22.015,-0.066
-32.97,-23.902,-0.073
-32.93,-27.130,-0.099
-32.90,-28.323,-0.083
-32.87,-30.477,-0.102
-32.83,-33.325,-0.108
-32.80,-34.404,-0.115
-32.77,-37.287,-0.109
-32.73,-39.188,-0.127
-32.70,-41.657,-0.140
-32.67,-43.537,-0.185
-32.63,-45.896,-0.183
-32.60,-48.033,-0.200
-32.57,-49.990,-0.187
-32.53,-51.089,-0.204
-32.50,-53.745,-0.190
-32.47,-55.275,-0.196
-32.43,-58.313,-0.233
-32.40,-59.984,-0.260
-32.37,-61.719,-0.263
-32.33,-63.893,-0.256
-32.30,-66.032,-0.270
-32.27,-68.037,-0.281
-32.23,-70.095,-0.268
-32.20,-71.275,-0.262
-32.17,-74.204,-0.288
-32.13,-76.265,-0.284
-32.10,-77.802,-0.304
-32.07,-78.974,-0.291
-32.03,-82.110,-0.295
-32.00,-83.782,-0.342
-31.97,-84.190,-0.342
-31.93,-86.922,-0.372
-31.90,-89.333,-0.335
-31.87,-91.988,-0.357
-31.83,-93.066,-0.338
-31.80,-93.975,-0.388
-31.77,-97.108,-0.333
-31.73,-98.074,-0.375
-31.70,-100.282,-0.372
-31.67,-102.059,-0.374
-31.63,-103.593,-0.400
-31.60,-104.684,-0.401
-31.57,-106.934,-0.415
-31.53,-107.266,-0.418
-31.50,-110.182,-0.434
-31.47,-112.046,-0.446
-31.43,-113.745,-0.465
-31.40,-114.764,-0.437
-31.37,-116.740,-0.446
-31.33,-118.137,-0.475
-31.30,-118.700,-0.496
-31.27,-120.289,-0.459
-31.23,-122.243,-0.521
-31.20,-122.877,-0.497
-31.17,-125.129,-0.510
-31.13,-125.804,-0.523
-31.10,-126.913,-0.509
-31.07,-128.802,-0.523
-31.03,-130.354,-0.517
-31.00,-131.451,-0.544
-30.97,-132.600,-0.569
-30.93,-133.821,-0.570
-30.90,-135.269,-0.568
-30.87,-137.716,-0.554
-30.83,-137.588,-0.571
-30.80,-139.518,-0.582
-30.77,-140.608,-0.582
-30.73,-142.417,-0.608
-30.70,-142.956,-0.598
-30.67,-143.816,-0.600
-30.63,-144.757,-0.605
-30.60,-146.059,-0.581
-30.57,-146.846,-0.632
-30.53,-148.126,-0.604
-30.50,-148.825,-0.597
-30.47,-149.116,-0.630
-30.43,-150.152,-0.636
-30.40,-151.543,-0.638
-30.37,-151.997,-0.615
-30.33,-153.861,-0.606
-30.30,-153.389,-0.629
-30.27,-155.325,-0.619
-30.23,-155.966,-0.660
-30.20,-157.264,-0.636
-30.17,-157.049,-0.622
-30.13,-158.135,-0.635
-30.10,-158.436,-0.650
-30.07,-159.668,-0.639
-30.03,-160.215,-0.654
-30.00,-160.077,-0.656
-29.97,-160.603,-0.664
-29.93,-161.906,-0.619
-29.90,-161.197,-0.641
-29.87,-162.305,-0.636
-29.83,-163.527,-0.638
-29.80,-163.956,-0.647
-29.77,-163.729,-0.647
-29.73,-165.154,-0.650
-29.70,-165.244,-0.633
-29.67,-165.393,-0.623
-29.63,-167.020,-0.630
-29.60,-166.052,-0.620
-29.57,-166.416,-0.637
-29.53,-166.467,-0.631
-29.50,-166.558,-0.653
-29.47,-167.455,-0.636
-29.43,-167.685,-0.628
-29.40,-167.750,-0.628
-29.37,-168.753,-0.652
-29.33,-168.452,-0.650
-29.30,-168.262,-0.627
-29.27,-168.341,-0.643
-29.23,-167.995,-0.625
-29.20,-168.588,-0.619
-29.17,-168.201,-0.632
-29.13,-168.506,-0.621
-29.10,-168.150,-0.641
-29.07,-168.150,-0.657
-29.03,-168.106,-0.621
-29.00,-168.315,-0.628
-28.97,-167.627,-0.633
-28.93,-167.372,-0.640
-28.90,-167.023,-0.649
-28.87,-166.125,-0.633
-28.83,-166.826,-0.645
-28.80,-166.786,-0.661
-28.77,-166.197,-0.649
-28.73,-167.045,-0.662
-28.70,-165.771,-0.660
-28.67,-165.667,-0.624
-28.63,-164.512,-0.674
-28.60,-164.384,-0.650
-28.57,-164.134,-0.659
-28.53,-164.041,-0.656
-28.50,-164.056,-0.654
-28.47,-162.702,-0.659
-28.43,-163.110,-0.674
-28.40,-162.111,-0.673
-28.37,-161.575,-0.655
-28.33,-160.955,-0.647
-28.30,-159.706,-0.654
-28.27,-158.380,-0.687
-28.23,-159.029,-0.694
-28.20,-157.499,-0.668
-28.17,-157.251,-0.683
-28.13,-157.091,-0.686
-28.10,-155.761,-0.691
-28.07,-154.234,-0.678
-28.03,-154.346,-0.702
-28.00,-153.494,-0.653
-27.97,-153.171,-0.659
-27.93,-151.918,-0.688
-27.90,-151.203,-0.672
-27.87,-149.593,-0.659
-27.83,-149.632,-0.672
-27.80,-148.410,-0.660
-27.77,-145.966,-0.676
-27.73,-146.169,-0.636
-27.70,-145.075,-0.667
-27.67,-144.076,-0.658
-27.63,-142.513,-0.636
-27.60,-142.343,-0.661
-27.57,-139.892,-0.631
-27.53,-139.537,-0.637
-27.50,-137.880,-0.649
-27.47,-137.567,-0.622
-27.43,-135.238,-0.637
-27.40,-134.608,-0.615
-27.37,-132.336,-0.610
-27.33,-131.294,-0.603
-27.30,-130.551,-0.617
-27.27,-127.777,-0.614
-27.23,-128.121,-0.607
-27.20,-126.388,-0.615
-27.17,-124.987,-0.585
-27.13,-123.962,-0.572
-27.10,-121.608,-0.605
-27.07,-119.978,-0.581
-27.03,-118.921,-0.593
-27.00,-117.236,-0.586
-26.97,-116.369,-0.580
-26.93,-114.705,-0.564
-26.90,-112.759,-0.545
-26.87,-111.994,-0.548
-26.83,-109.744,-0.539
-26.80,-108.571,-0.540
-26.77,-106.917,-0.540
-26.73,-105.104,-0.518
-26.70,-103.457,-0.507
-26.67,-101.213,-0.515
-26.63,-100.213,-0.488
-26.60,-97.932,-0.516
-26.57,-96.287,-0.488
-26.53,-95.026,-0.484
-26.50,-92.536,-0.451
-26.47,-92.106,-0.481
-26.43,-88.934,-0.458
-26.40,-87.240,-0.433
-26.37,-85.907,-0.478
-26.33,-83.521,-0.419
-26.30,-82.645,-0.418
-26.27,-79.534,-0.457
-26.23,-77.588,-0.410
-26.20,-75.815,-0.432
-26.17,-74.727,-0.396
-26.13,-72.087,-0.416
-26.10,-70.281,-0.390
-26.07,-67.643,-0.356
-26.03,-65.553,-0.366
-26.00,-65.135,-0.380
-25.97,-61.100,-0.362
-25.93,-59.983,-0.362
-25.90,-59.378,-0.331
-25.87,-55.206,-0.355
-25.83,-53.589,-0.339
-25.80,-52.285,-0.299
-25.77,-49.854,-0.311
-25.73,-48.054,-0.286
-25.70,-45.215,-0.284
-25.67,-44.003,-0.283
-25.63,-41.251,-0.272
-25.60,-38.961,-0.245
-25.57,-37.554,-0.274
-25.53,-34.182,-0.242
-25.50,-32.426,-0.224
-25.47,-29.588,-0.187
-25.43,-28.621,-0.203
-25.40,-26.697,-0.184
-25.37,-23.823,-0.185
-25.33,-22.824,-0.177
-25.30,-19.606,-0.169
-25.27,-18.021,-0.164
-25.23,-15.586,-0.146
-25.20,-12.928,-0.122
-25.17,-10.558,-0.120
-25.13,-8.772,-0.098
-25.10,-7.147,-0.095
-25.07,-3.843,-0.072
-25.03,-2.786,-0.038
-25.00,0.140,-0.060
-24.97,2.186,-0.032
-24.93,4.059,-0.038
-24.90,6.865,-0.016
-24.87,9.146,-0.001
-24.83,11.328,0.015
-24.80,13.405,0.016
-24.77,16.414,-0.002
-24.73,16.897,0.025
-24.70,20.033,0.058
-24.67,21.713,0.070
-24.63,24.629,0.065
-24.60,26.588,0.080
-24.57,28.985,0.069
-24.53,30.229,0.119
-24.50,31.430,0.142
-24.47,35.362,0.127
-24.43,36.613,0.147
-24.40,39.400,0.149
-24.37,41.089,0.146
-24.33,44.066,0.144
-24.30,45.076,0.152
-24.27,48.312,0.183
-24.23,50.381,0.183
-24.20,52.141,0.217
-24.17,54.231,0.209
-24.13,55.526,0.213
-24.10,58.027,0.194
-24.07,59.925,0.226
-24.03,62.185,0.243
-24.00,63.488,0.259
-23.97,66.092,0.277
-23.93,68.792,0.267
-23.90,69.329,0.263
-23.87,71.510,0.298
-23.83,73.884,0.304
-23.80,75.414,0.291
-23.77,78.251,0.324
-23.73,79.302,0.343
-23.70,82.353,0.306
-23.67,82.813,0.308
-23.63,85.395,0.316
-23.60,85.894,0.336
-23.57,88.583,0.332
-23.53,90.824,0.326
-23.50,92.050,0.366
-23.47,95.480,0.359
-23.43,95.239,0.360
-23.40,97.045,0.398
-23.37,99.735,0.386
-23.33,100.730,0.403
-23.30,103.661,0.410
-23.27,104.909,0.419
-23.23,106.730,0.409
-23.20,108.288,0.413
-23.17,109.195,0.415
-23.13,111.790,0.451
-23.10,113.377,0.441
-23.07,113.545,0.438
-23.03,116.629,0.456
-23.00,117.718,0.432
-22.97,118.589,0.477
-22.93,120.812,0.481
-22.90,122.792,0.488
-22.87,123.819,0.503
-22.83,125.654,0.512
-22.80,126.114,0.514
-22.77,127.279,0.517
-22.73,129.850,0.521
-22.70,130.930,0.514
-22.67,131.292,0.514
-22.63,132.941,0.533
-22.60,133.919,0.526
-22.57,136.192,0.565
-22.53,137.118,0.561
-22.50,138.416,0.572
-22.47,139.437,0.577
-22.43,140.187,0.579
-22.40,140.998,0.585
-22.37,142.508,0.593
-22.33,143.338,0.604
-22.30,144.563,0.609
-22.27,145.590,0.608
-22.23,146.337,0.619
-22.20,147.276,0.596
-22.17,147.624,0.618
-22.13,149.758,0.650
-22.10,151.050,0.614
-22.07,152.137,0.620
-22.03,152.389,0.621
-22.00,152.832,0.634
-21.97,154.225,0.634
-21.93,155.567,0.658
-21.90,156.212,0.639
-21.87,156.471,0.649
-21.83,157.591,0.626
-21.80,156.353,0.653
-21.77,158.855,0.640
-21.73,160.400,0.624
-21.70,160.537,0.659
-21.67,160.171,0.641
-21.63,161.128,0.636
-21.60,161.504,0.641
-21.57,162.226,0.628
-21.53,163.162,0.683
-21.50,163.772,0.643
-21.47,164.343,0.629
-21.43,164.015,0.654
-21.40,164.913,0.655
-21.37,165.185,0.645
-21.33,164.595,0.651
-21.30,166.433,0.642
-21.27,166.052,0.639
-21.23,167.899,0.645
-21.20,166.528,0.621
-21.17,167.915,0.622
-21.13,167.725,0.635
-21.10,167.500,0.610
-21.07,167.817,0.630
-21.03,168.556,0.661
-21.00,168.591,0.642
-20.97,168.710,0.641
-20.93,166.701,0.642
-20.90,167.818,0.663
-20.87,168.210,0.653
-20.83,168.123,0.641
-20.80,168.328,0.667
-20.77,167.784,0.648
-20.73,168.390,0.623
-20.70,168.405,0.638
-20.67,168.384,0.636
-20.63,167.942,0.614
-20.60,167.448,0.647
-20.57,168.369,0.635
-20.53,167.649,0.660
-20.50,167.167,0.642
-20.47,167.278,0.652
-20.43,166.303,0.659
-20.40,166.642,0.658
-20.37,165.593,0.655
-20.33,165.295,0.656
-20.30,164.982,0.672
-20.27,165.185,0.665
-20.23,164.237,0.669
-20.20,163.435,0.656
-20.17,162.716,0.649
-20.13,162.725,0.675
-20.10,162.442,0.699
-20.07,162.169,0.678
-20.03,160.999,0.662
-20.00,160.035,0.655
-19.97,159.901,0.667
-19.93,158.701,0.693
-19.90,158.900,0.686
-19.87,157.899,0.705
-19.83,158.721,0.634
-19.80,157.029,0.682
-19.77,155.782,0.680
-19.73,155.077,0.687
-19.70,153.727,0.697
-19.67,152.830,0.661
-19.63,153.310,0.681
-19.60,152.121,0.682
-19.57,150.536,0.687
-19.53,149.050,0.706
-19.50,148.717,0.687
-19.47,148.342,0.669
-19.43,146.491,0.656
-19.40,145.375,0.687
-19.37,144.830,0.681
-19.33,143.317,0.661
-19.30,142.899,0.658
-19.27,141.277,0.645
-19.23,140.359,0.662
-19.20,138.959,0.660
-19.17,138.492,0.634
-19.13,137.195,0.656
-19.10,135.364,0.630
-19.07,134.401,0.639
-19.03,133.455,0.605
-19.00,131.260,0.608
-18.97,130.085,0.607
-18.93,128.320,0.633
-18.90,127.530,0.602
-18.87,126.345,0.587
-18.83,125.375,0.601
-18.80,123.895,0.591
-18.77,121.870,0.598
-18.73,120.386,0.588
-18.70,119.792,0.559
-18.67,117.882,0.612
-18.63,116.431,0.555
-18.60,114.844,0.559
-18.57,113.566,0.569
-18.53,110.748,0.540
-18.50,109.432,0.531
-18.47,107.454,0.528
-18.43,105.176,0.550
-18.40,104.418,0.510
-18.37,104.138,0.510
-18.33,100.449,0.507
-18.30,99.159,0.510
-18.27,97.317,0.488
-18.23,96.132,0.499
-18.20,94.561,0.499
-18.17,91.151,0.494
-18.13,90.513,0.473
-18.10,89.187,0.445
-18.07,88.150,0.451
-18.03,85.580,0.446
-18.00,84.429,0.424
-17.97,80.617,0.452
-17.93,79.260,0.408
-17.90,78.486,0.436
-17.87,75.993,0.411
-17.83,73.561,0.404
-17.80,71.811,0.409
-17.77,69.491,0.397
-17.73,68.280,0.365
-17.70,65.742,0.398
-17.67,63.737,0.377
-17.63,61.426,0.364
-17.60,60.247,0.345
-17.57,58.802,0.353
-17.53,55.615,0.340
-17.50,53.441,0.323
-17.47,51.312,0.333
-17.43,49.632,0.295
-17.40,47.430,0.302
-17.37,45.828,0.316
-17.33,43.473,0.266
-17.30,41.687,0.259
-17.27,38.763,0.263
-17.23,37.181,0.255
-17.20,34.433,0.231
-17.17,33.237,0.223
-17.13,31.037,0.204
-17.10,28.279,0.198
-17.07,27.299,0.181
-17.03,23.652,0.182
-17.00,22.276,0.159
-16.97,20.034,0.161
-16.93,17.963,0.144
-16.90,16.237,0.135
-16.87,12.547,0.102
-16.83,10.036,0.070
-16.80,8.520,0.100
-16.77,7.106,0.094
-16.73,5.086,0.079
-16.70,2.076,0.077
-16.67,-0.403,0.061
-16.63,-1.809,0.039
-16.60,-4.650,0.022
-16.57,-6.636,0.016
-16.53,-9.761,0.026
-16.50,-11.025,-0.014
-16.47,-12.957,-0.004
-16.43,-16.063,-0.020
-16.40,-18.336,-0.048
-16.37,-19.450,-0.059
-16.33,-23.272,-0.058
-16.30,-24.799,-0.066
-16.27,-26.782,-0.096
-16.23,-28.268,-0.112
-16.20,-30.919,-0.098
-16.17,-33.437,-0.077
-16.13,-34.789,-0.103
-16.10,-37.299,-0.155
-16.07,-38.246,-0.157
-16.03,-40.659,-0.180
-16.00,-43.383,-0.155
-15.97,-45.149,-0.159
-15.93,-47.815,-0.179
-15.90,-49.404,-0.211
-15.87,-51.821,-0.211
-15.83,-54.888,-0.206
-15.80,-56.377,-0.228
-15.77,-58.789,-0.215
-15.73,-59.837,-0.220
-15.70,-61.668,-0.242
-15.67,-64.541,-0.238
-15.63,-66.297,-0.266
-15.60,-68.051,-0.271
-15.57,-70.956,-0.293
-15.53,-72.278,-0.301
-15.50,-74.075,-0.280
-15.47,-75.641,-0.276
-15.43,-77.745,-0.294
-15.40,-79.769,-0.296
-15.37,-81.500,-0.332
-15.33,-84.005,-0.331
-15.30,-85.958,-0.340
-15.27,-86.858,-0.364
-15.23,-89.312,-0.341
-15.20,-91.148,-0.341
-15.17,-92.187,-0.351
-15.13,-93.672,-0.400
-15.10,-95.338,-0.369
-15.07,-97.893,-0.410
-15.03,-99.190,-0.383
-15.00,-101.590,-0.395
-14.97,-102.410,-0.399
-14.93,-105.732,-0.387
-14.90,-107.170,-0.414
-14.87,-108.552,-0.431
-14.83,-109.141,-0.428
-14.80,-110.922,-0.452
-14.77,-113.400,-0.434
-14.73,-115.189,-0.478
-14.70,-117.083,-0.417
-14.67,-117.575,-0.457
-14.63,-119.286,-0.478
-14.60,-120.709,-0.478
-14.57,-120.753,-0.481
-14.53,-123.338,-0.485
-14.50,-126.226,-0.513
-14.47,-126.639,-0.488
-14.43,-128.078,-0.515
-14.40,-128.707,-0.539
-14.37,-131.806,-0.529
-14.33,-132.276,-0.561
-14.30,-134.023,-0.549
-14.27,-134.075,-0.549
-14.23,-135.350,-0.556
-14.20,-136.883,-0.577
-14.17,-137.912,-0.584
-14.13,-140.244,-0.572
-14.10,-140.179,-0.585
-14.07,-141.367,-0.614
-14.03,-142.469,-0.605
-14.00,-143.453,-0.582
-13.97,-144.649,-0.609
-13.93,-145.966,-0.614
-13.90,-146.900,-0.623
-13.87,-148.444,-0.618
-13.83,-149.127,-0.608
-13.80,-149.524,-0.611
-13.77,-150.471,-0.601
-13.73,-151.377,-0.608
-13.70,-152.335,-0.631
-13.67,-153.803,-0.660
-13.63,-154.900,-0.664
-13.60,-154.996,-0.662
-13.57,-155.638,-0.646
-13.53,-156.374,-0.676
-13.50,-156.790,-0.633
-13.47,-158.492,-0.623
-13.43,-158.148,-0.646
-13.40,-158.822,-0.651
-13.37,-160.846,-0.651
-13.33,-160.708,-0.659
-13.30,-161.081,-0.643
-13.27,-162.056,-0.653
-13.23,-162.620,-0.626
-13.20,-163.389,-0.634
-13.17,-164.583,-0.647
-13.13,-163.775,-0.647
-13.10,-163.826,-0.639
-13.07,-164.428,-0.628
-13.03,-164.924,-0.631
-13.00,-165.750,-0.642
-12.97,-165.310,-0.656
-12.93,-166.390,-0.625
-12.90,-166.846,-0.656
-12.87,-166.660,-0.637
-12.83,-166.830,-0.639
-12.80,-167.394,-0.646
-12.77,-166.856,-0.654
-12.73,-167.510,-0.625
-12.70,-168.356,-0.632
-12.67,-167.579,-0.636
-12.63,-168.292,-0.654
-12.60,-167.821,-0.666
-12.57,-168.018,-0.614
-12.53,-168.455,-0.644
-12.50,-168.764,-0.648
-12.47,-167.677,-0.627
-12.43,-167.854,-0.635
-12.40,-168.592,-0.623
-12.37,-168.993,-0.636
-12.33,-167.873,-0.673
-12.30,-167.983,-0.628
-12.27,-168.016,-0.595
-12.23,-168.148,-0.614
-12.20,-167.167,-0.640
-12.17,-166.956,-0.643
-12.13,-166.863,-0.632
-12.10,-166.421,-0.622
-12.07,-166.238,-0.658
-12.03,-166.154,-0.619
-12.00,-164.997,-0.690
-11.97,-165.252,-0.671
-11.93,-164.711,-0.675
-11.90,-164.444,-0.662
-11.87,-164.328,-0.687
-11.83,-163.664,-0.658
-11.80,-162.699,-0.656
-11.77,-162.931,-0.674
-11.73,-161.189,-0.699
-11.70,-161.473,-0.655
-11.67,-160.403,-0.661
-11.63,-160.348,-0.661
-11.60,-160.268,-0.688
-11.57,-158.572,-0.664
-11.53,-157.655,-0.684
-11.50,-158.009,-0.673
-11.47,-156.519,-0.663
-11.43,-156.078,-0.675
-11.40,-154.916,-0.658
-11.37,-155.044,-0.690
-11.33,-154.084,-0.686
-11.30,-152.980,-0.683
-11.27,-151.793,-0.695
-11.23,-150.195,-0.666
-11.20,-149.295,-0.658
-11.17,-148.924,-0.698
-11.13,-147.636,-0.669
-11.10,-146.968,-0.662
-11.07,-146.118,-0.660
-11.03,-144.255,-0.652
-11.00,-144.763,-0.660
-10.97,-142.682,-0.656
-10.93,-141.525,-0.664
-10.90,-139.935,-0.666
-10.87,-139.403,-0.648
-10.83,-138.175,-0.650
-10.80,-136.940,-0.640
-10.77,-136.506,-0.627
-10.73,-134.500,-0.627
-10.70,-133.571,-0.635
-10.67,-131.583,-0.614
-10.63,-129.913,-0.607
-10.60,-127.702,-0.611
-10.57,-128.533,-0.605
-10.53,-125.779,-0.604
-10.50,-124.888,-0.637
-10.47,-124.622,-0.580
-10.43,-122.773,-0.578
-10.40,-120.844,-0.550
-10.37,-119.134,-0.551
-10.33,-117.372,-0.550
-10.30,-116.542,-0.535
-10.27,-114.494,-0.562
-10.23,-113.578,-0.516
-10.20,-111.368,-0.539
-10.17,-109.184,-0.548
-10.13,-108.023,-0.535
-10.10,-106.675,-0.554
-10.07,-105.049,-0.520
-10.03,-103.391,-0.507
-10.00,-101.923,-0.492
-9.97,-99.767,-0.488
-9.93,-98.664,-0.490
-9.90,-96.288,-0.486
-9.87,-94.868,-0.469
-9.83,-93.151,-0.490
-9.80,-90.048,-0.441
-9.77,-88.500,-0.472
-9.73,-88.256,-0.456
-9.70,-85.338,-0.426
-9.67,-83.407,-0.485
-9.63,-81.117,-0.431
-9.60,-79.986,-0.424
-9.57,-77.816,-0.416
-9.53,-76.079,-0.422
-9.50,-74.776,-0.419
-9.47,-72.951,-0.384
-9.43,-69.698,-0.364
-9.40,-67.963,-0.374
-9.37,-66.149,-0.383
-9.33,-64.668,-0.367
-9.30,-62.414,-0.358
-9.27,-59.732,-0.363
-9.23,-58.122,-0.344
-9.20,-55.816,-0.342
-9.17,-54.269,-0.324
-9.13,-51.352,-0.320
-9.10,-50.049,-0.311
-9.07,-47.719,-0.293
-9.03,-45.409,-0.273
-9.00,-42.969,-0.278
-8.97,-41.518,-0.264
-8.93,-40.083,-0.243
-8.90,-36.368,-0.263
-8.87,-35.354,-0.243
-8.83,-32.177,-0.226
-8.80,-29.445,-0.225
-8.77,-29.503,-0.211
-8.73,-27.108,-0.199
-8.70,-24.542,-0.199
