Trigger_Date,2024/01/24
Trigger_Time,T 10:39:00.000
Samples_Per_Cycle,500
Microseconds_Per_Sample,33.333
-34.47,72.350,0.569
-34.43,69.884,0.560
-34.40,67.185,0.542
-34.37,66.422,0.588
-34.33,63.116,0.533
-34.30,62.723,0.549
-34.27,59.797,0.483
-34.23,57.901,0.498
-34.20,55.464,0.467
-34.17,54.169,0.491
-34.13,51.856,0.473
-34.10,50.103,0.433
-34.07,47.843,0.457
-34.03,46.080,0.452
-34.00,43.368,0.427
-33.97,40.943,0.405
-33.93,39.624,0.399
-33.90,36.956,0.351
-33.87,35.180,0.369
-33.83,34.037,0.330
-33.80,30.395,0.303
-33.77,28.503,0.302
-33.73,25.752,0.303
-33.70,23.123,0.279
-33.67,22.443,0.282
-33.63,19.764,0.238
-33.60,16.735,0.251
-33.57,15.264,0.222
-33.53,12.997,0.212
-33.50,11.222,0.202
-33.47,9.132,0.163
-33.43,7.208,0.153
-33.40,3.262,0.102
-33.37,1.902,0.062
-33.33,-0.221,0.081
-33.30,-2.863,0.068
-33.27,-3.979,0.047
-33.23,-6.781,0.056
-33.20,-8.933,0.011
-33.17,-11.251,-0.016
-33.13,-13.018,-0.023
-33.10,-14.601,-0.059
-33.07,-17.538,-0.070
-33.03,-18.823,-0.089
-33.00,-22.832,-0.160
-32.97,-24.278,-0.148
-32.93,-26.691,-0.086
-32.90,-27.849,-0.171
-32.87,-30.564,-0.199
-32.83,-32.425,-0.161
-32.80,-35.986,-0.149
-32.77,-36.601,-0.213
-32.73,-39.768,-0.256
-32.70,-40.673,-0.227
-32.67,-44.029,-0.278
-32.63,-44.996,-0.313
-32.60,-48.039,-0.307
-32.57,-49.278,-0.354
-32.53,-51.953,-0.349
-32.50,-53.252,-0.344
-32.47,-56.249,-0.332
-32.43,-58.317,-0.331
-32.40,-58.934,-0.344
-32.37,-61.619,-0.411
-32.33,-64.167,-0.435
-32.30,-66.610,-0.401
-32.27,-68.441,-0.377
-32.23,-70.054,-0.411
-32.20,-71.129,-0.455
-32.17,-74.131,-0.457
-32.13,-76.284,-0.471
-32.10,-78.121,-0.434
-32.07,-79.089,-0.456
-32.03,-81.974,-0.475
-32.00,-83.193,-0.513
-31.97,-85.298,-0.470
-31.93,-87.655,-0.473
-31.90,-89.454,-0.496
-31.87,-91.827,-0.492
-31.83,-92.426,-0.552
-31.80,-94.123,-0.505
-31.77,-95.756,-0.549
-31.73,-98.374,-0.555
-31.70,-99.473,-0.528
-31.67,-101.111,-0.518
-31.63,-103.369,-0.566
-31.60,-104.409,-0.548
-31.57,-106.188,-0.545
-31.53,-108.232,-0.594
-31.50,-109.411,-0.576
-31.47,-111.030,-0.602
-31.43,-112.408,-0.567
-31.40,-114.665,-0.600
-31.37,-116.421,-0.591
-31.33,-116.640,-0.609
-31.30,-119.768,-0.656
-31.27,-121.738,-0.603
-31.23,-122.603,-0.614
-31.20,-123.145,-0.678
-31.17,-125.969,-0.656
-31.13,-125.729,-0.654
-31.10,-127.526,-0.669
-31.07,-128.543,-0.692
-31.03,-129.348,-0.690
-31.00,-131.876,-0.688
-30.97,-133.537,-0.723
-30.93,-134.381,-0.690
-30.90,-135.654,-0.726
-30.87,-136.562,-0.743
-30.83,-137.724,-0.750
-30.80,-139.459,-0.738
-30.77,-140.010,-0.787
-30.73,-141.744,-0.780
-30.70,-141.523,-0.794
-30.67,-144.442,-0.810
-30.63,-145.418,-0.801
-30.60,-145.782,-0.791
-30.57,-146.764,-0.835
-30.53,-147.745,-0.841
-30.50,-147.756,-0.851
-30.47,-150.315,-0.842
-30.43,-151.004,-0.828
-30.40,-152.151,-0.855
-30.37,-151.581,-0.845
-30.33,-153.451,-0.877
-30.30,-154.250,-0.851
-30.27,-154.340,-0.872
-30.23,-155.885,-0.845
-30.20,-156.787,-0.874
-30.17,-156.434,-0.911
-30.13,-158.422,-0.901
-30.10,-158.420,-0.898
-30.07,-159.479,-0.893
-30.03,-160.148,-0.898
-30.00,-161.356,-0.896
-29.97,-160.832,-0.915
-29.93,-163.089,-0.911
-29.90,-162.121,-0.916
-29.87,-163.517,-0.902
-29.83,-162.773,-0.924
-29.80,-164.348,-0.938
-29.77,-164.785,-0.947
-29.73,-164.613,-0.921
-29.70,-165.215,-0.941
-29.67,-165.847,-0.926
-29.63,-166.018,-0.926
-29.60,-165.892,-0.949
-29.57,-166.501,-0.950
-29.53,-166.933,-0.963
-29.50,-166.302,-0.949
-29.47,-167.130,-0.971
-29.43,-166.874,-0.951
-29.40,-166.733,-0.943
-29.37,-167.842,-0.940
-29.33,-167.797,-0.915
-29.30,-168.653,-0.944
-29.27,-167.550,-0.987
-29.23,-167.930,-0.931
-29.20,-168.205,-0.951
-29.17,-168.386,-0.967
-29.13,-168.800,-0.939
-29.10,-169.039,-1.004
-29.07,-167.714,-0.962
-29.03,-167.831,-0.919
-29.00,-169.157,-0.971
-28.97,-168.188,-0.954
-28.93,-167.656,-0.953
-28.90,-167.832,-0.984
-28.87,-167.260,-0.969
-28.83,-167.570,-1.005
-28.80,-167.394,-0.958
-28.77,-166.836,-0.980
-28.73,-166.100,-0.952
-28.70,-166.314,-0.992
-28.67,-165.518,-0.996
-28.63,-165.635,-0.995
-28.60,-165.256,-0.969
-28.57,-164.770,-1.001
-28.53,-163.477,-0.951
-28.50,-163.383,-0.953
-28.47,-164.082,-0.972
-28.43,-162.905,-0.972
-28.40,-162.290,-0.949
-28.37,-161.535,-0.981
-28.33,-160.508,-0.966
-28.30,-160.560,-0.921
-28.27,-159.706,-0.984
-28.23,-159.026,-0.921
-28.20,-157.989,-0.997
-28.17,-158.120,-0.952
-28.13,-156.874,-0.932
-28.10,-155.765,-0.959
-28.07,-155.144,-0.951
-28.03,-154.007,-0.899
-28.00,-153.169,-0.921
-27.97,-153.129,-0.936
-27.93,-151.658,-0.942
-27.90,-150.145,-0.921
-27.87,-149.979,-0.893
-27.83,-148.812,-0.906
-27.80,-148.473,-0.901
-27.77,-147.011,-0.889
-27.73,-145.493,-0.862
-27.70,-144.187,-0.849
-27.67,-144.504,-0.873
-27.63,-142.709,-0.873
-27.60,-141.170,-0.825
-27.57,-140.918,-0.882
-27.53,-139.536,-0.862
-27.50,-138.562,-0.849
-27.47,-137.276,-0.822
-27.43,-135.130,-0.835
-27.40,-134.555,-0.821
-27.37,-132.128,-0.802
-27.33,-131.813,-0.787
-27.30,-130.768,-0.751
-27.27,-129.140,-0.789
-27.23,-126.326,-0.776
-27.20,-125.898,-0.771
-27.17,-125.047,-0.745
-27.13,-124.281,-0.787
-27.10,-121.766,-0.745
-27.07,-120.599,-0.735
-27.03,-119.158,-0.692
-27.00,-118.105,-0.740
-26.97,-115.908,-0.731
-26.93,-114.563,-0.685
-26.90,-113.052,-0.680
-26.87,-111.961,-0.652
-26.83,-110.119,-0.658
-26.80,-107.963,-0.677
-26.77,-106.766,-0.658
-26.73,-104.281,-0.669
-26.70,-102.741,-0.651
-26.67,-101.311,-0.660
-26.63,-99.446,-0.653
-26.60,-98.438,-0.669
-26.57,-96.813,-0.634
-26.53,-95.449,-0.628
-26.50,-93.584,-0.647
-26.47,-90.472,-0.624
-26.43,-89.221,-0.646
-26.40,-87.227,-0.631
-26.37,-84.899,-0.637
-26.33,-83.763,-0.589
-26.30,-82.279,-0.559
-26.27,-79.549,-0.633
-26.23,-78.260,-0.572
-26.20,-75.775,-0.580
-26.17,-73.626,-0.596
-26.13,-71.733,-0.566
-26.10,-70.113,-0.547
-26.07,-68.482,-0.551
-26.03,-66.382,-0.531
-26.00,-64.151,-0.530
-25.97,-62.050,-0.499
-25.93,-60.798,-0.551
-25.90,-58.472,-0.508
-25.87,-56.334,-0.489
-25.83,-53.092,-0.502
-25.80,-51.877,-0.457
-25.77,-49.959,-0.475
-25.73,-47.971,-0.448
-25.70,-45.876,-0.424
-25.67,-44.136,-0.431
-25.63,-41.957,-0.416
-25.60,-38.622,-0.381
-25.57,-37.238,-0.391
-25.53,-35.245,-0.341
-25.50,-32.107,-0.352
-25.47,-30.099,-0.360
-25.43,-28.411,-0.330
-25.40,-25.613,-0.262
-25.37,-23.334,-0.281
-25.33,-21.792,-0.308
-25.30,-19.895,-0.248
-25.27,-16.872,-0.217
-25.23,-16.117,-0.235
-25.20,-13.689,-0.201
-25.17,-11.675,-0.179
-25.13,-8.513,-0.140
-25.10,-6.602,-0.119
-25.07,-4.720,-0.124
-25.03,-1.957,-0.123
-25.00,-0.076,-0.049
-24.97,2.192,-0.050
-24.93,4.256,-0.070
-24.90,6.475,0.001
-24.87,8.640,-0.044
-24.83,11.202,0.019
-24.80,13.171,0.014
-24.77,16.139,0.063
-24.73,17.287,0.087
-24.70,19.909,0.073
-24.67,21.670,0.103
-24.63,23.636,0.151
-24.60,26.998,0.152
-24.57,27.960,0.189
-24.53,30.000,0.174
-24.50,32.711,0.176
-24.47,34.667,0.214
-24.43,37.329,0.182
-24.40,39.255,0.242
-24.37,40.960,0.246
-24.33,43.977,0.226
-24.30,45.819,0.297
-24.27,48.729,0.330
-24.23,50.178,0.298
-24.20,51.619,0.307
-24.17,54.321,0.344
-24.13,55.501,0.363
-24.10,58.596,0.349
-24.07,60.057,0.412
-24.03,62.803,0.377
-24.00,63.941,0.380
-23.97,66.534,0.393
-23.93,68.049,0.442
-23.90,70.397,0.412
-23.87,71.954,0.384
-23.83,72.766,0.437
-23.80,75.387,0.465
-23.77,77.748,0.469
-23.73,79.166,0.472
-23.70,81.887,0.466
-23.67,84.046,0.475
-23.63,85.451,0.502
-23.60,87.907,0.465
-23.57,88.565,0.507
-23.53,91.291,0.486
-23.50,92.992,0.456
-23.47,94.747,0.520
-23.43,96.037,0.503
-23.40,97.823,0.541
-23.37,99.173,0.516
-23.33,100.971,0.514
-23.30,102.400,0.545
-23.27,105.011,0.589
-23.23,106.424,0.565
-23.20,108.381,0.579
-23.17,109.893,0.579
-23.13,110.708,0.547
-23.10,112.493,0.579
-23.07,115.054,0.601
-23.03,116.211,0.585
-23.00,117.309,0.672
-22.97,118.984,0.630
-22.93,120.160,0.614
-22.90,121.870,0.633
-22.87,123.944,0.649
-22.83,125.303,0.683
-22.80,126.845,0.677
-22.77,128.440,0.704
-22.73,128.650,0.687
-22.70,130.131,0.646
-22.67,131.779,0.709
-22.63,133.617,0.689
-22.60,134.344,0.686
-22.57,136.591,0.729
-22.53,136.184,0.736
-22.50,138.335,0.766
-22.47,139.719,0.754
-22.43,139.211,0.776
-22.40,141.985,0.778
-22.37,142.308,0.769
-22.33,144.369,0.811
-22.30,144.524,0.784
-22.27,146.070,0.801
-22.23,146.600,0.810
-22.20,148.775,0.820
-22.17,148.823,0.825
-22.13,150.587,0.832
-22.10,151.122,0.785
-22.07,152.228,0.862
-22.03,152.680,0.867
-22.00,153.851,0.836
-21.97,153.975,0.875
-21.93,154.872,0.883
-21.90,156.501,0.854
-21.87,157.127,0.907
-21.83,157.382,0.905
-21.80,158.091,0.869
-21.77,159.107,0.919
-21.73,159.396,0.904
-21.70,159.876,0.910
-21.67,159.921,0.903
-21.63,161.096,0.922
-21.60,161.794,0.953
-21.57,161.834,0.919
-21.53,163.653,0.911
-21.50,162.989,0.936
-21.47,163.436,0.930
-21.43,163.818,0.951
-21.40,164.431,0.902
-21.37,165.388,0.936
-21.33,165.342,0.927
-21.30,165.963,0.892
-21.27,166.720,0.964
-21.23,166.569,0.962
-21.20,167.064,0.923
-21.17,167.482,0.955
-21.13,166.725,0.957
-21.10,166.761,0.972
-21.07,168.173,0.927
-21.03,167.756,0.970
-21.00,167.869,0.945
-20.97,168.875,0.939
-20.93,167.521,0.969
-20.90,168.436,0.927
-20.87,169.490,0.979
-20.83,167.953,0.968
-20.80,167.936,0.954
-20.77,168.221,0.940
-20.73,168.290,0.996
-20.70,166.963,0.975
-20.67,167.564,0.969
-20.63,167.681,0.971
-20.60,167.920,0.948
-20.57,167.494,1.002
-20.53,166.649,0.959
-20.50,167.237,0.971
-20.47,166.785,0.987
-20.43,166.542,0.990
-20.40,166.048,0.939
-20.37,166.666,0.971
-20.33,165.471,0.996
-20.30,165.678,0.989
-20.27,165.271,1.007
-20.23,164.743,0.941
-20.20,164.101,0.940
-20.17,163.722,0.963
-20.13,163.084,0.974
-20.10,162.226,0.940
-20.07,162.172,0.966
-20.03,161.430,0.950
-20.00,159.993,0.979
-19.97,160.345,0.946
-19.93,159.187,1.012
-19.90,158.656,0.954
-19.87,157.620,0.926
-19.83,157.219,0.952
-19.80,156.237,0.956
-19.77,156.183,0.906
-19.73,155.049,0.968
-19.70,153.379,0.914
-19.67,153.054,0.969
-19.63,152.470,0.947
-19.60,151.951,0.924
-19.57,150.759,0.913
-19.53,149.047,0.928
-19.50,149.222,0.911
-19.47,147.964,0.888
-19.43,146.816,0.892
-19.40,145.686,0.903
-19.37,144.372,0.884
-19.33,144.017,0.868
-19.30,142.645,0.872
-19.27,141.094,0.861
-19.23,140.253,0.864
-19.20,139.238,0.856
-19.17,137.741,0.833
-19.13,136.638,0.818
-19.10,135.827,0.810
-19.07,134.556,0.826
-19.03,133.415,0.771
-19.00,131.614,0.771
-18.97,130.017,0.833
-18.93,130.012,0.799
-18.90,127.447,0.747
-18.87,126.284,0.745
-18.83,124.566,0.722
-18.80,123.590,0.724
-18.77,121.658,0.767
-18.73,120.395,0.773
-18.70,119.349,0.722
-18.67,117.400,0.711
-18.63,115.952,0.725
-18.60,114.835,0.712
-18.57,113.867,0.686
-18.53,112.006,0.722
-18.50,110.587,0.703
-18.47,108.230,0.679
-18.43,106.341,0.659
-18.40,104.921,0.680
-18.37,102.405,0.644
-18.33,102.010,0.634
-18.30,99.609,0.685
-18.27,98.205,0.661
-18.23,96.359,0.633
-18.20,94.500,0.644
-18.17,92.974,0.619
-18.13,89.770,0.605
-18.10,88.910,0.628
-18.07,87.590,0.619
-18.03,85.222,0.608
-18.00,84.002,0.581
-17.97,81.570,0.606
-17.93,80.513,0.579
-17.90,77.948,0.597
-17.87,75.985,0.561
-17.83,73.373,0.575
-17.80,72.181,0.563
-17.77,69.846,0.534
-17.73,67.775,0.506
-17.70,66.647,0.559
-17.67,64.181,0.522
-17.63,62.612,0.524
-17.60,60.817,0.504
-17.57,57.268,0.488
-17.53,55.100,0.496
-17.50,52.900,0.502
-17.47,51.861,0.480
-17.43,49.160,0.452
-17.40,47.722,0.455
-17.37,45.331,0.427
-17.33,43.481,0.391
-17.30,42.024,0.406
-17.27,39.243,0.412
-17.23,36.174,0.380
-17.20,34.976,0.353
-17.17,32.661,0.355
-17.13,30.471,0.314
-17.10,28.460,0.308
-17.07,26.401,0.333
-17.03,24.194,0.267
-17.00,22.499,0.263
-16.97,20.066,0.249
-16.93,16.963,0.223
-16.90,15.947,0.201
-16.87,13.266,0.177
-16.83,11.743,0.186
-16.80,9.906,0.136
-16.77,7.699,0.136
-16.73,4.902,0.085
-16.70,1.279,0.069
-16.67,0.954,0.078
-16.63,-2.686,0.051
-16.60,-3.563,0.049
-16.57,-6.099,0.030
-16.53,-8.575,0.029
-16.50,-10.660,0.006
-16.47,-12.431,-0.055
-16.43,-16.071,-0.051
-16.40,-17.148,-0.070
-16.37,-19.729,-0.053
-16.33,-22.565,-0.084
-16.30,-24.849,-0.154
-16.27,-25.771,-0.168
-16.23,-28.391,-0.175
-16.20,-30.425,-0.169
-16.17,-32.419,-0.204
-16.13,-35.767,-0.210
-16.10,-36.445,-0.203
-16.07,-39.079,-0.244
-16.03,-41.325,-0.263
-16.00,-43.561,-0.267
-15.97,-46.201,-0.285
-15.93,-48.150,-0.300
-15.90,-49.646,-0.278
-15.87,-50.915,-0.285
-15.83,-54.153,-0.360
-15.80,-56.193,-0.329
-15.77,-57.638,-0.329
-15.73,-60.331,-0.345
-15.70,-62.826,-0.393
-15.67,-64.275,-0.373
-15.63,-66.781,-0.360
-15.60,-68.341,-0.401
-15.57,-69.664,-0.471
-15.53,-72.130,-0.432
-15.50,-73.662,-0.442
-15.47,-76.244,-0.399
-15.43,-78.363,-0.445
-15.40,-78.861,-0.465
-15.37,-82.014,-0.466
-15.33,-82.176,-0.456
-15.30,-85.670,-0.450
-15.27,-88.452,-0.469
-15.23,-88.050,-0.549
-15.20,-91.877,-0.474
-15.17,-92.419,-0.516
-15.13,-94.304,-0.518
-15.10,-96.642,-0.530
-15.07,-98.056,-0.530
-15.03,-99.648,-0.535
-15.00,-101.738,-0.562
-14.97,-102.580,-0.566
-14.93,-104.640,-0.515
-14.90,-106.880,-0.579
-14.87,-108.354,-0.554
-14.83,-109.418,-0.555
-14.80,-111.446,-0.586
-14.77,-113.042,-0.610
-14.73,-115.125,-0.616
-14.70,-116.356,-0.625
-14.67,-118.587,-0.632
-14.63,-119.329,-0.597
-14.60,-119.701,-0.641
-14.57,-123.020,-0.609
-14.53,-123.887,-0.628
-14.50,-124.873,-0.652
-14.47,-125.735,-0.664
-14.43,-126.007,-0.676
-14.40,-128.476,-0.713
-14.37,-130.839,-0.704
-14.33,-131.377,-0.690
-14.30,-133.400,-0.766
-14.27,-134.409,-0.710
-14.23,-135.360,-0.694
-14.20,-136.502,-0.750
-14.17,-137.815,-0.736
-14.13,-139.723,-0.727
-14.10,-139.589,-0.739
-14.07,-141.574,-0.763
-14.03,-143.058,-0.753
-14.00,-143.938,-0.793
-13.97,-144.267,-0.786
-13.93,-145.638,-0.798
-13.90,-146.727,-0.826
-13.87,-148.316,-0.808
-13.83,-147.921,-0.838
-13.80,-150.699,-0.838
-13.77,-150.526,-0.819
-13.73,-151.818,-0.856
-13.70,-152.288,-0.860
-13.67,-153.512,-0.877
-13.63,-154.654,-0.870
-13.60,-155.548,-0.848
-13.57,-156.369,-0.915
-13.53,-157.084,-0.865
-13.50,-157.252,-0.858
-13.47,-158.280,-0.924
-13.43,-158.301,-0.898
-13.40,-159.028,-0.884
-13.37,-159.802,-0.906
-13.33,-160.380,-0.890
-13.30,-160.892,-0.918
-13.27,-161.645,-0.949
-13.23,-161.661,-0.945
-13.20,-163.312,-0.957
-13.17,-163.860,-0.943
-13.13,-163.970,-0.921
-13.10,-163.432,-0.914
-13.07,-164.703,-0.976
-13.03,-164.395,-0.960
-13.00,-165.842,-0.917
-12.97,-165.640,-0.935
-12.93,-165.635,-0.961
-12.90,-165.845,-0.958
-12.87,-167.587,-0.956
-12.83,-168.026,-0.968
-12.80,-167.546,-0.947
-12.77,-167.604,-0.960
-12.73,-166.977,-0.937
-12.70,-167.223,-0.962
-12.67,-167.392,-0.962
-12.63,-167.786,-0.968
-12.60,-167.727,-0.976
-12.57,-167.520,-0.953
-12.53,-167.924,-0.935
-12.50,-169.481,-0.966
-12.47,-168.868,-0.977
-12.43,-167.815,-0.969
-12.40,-168.822,-0.962
-12.37,-169.271,-0.964
-12.33,-167.690,-0.988
-12.30,-167.616,-0.950
-12.27,-167.213,-0.977
-12.23,-167.010,-0.944
-12.20,-166.596,-0.965
-12.17,-167.512,-0.945
-12.13,-167.263,-0.991
-12.10,-165.979,-0.966
-12.07,-166.896,-0.979
-12.03,-166.939,-0.968
-12.00,-164.654,-0.978
-11.97,-166.083,-1.010
-11.93,-164.856,-0.978
-11.90,-164.026,-0.949
-11.87,-162.808,-0.984
-11.83,-163.452,-1.000
-11.80,-162.772,-0.977
-11.77,-162.514,-0.949
-11.73,-162.223,-0.990
-11.70,-162.700,-1.006
-11.67,-161.036,-0.963
-11.63,-160.367,-0.947
-11.60,-159.748,-0.949
-11.57,-159.027,-0.958
-11.53,-158.032,-0.926
-11.50,-156.959,-0.945
-11.47,-156.404,-0.938
-11.43,-155.826,-0.923
-11.40,-154.698,-0.926
-11.37,-154.197,-0.907
-11.33,-153.711,-0.935
-11.30,-151.926,-0.887
-11.27,-151.502,-0.917
-11.23,-150.019,-0.869
-11.20,-150.246,-0.919
-11.17,-148.548,-0.928
-11.13,-147.913,-0.888
-11.10,-147.023,-0.916
-11.07,-146.235,-0.912
-11.03,-144.675,-0.888
-11.00,-143.305,-0.852
-10.97,-142.950,-0.849
-10.93,-141.452,-0.858
-10.90,-141.120,-0.865
-10.87,-139.589,-0.818
-10.83,-138.647,-0.814
-10.80,-137.075,-0.832
-10.77,-136.080,-0.800
-10.73,-134.112,-0.797
-10.70,-132.601,-0.808
-10.67,-132.108,-0.818
-10.63,-130.524,-0.810
-10.60,-128.755,-0.823
-10.57,-127.014,-0.777
-10.53,-127.307,-0.772
-10.50,-123.720,-0.757
-10.47,-122.919,-0.775
-10.43,-121.849,-0.732
-10.40,-119.893,-0.730
-10.37,-119.715,-0.731
-10.33,-117.435,-0.727
-10.30,-116.611,-0.716
-10.27,-115.772,-0.699
-10.23,-113.204,-0.692
-10.20,-110.811,-0.698
-10.17,-109.660,-0.675
-10.13,-108.286,-0.672
-10.10,-107.476,-0.671
-10.07,-104.340,-0.694
-10.03,-103.206,-0.682
-10.00,-100.920,-0.645
-9.97,-99.448,-0.642
-9.93,-98.026,-0.645
-9.90,-96.956,-0.685
-9.87,-94.064,-0.627
-9.83,-92.560,-0.630
-9.80,-90.922,-0.601
-9.77,-89.891,-0.623
-9.73,-86.749,-0.613
-9.70,-85.411,-0.620
-9.67,-84.239,-0.585
-9.63,-81.533,-0.602
-9.60,-81.121,-0.565
-9.57,-77.206,-0.582
-9.53,-75.567,-0.597
-9.50,-74.124,-0.558
-9.47,-72.073,-0.564
-9.43,-70.264,-0.550
-9.40,-68.470,-0.530
-9.37,-66.196,-0.582
-9.33,-63.700,-0.573
-9.30,-62.139,-0.501
-9.27,-59.235,-0.535
-9.23,-58.291,-0.524
-9.20,-56.085,-0.519
-9.17,-53.829,-0.490
-9.13,-51.838,-0.442
-9.10,-49.036,-0.473
-9.07,-47.285,-0.447
-9.03,-46.402,-0.444
-9.00,-42.741,-0.433
-8.97,-41.677,-0.395
-8.93,-38.947,-0.404
-8.90,-37.384,-0.373
-8.87,-34.977,-0.337
-8.83,-32.302,-0.331
-8.80,-31.193,-0.320
-8.77,-27.329,-0.314
-8.73,-25.733,-0.293
-8.70,-25.067,-0.303
