Trigger_Date,2024/01/21
Trigger_Time,T 10:36:00.000
Samples_Per_Cycle,500
Microseconds_Per_Sample,33.333
-32.33,-65.021,-0.319
-32.30,-66.482,-0.322
-32.27,-67.909,-0.342
-32.23,-70.976,-0.299
-32.20,-71.703,-0.357
-32.17,-74.387,-0.380
-32.13,-76.827,-0.368
-32.10,-78.413,-0.344
-32.07,-80.036,-0.373
-32.03,-82.249,-0.390
-32.00,-83.900,-0.399
-31.97,-85.445,-0.391
-31.93,-87.268,-0.422
-31.90,-89.509,-0.415
-31.87,-91.206,-0.425
-31.83,-93.490,-0.434
-31.80,-94.276,-0.438
-31.77,-96.379,-0.440
-31.73,-97.979,-0.437
-31.70,-100.007,-0.475
-31.67,-102.305,-0.454
-31.63,-102.732,-0.453
-31.60,-105.559,-0.494
-31.57,-107.052,-0.505
-31.53,-107.955,-0.478
-31.50,-110.129,-0.497
-31.47,-111.608,-0.514
-31.43,-112.205,-0.466
-31.40,-115.041,-0.507
-31.37,-116.184,-0.525
-31.33,-116.133,-0.527
-31.30,-119.785,-0.538
-31.27,-120.237,-0.533
-31.23,-121.997,-0.544
-31.20,-123.824,-0.572
-31.17,-125.657,-0.553
-31.13,-126.287,-0.570
-31.10,-128.390,-0.558
-31.07,-129.357,-0.563
-31.03,-130.232,-0.586
-31.00,-132.092,-0.582
-30.97,-133.279,-0.568
-30.93,-133.874,-0.589
-30.90,-135.116,-0.601
-30.87,-136.112,-0.587
-30.83,-137.597,-0.626
-30.80,-138.580,-0.626
-30.77,-140.485,-0.614
-30.73,-142.086,-0.648
-30.70,-142.595,-0.601
-30.67,-144.179,-0.634
-30.63,-144.186,-0.649
-30.60,-145.735,-0.645
-30.57,-147.449,-0.625
-30.53,-147.937,-0.652
-30.50,-148.485,-0.653
-30.47,-148.936,-0.661
-30.43,-150.220,-0.660
-30.40,-150.851,-0.656
-30.37,-152.406,-0.696
-30.33,-152.498,-0.681
-30.30,-153.940,-0.688
-30.27,-155.660,-0.663
-30.23,-155.500,-0.717
-30.20,-156.688,-0.701
-30.17,-157.756,-0.697
-30.13,-157.927,-0.703
-30.10,-159.027,-0.698
-30.07,-159.416,-0.705
-30.03,-160.200,-0.699
-30.00,-160.771,-0.714
-29.97,-161.312,-0.701
-29.93,-162.205,-0.716
-29.90,-163.044,-0.726
-29.87,-163.877,-0.683
-29.83,-163.232,-0.742
-29.80,-163.761,-0.718
-29.77,-164.581,-0.734
-29.73,-164.473,-0.700
-29.70,-165.458,-0.705
-29.67,-165.269,-0.717
-29.63,-167.097,-0.746
-29.60,-165.938,-0.734
-29.57,-165.976,-0.772
-29.53,-167.819,-0.730
-29.50,-167.158,-0.757
-29.47,-167.280,-0.721
-29.43,-168.060,-0.735
-29.40,-167.659,-0.718
-29.37,-167.624,-0.722
-29.33,-168.486,-0.689
-29.30,-168.328,-0.743
-29.27,-167.510,-0.724
-29.23,-169.444,-0.724
-29.20,-168.080,-0.736
-29.17,-168.420,-0.740
-29.13,-168.064,-0.720
-29.10,-168.457,-0.712
-29.07,-168.239,-0.741
-29.03,-167.470,-0.746
-29.00,-168.238,-0.745
-28.97,-167.528,-0.732
-28.93,-167.639,-0.736
-28.90,-167.346,-0.708
-28.87,-167.030,-0.714
-28.83,-166.886,-0.707
-28.80,-167.139,-0.696
-28.77,-167.490,-0.729
-28.73,-166.140,-0.701
-28.70,-166.089,-0.714
-28.67,-166.108,-0.699
-28.63,-165.279,-0.704
-28.60,-165.001,-0.711
-28.57,-165.097,-0.692
-28.53,-163.250,-0.731
-28.50,-163.850,-0.697
-28.47,-162.155,-0.731
-28.43,-162.081,-0.680
-28.40,-160.863,-0.741
-28.37,-161.241,-0.708
-28.33,-160.197,-0.706
-28.30,-160.273,-0.731
-28.27,-159.638,-0.704
-28.23,-159.143,-0.696
-28.20,-157.259,-0.685
-28.17,-157.480,-0.687
-28.13,-157.055,-0.679
-28.10,-156.978,-0.716
-28.07,-154.237,-0.693
-28.03,-154.003,-0.718
-28.00,-153.461,-0.669
-27.97,-152.420,-0.686
-27.93,-151.591,-0.687
-27.90,-151.127,-0.675
-27.87,-150.675,-0.673
-27.83,-149.237,-0.694
-27.80,-148.127,-0.657
-27.77,-146.926,-0.680
-27.73,-145.883,-0.678
-27.70,-144.644,-0.669
-27.67,-144.167,-0.657
-27.63,-143.351,-0.693
-27.60,-141.652,-0.667
-27.57,-140.033,-0.652
-27.53,-139.221,-0.655
-27.50,-138.440,-0.649
-27.47,-136.772,-0.672
-27.43,-136.322,-0.643
-27.40,-134.390,-0.642
-27.37,-132.904,-0.678
-27.33,-131.828,-0.628
-27.30,-130.584,-0.648
-27.27,-129.034,-0.647
-27.23,-127.888,-0.651
-27.20,-126.264,-0.652
-27.17,-125.148,-0.629
-27.13,-123.655,-0.654
-27.10,-122.811,-0.642
-27.07,-120.410,-0.627
-27.03,-119.378,-0.607
-27.00,-116.779,-0.579
-26.97,-116.051,-0.623
-26.93,-114.361,-0.589
-26.90,-113.609,-0.603
-26.87,-111.033,-0.567
-26.83,-110.690,-0.582
-26.80,-108.006,-0.598
-26.77,-107.196,-0.580
-26.73,-105.038,-0.572
-26.70,-103.355,-0.546
-26.67,-101.732,-0.561
-26.63,-100.080,-0.505
-26.60,-98.375,-0.555
-26.57,-96.534,-0.546
-26.53,-93.809,-0.537
-26.50,-93.175,-0.499
-26.47,-91.952,-0.519
-26.43,-88.591,-0.505
-26.40,-87.377,-0.500
-26.37,-85.219,-0.488
-26.33,-83.924,-0.459
-26.30,-82.342,-0.493
-26.27,-79.338,-0.479
-26.23,-77.768,-0.475
-26.20,-75.525,-0.455
-26.17,-73.432,-0.423
-26.13,-72.853,-0.430
-26.10,-70.532,-0.431
-26.07,-68.696,-0.439
-26.03,-65.827,-0.430
-26.00,-64.276,-0.419
-25.97,-62.251,-0.398
-25.93,-60.699,-0.380
-25.90,-57.852,-0.357
-25.87,-56.394,-0.371
-25.83,-53.879,-0.326
-25.80,-51.925,-0.336
-25.77,-50.750,-0.339
-25.73,-47.692,-0.321
-25.70,-45.433,-0.276
-25.67,-43.283,-0.259
-25.63,-40.685,-0.279
-25.60,-38.712,-0.239
-25.57,-36.659,-0.250
-25.53,-35.237,-0.222
-25.50,-32.794,-0.229
-25.47,-30.566,-0.178
-25.43,-28.741,-0.177
-25.40,-26.924,-0.176
-25.37,-25.014,-0.164
-25.33,-21.566,-0.147
-25.30,-18.656,-0.153
-25.27,-17.356,-0.126
-25.23,-16.157,-0.115
-25.20,-12.715,-0.087
-25.17,-10.868,-0.066
-25.13,-9.296,-0.075
-25.10,-6.371,-0.069
-25.07,-3.778,-0.054
-25.03,-2.043,-0.062
-25.00,0.689,-0.012
-24.97,2.668,-0.016
-24.93,5.084,-0.008
-24.90,7.197,0.010
-24.87,7.597,0.027
-24.83,11.476,0.043
-24.80,12.756,0.052
-24.77,15.708,0.055
-24.73,18.328,0.099
-24.70,19.638,0.082
-24.67,21.787,0.094
-24.63,24.170,0.108
-24.60,26.319,0.089
-24.57,28.910,0.151
-24.53,30.725,0.143
-24.50,32.755,0.142
-24.47,35.118,0.185
-24.43,37.176,0.191
-24.40,39.672,0.193
-24.37,41.893,0.193
-24.33,43.712,0.203
-24.30,46.030,0.230
-24.27,48.150,0.211
-24.23,49.623,0.253
-24.20,52.074,0.261
-24.17,53.548,0.253
-24.13,56.766,0.240
-24.10,58.903,0.284
-24.07,60.316,0.311
-24.03,61.714,0.290
-24.00,64.559,0.316
-23.97,66.157,0.307
-23.93,68.166,0.319
-23.90,69.855,0.323
-23.87,72.225,0.362
-23.83,73.889,0.357
-23.80,75.700,0.339
-23.77,78.524,0.360
-23.73,79.735,0.361
-23.70,81.706,0.404
-23.67,83.178,0.400
-23.63,85.364,0.399
-23.60,87.317,0.408
-23.57,88.693,0.428
-23.53,90.951,0.396
-23.50,92.611,0.459
-23.47,94.144,0.419
-23.43,96.021,0.422
-23.40,97.590,0.454
-23.37,99.272,0.446
-23.33,102.398,0.466
-23.30,102.539,0.463
-23.27,104.544,0.453
-23.23,106.042,0.468
-23.20,109.272,0.482
-23.17,110.496,0.466
-23.13,111.818,0.479
-23.10,112.882,0.475
-23.07,114.785,0.511
-23.03,116.080,0.505
-23.00,117.845,0.535
-22.97,118.879,0.523
-22.93,120.401,0.524
-22.90,122.411,0.554
-22.87,123.517,0.566
-22.83,125.086,0.550
-22.80,126.172,0.550
-22.77,127.122,0.574
-22.73,129.482,0.572
-22.70,130.282,0.568
-22.67,131.985,0.582
-22.63,133.392,0.570
-22.60,133.977,0.578
-22.57,136.219,0.585
-22.53,136.540,0.622
-22.50,137.865,0.587
-22.47,139.389,0.606
-22.43,141.885,0.602
-22.40,141.754,0.634
-22.37,142.066,0.648
-22.33,142.871,0.612
-22.30,145.146,0.648
-22.27,145.905,0.647
-22.23,147.318,0.665
-22.20,148.192,0.659
-22.17,148.895,0.669
-22.13,149.571,0.680
-22.10,150.550,0.666
-22.07,151.009,0.675
-22.03,152.259,0.646
-22.00,153.782,0.687
-21.97,153.140,0.701
-21.93,153.938,0.690
-21.90,155.816,0.696
-21.87,157.070,0.693
-21.83,158.194,0.704
-21.80,157.254,0.710
-21.77,159.401,0.704
-21.73,159.382,0.706
-21.70,160.109,0.735
-21.67,160.901,0.722
-21.63,161.512,0.701
-21.60,161.328,0.739
-21.57,162.907,0.744
-21.53,163.698,0.747
-21.50,163.191,0.716
-21.47,163.673,0.728
-21.43,164.473,0.704
-21.40,164.837,0.728
-21.37,165.089,0.727
-21.33,165.808,0.719
-21.30,165.956,0.707
-21.27,166.181,0.717
-21.23,166.126,0.736
-21.20,166.353,0.740
-21.17,167.777,0.732
-21.13,167.326,0.713
-21.10,167.632,0.709
-21.07,167.488,0.743
-21.03,167.803,0.721
-21.00,168.563,0.757
-20.97,167.751,0.731
-20.93,168.387,0.715
-20.90,168.662,0.722
-20.87,167.930,0.737
-20.83,169.017,0.758
-20.80,167.880,0.729
-20.77,167.571,0.755
-20.73,168.430,0.724
-20.70,167.217,0.725
-20.67,168.277,0.663
-20.63,168.336,0.726
-20.60,168.481,0.714
-20.57,166.676,0.713
-20.53,167.698,0.726
-20.50,167.032,0.739
-20.47,166.550,0.736
-20.43,166.487,0.685
-20.40,165.796,0.741
-20.37,165.086,0.726
-20.33,165.916,0.742
-20.30,165.326,0.715
-20.27,164.762,0.690
-20.23,164.234,0.726
-20.20,163.906,0.725
-20.17,163.657,0.720
-20.13,162.882,0.698
-20.10,162.637,0.743
-20.07,161.632,0.701
-20.03,161.486,0.704
-20.00,161.042,0.679
-19.97,160.331,0.717
-19.93,159.505,0.698
-19.90,158.237,0.680
-19.87,158.208,0.686
-19.83,158.202,0.707
-19.80,157.022,0.722
-19.77,155.992,0.711
-19.73,154.526,0.711
-19.70,154.322,0.687
-19.67,153.583,0.674
-19.63,153.002,0.685
-19.60,151.603,0.701
-19.57,151.066,0.681
-19.53,150.060,0.687
-19.50,148.364,0.655
-19.47,148.214,0.678
-19.43,146.930,0.678
-19.40,146.926,0.694
-19.37,145.352,0.695
-19.33,145.182,0.654
-19.30,142.347,0.670
-19.27,141.146,0.681
-19.23,142.122,0.674
-19.20,138.850,0.646
-19.17,138.067,0.662
-19.13,137.358,0.643
-19.10,136.309,0.668
-19.07,135.292,0.642
-19.03,132.810,0.635
-19.00,130.882,0.613
-18.97,130.294,0.634
-18.93,127.952,0.646
-18.90,127.873,0.632
-18.87,126.714,0.620
-18.83,125.322,0.605
-18.80,122.858,0.610
-18.77,122.074,0.605
-18.73,121.164,0.624
-18.70,119.109,0.612
-18.67,117.328,0.623
-18.63,116.184,0.606
-18.60,114.651,0.595
-18.57,113.036,0.579
-18.53,111.173,0.568
-18.50,109.946,0.594
-18.47,108.235,0.604
-18.43,106.653,0.568
-18.40,104.692,0.567
-18.37,102.631,0.565
-18.33,101.536,0.545
-18.30,99.602,0.550
-18.27,97.802,0.544
-18.23,96.268,0.533
-18.20,94.604,0.513
-18.17,92.206,0.523
-18.13,90.696,0.534
-18.10,90.044,0.501
-18.07,86.977,0.476
-18.03,85.837,0.502
-18.00,83.479,0.471
-17.97,81.922,0.504
-17.93,79.988,0.476
-17.90,77.664,0.467
-17.87,76.307,0.453
-17.83,74.607,0.447
-17.80,72.393,0.428
-17.77,69.875,0.441
-17.73,67.848,0.418
-17.70,66.392,0.402
-17.67,63.513,0.401
-17.63,62.487,0.365
-17.60,60.887,0.363
-17.57,58.775,0.360
-17.53,56.859,0.314
-17.50,52.953,0.338
-17.47,50.923,0.327
-17.43,49.543,0.332
-17.40,46.972,0.299
-17.37,45.378,0.288
-17.33,44.446,0.319
-17.30,42.186,0.275
-17.27,40.077,0.230
-17.23,37.649,0.247
-17.20,34.045,0.229
-17.17,33.119,0.239
-17.13,30.941,0.218
-17.10,28.682,0.195
-17.07,26.709,0.185
-17.03,23.423,0.195
-17.00,22.268,0.164
-16.97,19.943,0.143
-16.93,17.285,0.138
-16.90,14.627,0.122
-16.87,13.597,0.077
-16.83,11.253,0.078
-16.80,8.448,0.046
-16.77,5.802,0.042
-16.73,4.432,0.047
-16.70,2.199,0.049
-16.67,-0.113,0.034
-16.63,-3.289,-0.024
-16.60,-5.121,-0.031
-16.57,-6.370,-0.018
-16.53,-9.216,-0.036
-16.50,-10.557,-0.024
-16.47,-13.275,-0.042
-16.43,-15.801,-0.092
-16.40,-18.439,-0.055
-16.37,-19.895,-0.089
-16.33,-21.789,-0.101
-16.30,-23.240,-0.083
-16.27,-25.846,-0.108
-16.23,-28.850,-0.124
-16.20,-29.833,-0.149
-16.17,-33.180,-0.151
-16.13,-34.958,-0.164
-16.10,-37.381,-0.178
-16.07,-39.243,-0.222
-16.03,-41.439,-0.215
-16.00,-43.475,-0.209
-15.97,-45.960,-0.230
-15.93,-47.851,-0.263
-15.90,-50.831,-0.258
-15.87,-51.953,-0.293
-15.83,-53.913,-0.278
-15.80,-55.825,-0.253
-15.77,-59.398,-0.301
-15.73,-58.957,-0.294
-15.70,-61.439,-0.305
-15.67,-64.671,-0.288
-15.63,-66.643,-0.332
-15.60,-67.762,-0.320
-15.57,-70.964,-0.354
-15.53,-71.934,-0.345
-15.50,-73.883,-0.329
-15.47,-75.842,-0.324
-15.43,-77.046,-0.377
-15.40,-79.798,-0.375
-15.37,-81.845,-0.363
-15.33,-82.789,-0.396
-15.30,-84.963,-0.418
-15.27,-86.856,-0.408
-15.23,-89.057,-0.426
-15.20,-91.415,-0.421
-15.17,-92.387,-0.425
-15.13,-94.748,-0.438
-15.10,-96.489,-0.442
-15.07,-97.719,-0.428
-15.03,-99.976,-0.470
-15.00,-101.435,-0.431
-14.97,-103.556,-0.449
-14.93,-104.384,-0.503
-14.90,-106.349,-0.505
-14.87,-107.306,-0.476
-14.83,-110.059,-0.502
-14.80,-110.743,-0.486
-14.77,-112.264,-0.499
-14.73,-113.771,-0.509
-14.70,-115.992,-0.480
-14.67,-117.033,-0.517
-14.63,-118.617,-0.529
-14.60,-120.059,-0.524
-14.57,-122.818,-0.566
-14.53,-123.301,-0.552
-14.50,-125.735,-0.525
-14.47,-126.575,-0.570
-14.43,-128.502,-0.583
-14.40,-129.172,-0.577
-14.37,-130.287,-0.551
-14.33,-131.514,-0.557
-14.30,-133.460,-0.572
-14.27,-134.251,-0.593
-14.23,-135.463,-0.593
-14.20,-136.458,-0.618
-14.17,-138.296,-0.603
-14.13,-138.881,-0.631
-14.10,-140.656,-0.618
-14.07,-141.710,-0.616
-14.03,-143.358,-0.637
-14.00,-143.304,-0.636
-13.97,-144.482,-0.621
-13.93,-145.506,-0.668
-13.90,-147.199,-0.641
-13.87,-147.336,-0.678
-13.83,-148.906,-0.668
-13.80,-149.835,-0.666
-13.77,-151.400,-0.629
-13.73,-151.087,-0.647
-13.70,-152.272,-0.667
-13.67,-153.457,-0.682
-13.63,-153.410,-0.687
-13.60,-154.955,-0.696
-13.57,-156.439,-0.716
-13.53,-156.491,-0.697
-13.50,-157.467,-0.669
-13.47,-158.222,-0.699
-13.43,-159.051,-0.701
-13.40,-159.527,-0.684
-13.37,-159.967,-0.690
-13.33,-159.561,-0.707
-13.30,-160.799,-0.701
-13.27,-162.536,-0.708
-13.23,-162.183,-0.710
-13.20,-163.683,-0.721
-13.17,-162.902,-0.691
-13.13,-164.214,-0.710
-13.10,-163.660,-0.729
-13.07,-164.344,-0.759
-13.03,-165.183,-0.703
-13.00,-165.549,-0.742
-12.97,-166.031,-0.723
-12.93,-167.281,-0.719
-12.90,-166.646,-0.734
-12.87,-166.327,-0.740
-12.83,-167.503,-0.740
-12.80,-166.984,-0.764
-12.77,-167.434,-0.701
-12.73,-168.081,-0.728
-12.70,-167.578,-0.753
-12.67,-166.778,-0.723
-12.63,-167.948,-0.738
-12.60,-169.021,-0.735
-12.57,-168.821,-0.720
-12.53,-169.069,-0.734
-12.50,-168.096,-0.740
-12.47,-167.684,-0.725
-12.43,-169.094,-0.763
-12.40,-168.714,-0.717
-12.37,-168.688,-0.708
-12.33,-168.242,-0.727
-12.30,-167.986,-0.707
-12.27,-167.481,-0.739
-12.23,-168.397,-0.733
-12.20,-166.856,-0.744
-12.17,-167.155,-0.725
-12.13,-167.344,-0.704
-12.10,-166.573,-0.708
-12.07,-166.739,-0.738
-12.03,-165.704,-0.704
-12.00,-165.484,-0.742
-11.97,-165.479,-0.721
-11.93,-165.167,-0.718
-11.90,-163.746,-0.724
-11.87,-164.681,-0.727
-11.83,-163.856,-0.730
-11.80,-163.577,-0.690
-11.77,-162.562,-0.713
-11.73,-161.573,-0.697
-11.70,-161.047,-0.707
-11.67,-160.645,-0.688
-11.63,-159.781,-0.708
-11.60,-160.006,-0.696
-11.57,-158.420,-0.675
-11.53,-158.295,-0.708
-11.50,-158.484,-0.683
-11.47,-156.939,-0.692
-11.43,-155.914,-0.656
-11.40,-155.110,-0.673
-11.37,-154.740,-0.657
-11.33,-154.652,-0.673
-11.30,-151.886,-0.703
-11.27,-151.470,-0.677
-11.23,-150.824,-0.700
-11.20,-149.927,-0.687
-11.17,-148.732,-0.652
-11.13,-148.362,-0.653
-11.10,-146.296,-0.672
-11.07,-145.317,-0.685
-11.03,-145.442,-0.684
-11.00,-143.627,-0.645
-10.97,-142.213,-0.693
-10.93,-141.657,-0.638
-10.90,-139.722,-0.662
-10.87,-139.431,-0.667
-10.83,-138.355,-0.643
-10.80,-136.599,-0.668
-10.77,-136.309,-0.650
-10.73,-133.537,-0.684
-10.70,-133.357,-0.666
-10.67,-132.120,-0.625
-10.63,-129.454,-0.640
-10.60,-128.320,-0.606
-10.57,-128.644,-0.618
-10.53,-126.001,-0.632
-10.50,-124.501,-0.626
-10.47,-123.300,-0.635
-10.43,-121.769,-0.611
-10.40,-120.575,-0.614
-10.37,-118.450,-0.627
-10.33,-116.702,-0.607
-10.30,-115.755,-0.595
-10.27,-114.716,-0.594
-10.23,-113.058,-0.609
-10.20,-110.295,-0.597
-10.17,-109.533,-0.570
-10.13,-108.917,-0.583
-10.10,-106.538,-0.579
-10.07,-105.148,-0.557
-10.03,-103.168,-0.568
-10.00,-101.372,-0.581
-9.97,-100.330,-0.550
-9.93,-97.724,-0.548
-9.90,-96.249,-0.515
-9.87,-95.164,-0.514
-9.83,-92.822,-0.496
-9.80,-90.745,-0.511
-9.77,-88.729,-0.531
-9.73,-86.891,-0.499
-9.70,-85.310,-0.499
-9.67,-83.044,-0.485
-9.63,-81.211,-0.484
-9.60,-78.569,-0.460
-9.57,-78.256,-0.446
-9.53,-76.528,-0.454
-9.50,-74.069,-0.435
-9.47,-72.150,-0.441
-9.43,-70.999,-0.428
-9.40,-67.989,-0.423
-9.37,-66.567,-0.437
-9.33,-63.573,-0.393
-9.30,-62.650,-0.375
-9.27,-60.056,-0.372
-9.23,-58.155,-0.336
-9.20,-54.897,-0.367
-9.17,-53.537,-0.371
-9.13,-51.708,-0.335
-9.10,-49.653,-0.290
-9.07,-47.351,-0.312
-9.03,-45.402,-0.304
-9.00,-43.800,-0.288
-8.97,-41.751,-0.260
-8.93,-40.454,-0.266
-8.90,-37.106,-0.281
-8.87,-35.985,-0.257
-8.83,-32.441,-0.215
-8.80,-30.777,-0.226
-8.77,-28.811,-0.226
-8.73,-26.357,-0.216
-8.70,-23.161,-0.166
