Trigger_Date,2024/01/33
Trigger_Time,T 10:48:00.000
Samples_Per_Cycle,500
Microseconds_Per_Sample,33.333
-26.47,-91.464,-0.389
-26.43,-89.109,-0.419
-26.40,-87.129,-0.419
-26.37,-85.351,-0.389
-26.33,-83.919,-0.366
-26.30,-81.644,-0.380
-26.27,-79.523,-0.350
-26.23,-77.643,-0.359
-26.20,-76.109,-0.335
-26.17,-73.305,-0.340
-26.13,-72.381,-0.339
-26.10,-71.112,-0.299
-26.07,-68.364,-0.295
-26.03,-65.833,-0.290
-26.00,-64.447,-0.263
-25.97,-62.783,-0.293
-25.93,-60.196,-0.288
-25.90,-58.130,-0.284
-25.87,-56.176,-0.239
-25.83,-54.563,-0.247
-25.80,-51.769,-0.226
-25.77,-49.161,-0.239
-25.73,-47.078,-0.209
-25.70,-45.464,-0.216
-25.67,-43.366,-0.191
-25.63,-40.960,-0.176
-25.60,-39.264,-0.168
-25.57,-37.252,-0.163
-25.53,-35.772,-0.141
-25.50,-33.517,-0.132
-25.47,-31.680,-0.125
-25.43,-28.079,-0.087
-25.40,-25.330,-0.101
-25.37,-24.502,-0.085
-25.33,-22.379,-0.081
-25.30,-20.017,-0.051
-25.27,-17.378,-0.045
-25.23,-14.541,-0.032
-25.20,-13.155,-0.034
-25.17,-11.722,-0.040
-25.13,-8.854,-0.016
-25.10,-7.256,0.037
-25.07,-3.950,-0.018
-25.03,-1.760,0.017
-25.00,-0.298,0.034
-24.97,1.800,0.077
-24.93,3.831,0.088
-24.90,5.945,0.083
-24.87,8.857,0.046
-24.83,10.215,0.079
-24.80,13.351,0.092
-24.77,16.351,0.126
-24.73,18.221,0.148
-24.70,20.467,0.161
-24.67,22.288,0.139
-24.63,24.263,0.183
-24.60,25.810,0.182
-24.57,28.220,0.199
-24.53,31.242,0.204
-24.50,33.335,0.210
-24.47,35.203,0.250
-24.43,36.858,0.235
-24.40,37.810,0.245
-24.37,41.088,0.256
-24.33,43.793,0.241
-24.30,45.548,0.260
-24.27,48.223,0.270
-24.23,50.456,0.266
-24.20,51.674,0.276
-24.17,53.170,0.312
-24.13,56.666,0.306
-24.10,57.712,0.339
-24.07,60.166,0.321
-24.03,62.435,0.325
-24.00,64.637,0.363
-23.97,65.069,0.363
-23.93,68.073,0.380
-23.90,69.122,0.372
-23.87,72.149,0.398
-23.83,74.537,0.403
-23.80,75.255,0.401
-23.77,77.425,0.434
-23.73,78.690,0.409
-23.70,81.604,0.412
-23.67,84.057,0.414
-23.63,84.994,0.432
-23.60,88.020,0.452
-23.57,89.598,0.407
-23.53,91.279,0.438
-23.50,93.034,0.471
-23.47,94.310,0.454
-23.43,96.683,0.480
-23.40,97.579,0.493
-23.37,99.644,0.491
-23.33,101.066,0.518
-23.30,102.887,0.498
-23.27,105.444,0.495
-23.23,106.685,0.520
-23.20,108.643,0.508
-23.17,110.172,0.524
-23.13,111.457,0.559
-23.10,113.650,0.570
-23.07,116.087,0.576
-23.03,116.566,0.552
-23.00,118.069,0.586
-22.97,120.163,0.582
-22.93,120.112,0.589
-22.90,122.267,0.604
-22.87,123.910,0.617
-22.83,125.141,0.576
-22.80,125.652,0.582
-22.77,128.126,0.619
-22.73,128.461,0.596
-22.70,130.736,0.635
-22.67,131.001,0.635
-22.63,132.514,0.631
-22.60,134.313,0.695
-22.57,135.158,0.659
-22.53,136.905,0.714
-22.50,137.636,0.690
-22.47,139.362,0.671
-22.43,140.970,0.710
-22.40,142.294,0.691
-22.37,142.733,0.664
-22.33,143.618,0.695
-22.30,145.116,0.701
-22.27,146.158,0.715
-22.23,147.140,0.726
-22.20,147.215,0.725
-22.17,147.809,0.736
-22.13,149.733,0.721
-22.10,150.686,0.696
-22.07,150.640,0.726
-22.03,152.778,0.728
-22.00,153.071,0.737
-21.97,154.370,0.744
-21.93,154.266,0.725
-21.90,155.420,0.753
-21.87,157.008,0.748
-21.83,156.948,0.760
-21.80,158.380,0.775
-21.77,159.401,0.766
-21.73,159.528,0.765
-21.70,160.339,0.779
-21.67,160.773,0.771
-21.63,161.558,0.742
-21.60,161.461,0.760
-21.57,162.014,0.768
-21.53,162.047,0.765
-21.50,163.513,0.767
-21.47,163.762,0.777
-21.43,165.400,0.749
-21.40,164.476,0.762
-21.37,163.977,0.781
-21.33,165.656,0.797
-21.30,165.362,0.761
-21.27,166.708,0.790
-21.23,166.214,0.768
-21.20,167.176,0.798
-21.17,166.570,0.767
-21.13,167.546,0.771
-21.10,168.042,0.782
-21.07,167.343,0.776
-21.03,167.622,0.784
-21.00,167.631,0.779
-20.97,167.816,0.757
-20.93,167.667,0.787
-20.90,167.696,0.748
-20.87,169.094,0.768
-20.83,168.762,0.759
-20.80,167.878,0.753
-20.77,167.888,0.749
-20.73,168.127,0.744
-20.70,167.699,0.748
-20.67,168.393,0.772
-20.63,168.043,0.734
-20.60,167.262,0.776
-20.57,167.017,0.743
-20.53,167.998,0.741
-20.50,166.906,0.758
-20.47,167.392,0.723
-20.43,166.430,0.735
-20.40,165.690,0.737
-20.37,166.554,0.757
-20.33,165.312,0.732
-20.30,165.620,0.738
-20.27,164.280,0.718
-20.23,164.865,0.742
-20.20,164.324,0.726
-20.17,163.193,0.754
-20.13,162.863,0.738
-20.10,162.102,0.750
-20.07,161.639,0.713
-20.03,161.387,0.750
-20.00,160.447,0.759
-19.97,159.767,0.707
-19.93,160.127,0.733
-19.90,158.573,0.703
-19.87,158.510,0.677
-19.83,157.801,0.731
-19.80,157.117,0.682
-19.77,155.849,0.672
-19.73,155.264,0.721
-19.70,154.345,0.697
-19.67,153.694,0.693
-19.63,152.871,0.696
-19.60,151.391,0.670
-19.57,150.637,0.669
-19.53,150.074,0.693
-19.50,149.187,0.648
-19.47,148.004,0.653
-19.43,146.040,0.711
-19.40,145.941,0.674
-19.37,144.246,0.663
-19.33,143.404,0.609
-19.30,143.126,0.640
-19.27,141.929,0.631
-19.23,140.505,0.654
-19.20,138.445,0.608
-19.17,137.941,0.653
-19.13,136.713,0.600
-19.10,136.010,0.621
-19.07,134.897,0.597
-19.03,132.950,0.607
-19.00,131.963,0.594
-18.97,130.442,0.595
-18.93,129.498,0.598
-18.90,127.760,0.569
-18.87,126.778,0.552
-18.83,124.970,0.577
-18.80,123.530,0.581
-18.77,122.082,0.570
-18.73,120.649,0.579
-18.70,117.896,0.519
-18.67,118.252,0.499
-18.63,115.558,0.528
-18.60,114.534,0.553
-18.57,112.526,0.520
-18.53,110.426,0.478
-18.50,109.942,0.508
-18.47,108.100,0.491
-18.43,106.100,0.507
-18.40,105.657,0.529
-18.37,103.471,0.499
-18.33,101.509,0.467
-18.30,98.983,0.439
-18.27,97.928,0.441
-18.23,96.574,0.446
-18.20,94.616,0.398
-18.17,92.485,0.392
-18.13,91.686,0.407
-18.10,88.864,0.412
-18.07,87.676,0.406
-18.03,84.687,0.364
-18.00,83.321,0.397
-17.97,81.165,0.356
-17.93,80.339,0.365
-17.90,77.639,0.343
-17.87,76.379,0.373
-17.83,74.524,0.363
-17.80,71.983,0.309
-17.77,70.440,0.305
-17.73,68.429,0.280
-17.70,65.817,0.309
-17.67,64.664,0.302
-17.63,62.385,0.294
-17.60,60.228,0.261
-17.57,58.240,0.235
-17.53,55.565,0.267
-17.50,53.113,0.222
-17.47,52.267,0.221
-17.43,50.733,0.195
-17.40,46.859,0.223
-17.37,45.246,0.168
-17.33,43.501,0.190
-17.30,40.837,0.172
-17.27,39.815,0.144
-17.23,37.719,0.173
-17.20,35.733,0.151
-17.17,32.282,0.101
-17.13,30.240,0.112
-17.10,28.280,0.093
-17.07,26.191,0.096
-17.03,24.999,0.082
-17.00,22.026,0.064
-16.97,19.716,0.062
-16.93,17.440,0.046
-16.90,15.802,0.062
-16.87,12.564,0.016
-16.83,9.856,0.015
-16.80,9.631,0.014
-16.77,6.236,-0.009
-16.73,3.819,-0.022
-16.70,2.009,-0.024
-16.67,0.458,-0.052
-16.63,-2.673,-0.074
-16.60,-2.841,-0.054
-16.57,-7.255,-0.078
-16.53,-9.330,-0.091
-16.50,-10.484,-0.115
-16.47,-13.212,-0.093
-16.43,-15.476,-0.122
-16.40,-17.410,-0.143
-16.37,-19.071,-0.133
-16.33,-21.937,-0.187
-16.30,-24.434,-0.151
-16.27,-27.081,-0.193
-16.23,-28.812,-0.171
-16.20,-30.693,-0.221
-16.17,-32.919,-0.234
-16.13,-34.893,-0.229
-16.10,-37.434,-0.202
-16.07,-39.537,-0.225
-16.03,-41.030,-0.250
-16.00,-43.487,-0.236
-15.97,-45.087,-0.295
-15.93,-47.589,-0.282
-15.90,-50.522,-0.286
-15.87,-52.055,-0.309
-15.83,-54.346,-0.275
-15.80,-56.932,-0.312
-15.77,-57.516,-0.302
-15.73,-59.058,-0.345
-15.70,-62.304,-0.335
-15.67,-63.974,-0.353
-15.63,-66.181,-0.363
-15.60,-68.273,-0.350
-15.57,-69.619,-0.376
-15.53,-71.359,-0.359
-15.50,-73.476,-0.394
-15.47,-75.549,-0.392
-15.43,-77.925,-0.395
-15.40,-80.320,-0.400
-15.37,-81.247,-0.426
-15.33,-83.574,-0.396
-15.30,-85.310,-0.441
-15.27,-87.568,-0.444
-15.23,-89.365,-0.448
-15.20,-91.325,-0.445
-15.17,-92.867,-0.489
-15.13,-95.471,-0.486
-15.10,-96.734,-0.455
-15.07,-98.291,-0.481
-15.03,-100.321,-0.484
-15.00,-101.075,-0.502
-14.97,-102.735,-0.519
-14.93,-104.838,-0.514
-14.90,-106.464,-0.546
-14.87,-108.620,-0.541
-14.83,-110.000,-0.538
-14.80,-111.992,-0.533
-14.77,-113.319,-0.556
-14.73,-114.952,-0.548
-14.70,-115.267,-0.583
-14.67,-117.640,-0.585
-14.63,-118.614,-0.587
-14.60,-121.372,-0.578
-14.57,-121.767,-0.592
-14.53,-124.026,-0.589
-14.50,-126.097,-0.615
-14.47,-126.802,-0.641
-14.43,-127.632,-0.606
-14.40,-128.584,-0.629
-14.37,-130.459,-0.637
-14.33,-131.923,-0.658
-14.30,-133.629,-0.651
-14.27,-134.488,-0.661
-14.23,-136.028,-0.635
-14.20,-136.605,-0.676
-14.17,-137.586,-0.677
-14.13,-138.889,-0.687
-14.10,-140.827,-0.673
-14.07,-141.903,-0.691
-14.03,-142.270,-0.713
-14.00,-143.494,-0.691
-13.97,-145.051,-0.686
-13.93,-145.825,-0.695
-13.90,-146.411,-0.710
-13.87,-147.549,-0.714
-13.83,-149.104,-0.732
-13.80,-150.261,-0.745
-13.77,-151.065,-0.716
-13.73,-151.451,-0.744
-13.70,-153.520,-0.738
-13.67,-153.145,-0.724
-13.63,-154.119,-0.731
-13.60,-155.480,-0.753
-13.57,-156.469,-0.760
-13.53,-155.574,-0.748
-13.50,-156.620,-0.746
-13.47,-157.282,-0.777
-13.43,-158.362,-0.762
-13.40,-159.612,-0.747
-13.37,-160.796,-0.773
-13.33,-160.906,-0.775
-13.30,-161.505,-0.790
-13.27,-162.138,-0.788
-13.23,-162.789,-0.743
-13.20,-163.460,-0.766
-13.17,-163.205,-0.752
-13.13,-163.764,-0.782
-13.10,-164.803,-0.748
-13.07,-164.371,-0.760
-13.03,-165.351,-0.771
-13.00,-165.278,-0.776
-12.97,-165.858,-0.766
-12.93,-166.582,-0.760
-12.90,-166.256,-0.752
-12.87,-166.452,-0.763
-12.83,-167.469,-0.773
-12.80,-166.960,-0.772
-12.77,-168.241,-0.750
-12.73,-168.619,-0.777
-12.70,-168.227,-0.754
-12.67,-167.752,-0.770
-12.63,-167.379,-0.755
-12.60,-168.311,-0.762
-12.57,-168.402,-0.800
-12.53,-168.276,-0.780
-12.50,-168.081,-0.752
-12.47,-167.472,-0.754
-12.43,-167.843,-0.781
-12.40,-168.284,-0.749
-12.37,-167.775,-0.747
-12.33,-168.950,-0.748
-12.30,-167.501,-0.740
-12.27,-167.574,-0.772
-12.23,-167.501,-0.762
-12.20,-167.000,-0.756
-12.17,-166.145,-0.744
-12.13,-166.779,-0.740
-12.10,-166.470,-0.748
-12.07,-166.847,-0.759
-12.03,-165.870,-0.745
-12.00,-165.336,-0.741
-11.97,-165.648,-0.747
-11.93,-165.193,-0.752
-11.90,-163.820,-0.733
-11.87,-164.599,-0.773
-11.83,-163.052,-0.726
-11.80,-163.593,-0.724
-11.77,-162.739,-0.756
-11.73,-161.665,-0.707
-11.70,-160.744,-0.724
-11.67,-160.565,-0.724
-11.63,-160.930,-0.748
-11.60,-159.123,-0.718
-11.57,-159.174,-0.706
-11.53,-158.230,-0.722
-11.50,-158.094,-0.706
-11.47,-155.996,-0.737
-11.43,-155.866,-0.710
-11.40,-155.100,-0.704
-11.37,-153.483,-0.708
-11.33,-153.930,-0.688
-11.30,-153.352,-0.692
-11.27,-151.885,-0.707
-11.23,-150.690,-0.701
-11.20,-149.844,-0.685
-11.17,-149.044,-0.655
-11.13,-148.602,-0.656
-11.10,-146.437,-0.636
-11.07,-146.255,-0.677
-11.03,-145.267,-0.683
-11.00,-143.846,-0.687
-10.97,-142.309,-0.664
-10.93,-142.004,-0.673
-10.90,-140.853,-0.642
-10.87,-139.075,-0.633
-10.83,-137.360,-0.647
-10.80,-136.827,-0.626
-10.77,-136.320,-0.639
-10.73,-135.021,-0.648
-10.70,-132.899,-0.597
-10.67,-131.687,-0.597
-10.63,-131.555,-0.599
-10.60,-129.350,-0.614
-10.57,-127.390,-0.570
-10.53,-125.614,-0.575
-10.50,-124.848,-0.558
-10.47,-123.898,-0.593
-10.43,-122.198,-0.547
-10.40,-120.598,-0.550
-10.37,-119.311,-0.536
-10.33,-116.853,-0.544
-10.30,-116.173,-0.530
-10.27,-114.769,-0.541
-10.23,-112.444,-0.538
-10.20,-111.417,-0.488
-10.17,-109.739,-0.494
-10.13,-108.294,-0.509
-10.10,-106.483,-0.502
-10.07,-104.698,-0.476
-10.03,-104.187,-0.478
-10.00,-101.342,-0.485
-9.97,-99.691,-0.465
-9.93,-98.043,-0.430
-9.90,-96.621,-0.449
-9.87,-94.660,-0.406
-9.83,-92.218,-0.400
-9.80,-90.608,-0.419
-9.77,-88.975,-0.414
-9.73,-86.197,-0.388
-9.70,-84.777,-0.368
-9.67,-84.285,-0.394
-9.63,-82.103,-0.373
-9.60,-79.018,-0.386
-9.57,-77.335,-0.357
-9.53,-75.171,-0.359
-9.50,-73.894,-0.357
-9.47,-72.340,-0.330
-9.43,-69.510,-0.316
-9.40,-68.261,-0.315
-9.37,-65.554,-0.322
-9.33,-64.114,-0.268
-9.30,-62.599,-0.258
-9.27,-60.845,-0.248
-9.23,-57.707,-0.251
-9.20,-56.540,-0.259
-9.17,-54.512,-0.257
-9.13,-52.479,-0.216
-9.10,-48.892,-0.209
-9.07,-46.934,-0.184
-9.03,-44.771,-0.180
-9.00,-43.784,-0.165
-8.97,-41.600,-0.156
-8.93,-38.571,-0.142
-8.90,-37.234,-0.178
-8.87,-34.742,-0.152
-8.83,-32.246,-0.116
-8.80,-29.795,-0.115
-8.77,-28.026,-0.093
-8.73,-26.124,-0.116
