Trigger_Date,2024/01/16
Trigger_Time,T 10:31:00.000
Samples_Per_Cycle,500
Microseconds_Per_Sample,33.333
-33.33,0.121,0.031
-33.30,-1.782,-0.014
-33.27,-4.101,0.027
-33.23,-6.687,0.003
-33.20,-9.632,-0.024
-33.17,-11.140,-0.034
-33.13,-13.226,-0.051
-33.10,-15.379,-0.055
-33.07,-17.867,-0.056
-33.03,-19.534,-0.051
-33.00,-22.034,-0.118
-32.97,-24.871,-0.078
-32.93,-26.294,-0.109
-32.90,-28.006,-0.111
-32.87,-30.755,-0.102
-32.83,-32.360,-0.140
-32.80,-34.828,-0.132
-32.77,-36.445,-0.166
-32.73,-40.542,-0.189
-32.70,-41.353,-0.191
-32.67,-43.558,-0.206
-32.63,-45.681,-0.175
-32.60,-47.511,-0.210
-32.57,-50.252,-0.226
-32.53,-51.498,-0.203
-32.50,-54.580,-0.221
-32.47,-55.811,-0.214
-32.43,-57.566,-0.236
-32.40,-60.372,-0.225
-32.37,-62.030,-0.280
-32.33,-64.140,-0.268
-32.30,-67.073,-0.288
-32.27,-68.293,-0.292
-32.23,-70.483,-0.288
-32.20,-72.080,-0.284
-32.17,-73.816,-0.314
-32.13,-76.530,-0.327
-32.10,-77.209,-0.352
-32.07,-80.341,-0.366
-32.03,-81.807,-0.349
-32.00,-83.002,-0.324
-31.97,-85.748,-0.366
-31.93,-86.931,-0.359
-31.90,-89.009,-0.385
-31.87,-90.891,-0.398
-31.83,-92.380,-0.412
-31.80,-93.579,-0.405
-31.77,-96.556,-0.430
-31.73,-97.965,-0.445
-31.70,-100.059,-0.429
-31.67,-102.169,-0.457
-31.63,-103.532,-0.447
-31.60,-105.416,-0.481
-31.57,-106.669,-0.485
-31.53,-107.306,-0.498
-31.50,-109.148,-0.497
-31.47,-110.684,-0.505
-31.43,-113.120,-0.516
-31.40,-114.265,-0.548
-31.37,-115.575,-0.523
-31.33,-118.012,-0.571
-31.30,-119.179,-0.584
-31.27,-121.221,-0.540
-31.23,-122.135,-0.566
-31.20,-124.858,-0.572
-31.17,-124.759,-0.618
-31.13,-126.528,-0.638
-31.10,-126.889,-0.598
-31.07,-129.356,-0.600
-31.03,-130.795,-0.648
-31.00,-132.117,-0.651
-30.97,-133.457,-0.642
-30.93,-135.009,-0.682
-30.90,-135.870,-0.661
-30.87,-137.272,-0.702
-30.83,-137.780,-0.681
-30.80,-138.819,-0.681
-30.77,-139.964,-0.703
-30.73,-141.244,-0.717
-30.70,-142.472,-0.728
-30.67,-143.808,-0.707
-30.63,-144.865,-0.707
-30.60,-146.167,-0.729
-30.57,-147.843,-0.761
-30.53,-147.938,-0.756
-30.50,-148.454,-0.747
-30.47,-149.528,-0.737
-30.43,-150.678,-0.744
-30.40,-151.097,-0.741
-30.37,-153.341,-0.748
-30.33,-153.159,-0.739
-30.30,-154.149,-0.749
-30.27,-155.575,-0.779
-30.23,-155.792,-0.748
-30.20,-155.819,-0.743
-30.17,-156.933,-0.714
-30.13,-157.721,-0.761
-30.10,-158.670,-0.758
-30.07,-158.846,-0.761
-30.03,-159.684,-0.743
-30.00,-160.316,-0.780
-29.97,-161.859,-0.747
-29.93,-162.411,-0.711
-29.90,-162.261,-0.773
-29.87,-163.334,-0.757
-29.83,-163.800,-0.728
-29.80,-164.790,-0.762
-29.77,-164.986,-0.719
-29.73,-164.249,-0.736
-29.70,-165.163,-0.722
-29.67,-164.842,-0.717
-29.63,-166.164,-0.749
-29.60,-165.600,-0.708
-29.57,-166.100,-0.718
-29.53,-167.069,-0.720
-29.50,-166.766,-0.691
-29.47,-167.232,-0.713
-29.43,-167.590,-0.700
-29.40,-168.778,-0.722
-29.37,-169.370,-0.714
-29.33,-168.310,-0.723
-29.30,-168.817,-0.696
-29.27,-168.340,-0.710
-29.23,-167.951,-0.717
-29.20,-167.852,-0.712
-29.17,-168.877,-0.713
-29.13,-169.726,-0.709
-29.10,-167.885,-0.715
-29.07,-167.897,-0.724
-29.03,-169.299,-0.732
-29.00,-167.415,-0.709
-28.97,-168.445,-0.689
-28.93,-166.838,-0.716
-28.90,-167.304,-0.701
-28.87,-167.705,-0.715
-28.83,-165.951,-0.724
-28.80,-167.604,-0.746
-28.77,-166.673,-0.733
-28.73,-165.419,-0.728
-28.70,-166.467,-0.728
-28.67,-165.379,-0.732
-28.63,-165.776,-0.743
-28.60,-163.532,-0.768
-28.57,-164.435,-0.739
-28.53,-163.796,-0.755
-28.50,-163.084,-0.758
-28.47,-162.406,-0.734
-28.43,-162.751,-0.743
-28.40,-161.783,-0.779
-28.37,-161.636,-0.768
-28.33,-160.937,-0.770
-28.30,-160.522,-0.754
-28.27,-158.441,-0.777
-28.23,-158.213,-0.753
-28.20,-158.058,-0.790
-28.17,-156.469,-0.797
-28.13,-156.487,-0.765
-28.10,-154.844,-0.772
-28.07,-155.244,-0.772
-28.03,-154.649,-0.788
-28.00,-154.749,-0.778
-27.97,-152.634,-0.790
-27.93,-151.687,-0.749
-27.90,-150.030,-0.754
-27.87,-149.153,-0.788
-27.83,-148.718,-0.735
-27.80,-148.667,-0.755
-27.77,-146.934,-0.741
-27.73,-145.489,-0.763
-27.70,-144.346,-0.751
-27.67,-143.710,-0.739
-27.63,-143.761,-0.728
-27.60,-142.029,-0.762
-27.57,-140.442,-0.718
-27.53,-139.708,-0.725
-27.50,-137.608,-0.716
-27.47,-136.915,-0.698
-27.43,-135.810,-0.728
-27.40,-134.849,-0.696
-27.37,-133.118,-0.689
-27.33,-132.159,-0.653
-27.30,-130.194,-0.688
-27.27,-128.943,-0.664
-27.23,-127.791,-0.649
-27.20,-126.560,-0.638
-27.17,-124.874,-0.621
-27.13,-123.785,-0.629
-27.10,-122.186,-0.594
-27.07,-120.359,-0.615
-27.03,-119.295,-0.622
-27.00,-117.656,-0.623
-26.97,-116.580,-0.609
-26.93,-114.406,-0.568
-26.90,-112.234,-0.551
-26.87,-111.920,-0.521
-26.83,-108.636,-0.549
-26.80,-108.040,-0.553
-26.77,-108.000,-0.528
-26.73,-104.638,-0.541
-26.70,-103.292,-0.506
-26.67,-101.561,-0.505
-26.63,-99.052,-0.469
-26.60,-97.183,-0.470
-26.57,-96.340,-0.453
-26.53,-94.304,-0.454
-26.50,-93.621,-0.482
-26.47,-91.728,-0.458
-26.43,-89.663,-0.421
-26.40,-88.218,-0.427
-26.37,-84.688,-0.454
-26.33,-82.852,-0.392
-26.30,-81.036,-0.423
-26.27,-79.314,-0.396
-26.23,-78.015,-0.404
-26.20,-76.683,-0.374
-26.17,-74.844,-0.362
-26.13,-72.761,-0.355
-26.10,-70.007,-0.354
-26.07,-67.866,-0.349
-26.03,-65.790,-0.319
-26.00,-64.143,-0.327
-25.97,-61.858,-0.312
-25.93,-60.078,-0.307
-25.90,-58.239,-0.323
-25.87,-56.528,-0.297
-25.83,-53.704,-0.261
-25.80,-52.013,-0.267
-25.77,-50.599,-0.245
-25.73,-48.185,-0.247
-25.70,-46.271,-0.238
-25.67,-44.687,-0.252
-25.63,-42.184,-0.234
-25.60,-39.513,-0.206
-25.57,-36.514,-0.202
-25.53,-35.613,-0.174
-25.50,-33.129,-0.208
-25.47,-29.797,-0.135
-25.43,-29.063,-0.170
-25.40,-25.796,-0.177
-25.37,-23.550,-0.146
-25.33,-21.647,-0.123
-25.30,-19.118,-0.077
-25.27,-17.661,-0.113
-25.23,-15.269,-0.111
-25.20,-13.688,-0.086
-25.17,-11.411,-0.066
-25.13,-8.700,-0.077
-25.10,-6.241,-0.055
-25.07,-4.709,-0.048
-25.03,-2.716,-0.051
-25.00,0.374,-0.036
-24.97,2.467,0.024
-24.93,4.812,0.001
-24.90,7.784,-0.004
-24.87,8.978,-0.000
-24.83,9.976,0.026
-24.80,12.553,0.013
-24.77,15.343,0.067
-24.73,16.968,0.093
-24.70,18.869,0.111
-24.67,22.001,0.099
-24.63,23.515,0.089
-24.60,27.615,0.124
-24.57,29.123,0.100
-24.53,31.227,0.129
-24.50,32.781,0.152
-24.47,35.214,0.159
-24.43,37.039,0.193
-24.40,38.643,0.180
-24.37,41.253,0.162
-24.33,42.589,0.197
-24.30,45.267,0.180
-24.27,47.666,0.218
-24.23,49.553,0.193
-24.20,51.757,0.222
-24.17,54.373,0.220
-24.13,55.791,0.244
-24.10,57.608,0.257
-24.07,59.824,0.280
-24.03,62.045,0.256
-24.00,64.048,0.287
-23.97,65.775,0.258
-23.93,68.556,0.288
-23.90,69.814,0.291
-23.87,72.074,0.295
-23.83,74.223,0.300
-23.80,76.202,0.322
-23.77,77.014,0.336
-23.73,80.061,0.350
-23.70,81.766,0.364
-23.67,83.294,0.341
-23.63,86.137,0.354
-23.60,87.164,0.363
-23.57,88.612,0.368
-23.53,91.169,0.396
-23.50,93.008,0.382
-23.47,94.683,0.415
-23.43,95.311,0.409
-23.40,97.965,0.452
-23.37,98.990,0.450
-23.33,101.624,0.447
-23.30,103.961,0.471
-23.27,104.473,0.476
-23.23,107.130,0.494
-23.20,108.119,0.513
-23.17,110.720,0.507
-23.13,112.217,0.516
-23.10,113.263,0.552
-23.07,114.123,0.548
-23.03,115.908,0.534
-23.00,116.837,0.539
-22.97,118.874,0.557
-22.93,119.717,0.614
-22.90,122.899,0.541
-22.87,124.037,0.595
-22.83,125.298,0.615
-22.80,126.120,0.610
-22.77,127.267,0.640
-22.73,129.210,0.621
-22.70,131.347,0.639
-22.67,131.437,0.648
-22.63,132.883,0.667
-22.60,134.115,0.685
-22.57,135.679,0.637
-22.53,137.112,0.655
-22.50,137.242,0.707
-22.47,138.805,0.687
-22.43,139.723,0.716
-22.40,140.807,0.694
-22.37,142.556,0.727
-22.33,144.191,0.715
-22.30,144.185,0.711
-22.27,146.356,0.714
-22.23,146.859,0.755
-22.20,147.562,0.753
-22.17,148.945,0.733
-22.13,150.373,0.738
-22.10,149.817,0.753
-22.07,151.144,0.732
-22.03,152.269,0.752
-22.00,153.738,0.750
-21.97,152.936,0.786
-21.93,154.798,0.764
-21.90,155.778,0.802
-21.87,156.977,0.744
-21.83,157.310,0.744
-21.80,158.003,0.756
-21.77,159.370,0.749
-21.73,158.808,0.729
-21.70,160.220,0.733
-21.67,159.833,0.730
-21.63,161.476,0.746
-21.60,160.683,0.734
-21.57,161.392,0.754
-21.53,162.643,0.716
-21.50,163.612,0.753
-21.47,164.256,0.745
-21.43,163.993,0.760
-21.40,165.826,0.716
-21.37,164.166,0.744
-21.33,165.894,0.757
-21.30,165.715,0.702
-21.27,165.909,0.732
-21.23,166.387,0.724
-21.20,166.749,0.717
-21.17,167.605,0.701
-21.13,166.867,0.728
-21.10,167.094,0.732
-21.07,167.376,0.719
-21.03,168.003,0.734
-21.00,168.437,0.737
-20.97,169.018,0.735
-20.93,166.972,0.725
-20.90,167.433,0.728
-20.87,167.615,0.711
-20.83,168.431,0.722
-20.80,168.531,0.710
-20.77,167.687,0.691
-20.73,168.629,0.703
-20.70,167.916,0.698
-20.67,167.597,0.712
-20.63,167.479,0.713
-20.60,167.237,0.714
-20.57,167.426,0.726
-20.53,167.360,0.725
-20.50,166.868,0.696
-20.47,167.729,0.708
-20.43,166.058,0.742
-20.40,167.330,0.729
-20.37,165.817,0.746
-20.33,166.597,0.745
-20.30,165.651,0.757
-20.27,165.455,0.740
-20.23,164.731,0.749
-20.20,162.968,0.767
-20.17,163.296,0.740
-20.13,162.652,0.764
-20.10,163.283,0.789
-20.07,162.090,0.769
-20.03,161.600,0.768
-20.00,159.880,0.767
-19.97,159.886,0.769
-19.93,159.507,0.784
-19.90,158.889,0.741
-19.87,158.099,0.758
-19.83,157.753,0.753
-19.80,157.222,0.791
-19.77,155.059,0.763
-19.73,154.348,0.796
-19.70,154.100,0.781
-19.67,153.343,0.768
-19.63,152.387,0.799
-19.60,151.433,0.753
-19.57,149.883,0.773
-19.53,149.792,0.765
-19.50,148.750,0.794
-19.47,147.627,0.757
-19.43,146.375,0.761
-19.40,146.940,0.764
-19.37,144.474,0.770
-19.33,143.360,0.737
-19.30,142.854,0.729
-19.27,141.800,0.745
-19.23,140.222,0.700
-19.20,139.945,0.713
-19.17,138.392,0.695
-19.13,136.040,0.738
-19.10,136.144,0.686
-19.07,134.561,0.713
-19.03,133.828,0.703
-19.00,130.995,0.679
-18.97,130.756,0.702
-18.93,128.746,0.650
-18.90,127.843,0.656
-18.87,126.936,0.648
-18.83,124.953,0.609
-18.80,123.595,0.630
-18.77,122.601,0.605
-18.73,121.178,0.612
-18.70,119.287,0.610
-18.67,117.361,0.590
-18.63,116.539,0.613
-18.60,114.752,0.546
-18.57,113.927,0.578
-18.53,110.888,0.543
-18.50,109.050,0.560
-18.47,108.705,0.533
-18.43,106.745,0.494
-18.40,105.083,0.498
-18.37,103.556,0.517
-18.33,100.981,0.523
-18.30,99.639,0.504
-18.27,97.691,0.497
-18.23,96.691,0.488
-18.20,93.941,0.465
-18.17,92.728,0.457
-18.13,90.572,0.457
-18.10,89.220,0.407
-18.07,87.688,0.419
-18.03,85.706,0.407
-18.00,83.686,0.394
-17.97,81.245,0.374
-17.93,79.541,0.387
-17.90,77.810,0.373
-17.87,76.216,0.373
-17.83,73.781,0.345
-17.80,71.697,0.375
-17.77,70.789,0.356
-17.73,67.108,0.321
-17.70,65.736,0.356
-17.67,64.439,0.321
-17.63,61.652,0.297
-17.60,60.192,0.314
-17.57,57.356,0.302
-17.53,56.358,0.280
-17.50,53.490,0.257
-17.47,51.769,0.268
-17.43,50.344,0.237
-17.40,48.529,0.231
-17.37,45.192,0.221
-17.33,43.558,0.223
-17.30,41.991,0.220
-17.27,39.455,0.228
-17.23,38.010,0.209
-17.20,35.330,0.202
-17.17,33.382,0.173
-17.13,31.143,0.174
-17.10,27.995,0.174
-17.07,27.196,0.144
-17.03,24.379,0.148
-17.00,22.248,0.147
-16.97,18.555,0.102
-16.93,17.170,0.110
-16.90,16.160,0.100
-16.87,12.735,0.058
-16.83,10.451,0.071
-16.80,8.512,0.052
-16.77,7.614,0.066
-16.73,4.376,0.055
-16.70,3.469,0.036
-16.67,-0.508,0.011
-16.63,-1.571,-0.011
-16.60,-3.557,-0.009
-16.57,-7.371,-0.024
-16.53,-8.512,-0.023
-16.50,-10.714,-0.033
-16.47,-13.252,-0.048
-16.43,-14.773,-0.065
-16.40,-17.609,-0.030
-16.37,-19.648,-0.078
-16.33,-21.572,-0.092
-16.30,-23.765,-0.123
-16.27,-26.070,-0.086
-16.23,-27.762,-0.101
-16.20,-31.630,-0.101
-16.17,-32.223,-0.152
-16.13,-34.172,-0.168
-16.10,-36.077,-0.157
-16.07,-38.980,-0.162
-16.03,-41.527,-0.192
-16.00,-44.133,-0.190
-15.97,-45.472,-0.191
-15.93,-47.714,-0.210
-15.90,-50.008,-0.208
-15.87,-52.607,-0.220
-15.83,-54.527,-0.238
-15.80,-56.181,-0.206
-15.77,-58.051,-0.265
-15.73,-59.785,-0.232
-15.70,-61.644,-0.283
-15.67,-64.155,-0.275
-15.63,-66.298,-0.259
-15.60,-68.255,-0.311
-15.57,-70.373,-0.289
-15.53,-72.228,-0.301
-15.50,-73.567,-0.307
-15.47,-76.260,-0.334
-15.43,-77.731,-0.338
-15.40,-79.571,-0.341
-15.37,-81.600,-0.300
-15.33,-83.897,-0.364
-15.30,-85.999,-0.347
-15.27,-87.245,-0.372
-15.23,-89.337,-0.380
-15.20,-90.223,-0.369
-15.17,-92.963,-0.397
-15.13,-94.555,-0.436
-15.10,-96.690,-0.437
-15.07,-98.018,-0.412
-15.03,-100.150,-0.434
-15.00,-100.847,-0.434
-14.97,-104.011,-0.504
-14.93,-104.641,-0.446
-14.90,-107.475,-0.477
-14.87,-108.665,-0.484
-14.83,-109.209,-0.475
-14.80,-112.449,-0.512
-14.77,-113.160,-0.500
-14.73,-114.832,-0.536
-14.70,-116.114,-0.547
-14.67,-117.725,-0.561
-14.63,-119.000,-0.565
-14.60,-121.027,-0.571
-14.57,-122.445,-0.574
-14.53,-123.317,-0.585
-14.50,-125.142,-0.620
-14.47,-126.915,-0.616
-14.43,-127.988,-0.617
-14.40,-129.710,-0.641
-14.37,-131.028,-0.614
-14.33,-131.848,-0.633
-14.30,-133.195,-0.667
-14.27,-135.487,-0.635
-14.23,-136.298,-0.673
-14.20,-137.253,-0.652
-14.17,-137.923,-0.664
-14.13,-139.328,-0.694
-14.10,-140.458,-0.684
-14.07,-141.476,-0.699
-14.03,-142.181,-0.726
-14.00,-143.275,-0.700
-13.97,-143.861,-0.736
-13.93,-145.667,-0.728
-13.90,-146.917,-0.770
-13.87,-147.444,-0.721
-13.83,-149.264,-0.742
-13.80,-150.040,-0.748
-13.77,-150.755,-0.749
-13.73,-151.397,-0.753
-13.70,-151.317,-0.768
-13.67,-153.021,-0.731
-13.63,-153.916,-0.791
-13.60,-154.959,-0.760
-13.57,-155.778,-0.750
-13.53,-155.856,-0.747
-13.50,-158.193,-0.770
-13.47,-157.899,-0.756
-13.43,-158.719,-0.762
-13.40,-160.109,-0.756
-13.37,-159.687,-0.740
-13.33,-161.124,-0.769
-13.30,-160.766,-0.712
-13.27,-161.825,-0.727
-13.23,-162.751,-0.750
-13.20,-162.359,-0.743
-13.17,-162.787,-0.729
-13.13,-163.688,-0.706
-13.10,-164.136,-0.724
-13.07,-165.586,-0.744
-13.03,-164.673,-0.771
-13.00,-165.121,-0.717
-12.97,-164.903,-0.731
-12.93,-166.329,-0.717
-12.90,-166.264,-0.754
-12.87,-166.753,-0.717
-12.83,-166.818,-0.748
-12.80,-166.641,-0.702
-12.77,-167.751,-0.730
-12.73,-167.321,-0.728
-12.70,-168.417,-0.696
-12.67,-168.282,-0.726
-12.63,-167.724,-0.714
-12.60,-169.070,-0.711
-12.57,-168.267,-0.723
-12.53,-168.107,-0.701
-12.50,-167.468,-0.696
-12.47,-167.455,-0.681
-12.43,-168.378,-0.699
-12.40,-168.675,-0.702
-12.37,-168.745,-0.732
-12.33,-167.917,-0.716
-12.30,-167.636,-0.726
-12.27,-167.989,-0.723
-12.23,-167.554,-0.701
-12.20,-167.415,-0.713
-12.17,-166.792,-0.718
-12.13,-167.720,-0.733
-12.10,-166.929,-0.740
-12.07,-166.403,-0.759
-12.03,-165.016,-0.752
-12.00,-165.291,-0.726
-11.97,-165.499,-0.728
-11.93,-165.182,-0.754
-11.90,-163.703,-0.735
-11.87,-163.867,-0.731
-11.83,-162.799,-0.762
-11.80,-163.549,-0.786
-11.77,-162.795,-0.731
-11.73,-161.474,-0.771
-11.70,-160.199,-0.753
-11.67,-160.599,-0.790
-11.63,-159.894,-0.781
-11.60,-159.642,-0.753
-11.57,-158.146,-0.754
-11.53,-158.679,-0.768
-11.50,-157.334,-0.785
-11.47,-156.734,-0.742
-11.43,-156.559,-0.795
-11.40,-154.787,-0.754
-11.37,-154.436,-0.766
-11.33,-153.514,-0.751
-11.30,-152.755,-0.776
-11.27,-151.640,-0.774
-11.23,-151.132,-0.762
-11.20,-150.406,-0.732
-11.17,-148.871,-0.772
-11.13,-147.368,-0.752
-11.10,-147.190,-0.721
-11.07,-146.342,-0.741
-11.03,-145.524,-0.748
-11.00,-143.829,-0.750
-10.97,-141.772,-0.768
-10.93,-140.653,-0.731
-10.90,-140.097,-0.744
-10.87,-139.853,-0.697
-10.83,-137.037,-0.735
-10.80,-136.143,-0.725
-10.77,-135.897,-0.696
-10.73,-133.909,-0.692
-10.70,-133.130,-0.720
-10.67,-132.463,-0.693
-10.63,-130.535,-0.659
-10.60,-128.843,-0.663
-10.57,-128.347,-0.656
-10.53,-126.690,-0.665
-10.50,-125.526,-0.641
-10.47,-124.338,-0.603
-10.43,-121.587,-0.637
-10.40,-120.658,-0.638
-10.37,-119.368,-0.594
-10.33,-116.576,-0.598
-10.30,-115.879,-0.578
-10.27,-114.078,-0.589
-10.23,-113.195,-0.569
-10.20,-111.930,-0.561
-10.17,-109.042,-0.543
-10.13,-108.370,-0.571
-10.10,-106.685,-0.503
-10.07,-105.750,-0.508
-10.03,-103.242,-0.488
-10.00,-100.748,-0.472
-9.97,-99.746,-0.471
-9.93,-97.504,-0.476
-9.90,-96.312,-0.479
-9.87,-94.362,-0.474
-9.83,-92.745,-0.446
-9.80,-90.978,-0.446
-9.77,-89.620,-0.431
-9.73,-87.805,-0.444
-9.70,-85.672,-0.390
-9.67,-83.329,-0.371
-9.63,-81.335,-0.412
-9.60,-80.049,-0.397
-9.57,-77.423,-0.375
-9.53,-76.026,-0.370
-9.50,-73.707,-0.384
-9.47,-72.412,-0.364
-9.43,-70.359,-0.372
-9.40,-68.568,-0.346
-9.37,-66.458,-0.326
-9.33,-64.239,-0.313
-9.30,-62.408,-0.323
-9.27,-60.151,-0.344
-9.23,-58.967,-0.281
-9.20,-56.585,-0.284
-9.17,-53.567,-0.283
-9.13,-51.992,-0.261
-9.10,-49.604,-0.293
-9.07,-48.671,-0.254
-9.03,-45.354,-0.233
-9.00,-43.698,-0.204
-8.97,-41.692,-0.233
-8.93,-39.546,-0.185
-8.90,-36.520,-0.197
-8.87,-35.071,-0.179
-8.83,-33.496,-0.158
-8.80,-30.528,-0.162
-8.77,-28.905,-0.182
-8.73,-26.701,-0.149
-8.70,-23.995,-0.133
