Trigger_Date,2024/01/34
Trigger_Time,T 10:49:00.000
Samples_Per_Cycle,500
Microseconds_Per_Sample,33.333
-36.20,150.320,0.888
-36.17,148.192,0.908
-36.13,148.377,0.857
-36.10,147.469,0.864
-36.07,145.783,0.856
-36.03,144.321,0.845
-36.00,144.099,0.879
-35.97,144.004,0.901
-35.93,141.299,0.864
-35.90,140.495,0.863
-35.87,139.408,0.864
-35.83,138.608,0.835
-35.80,136.912,0.857
-35.77,135.440,0.844
-35.73,134.786,0.873
-35.70,132.970,0.825
-35.67,132.422,0.850
-35.63,131.122,0.849
-35.60,129.002,0.806
-35.57,127.241,0.838
-35.53,126.819,0.824
-35.50,125.510,0.822
-35.47,123.038,0.830
-35.43,122.559,0.816
-35.40,120.573,0.817
-35.37,119.426,0.789
-35.33,118.231,0.785
-35.30,116.251,0.764
-35.27,114.897,0.791
-35.23,112.408,0.801
-35.20,111.451,0.748
-35.17,109.834,0.776
-35.13,106.911,0.723
-35.10,106.474,0.716
-35.07,105.101,0.706
-35.03,102.554,0.739
-35.00,103.104,0.729
-34.97,99.976,0.701
-34.93,98.156,0.716
-34.90,96.867,0.696
-34.87,93.356,0.672
-34.83,92.925,0.662
-34.80,90.004,0.666
-34.77,89.711,0.673
-34.73,87.811,0.637
-34.70,84.907,0.636
-34.67,84.312,0.610
-34.63,81.784,0.630
-34.60,80.692,0.594
-34.57,77.858,0.569
-34.53,75.349,0.575
-34.50,73.825,0.561
-34.47,71.822,0.541
-34.43,69.670,0.518
-34.40,68.978,0.500
-34.37,65.651,0.524
-34.33,63.247,0.492
-34.30,62.552,0.506
-34.27,60.479,0.487
-34.23,58.163,0.460
-34.20,56.124,0.412
-34.17,54.722,0.415
-34.13,51.526,0.402
-34.10,49.282,0.367
-34.07,47.127,0.382
-34.03,46.233,0.373
-34.00,43.811,0.354
-33.97,41.573,0.305
-33.93,38.657,0.317
-33.90,37.183,0.283
-33.87,34.866,0.280
-33.83,33.338,0.266
-33.80,30.436,0.254
-33.77,28.653,0.243
-33.73,25.757,0.184
-33.70,24.031,0.178
-33.67,21.572,0.163
-33.63,19.180,0.149
-33.60,18.043,0.160
-33.57,15.910,0.095
-33.53,13.503,0.137
-33.50,12.147,0.061
-33.47,8.799,0.042
-33.43,6.577,0.023
-33.40,4.285,0.054
-33.37,2.419,0.030
-33.33,-0.691,0.037
-33.30,-1.932,-0.003
-33.27,-4.424,-0.010
-33.23,-7.052,-0.026
-33.20,-8.843,-0.043
-33.17,-10.744,-0.073
-33.13,-13.286,-0.064
-33.10,-15.447,-0.098
-33.07,-18.005,-0.113
-33.03,-19.956,-0.101
-33.00,-21.914,-0.148
-32.97,-24.218,-0.166
-32.93,-25.834,-0.182
-32.90,-28.445,-0.164
-32.87,-30.455,-0.189
-32.83,-32.799,-0.179
-32.80,-34.757,-0.243
-32.77,-37.709,-0.249
-32.73,-40.104,-0.225
-32.70,-40.799,-0.281
-32.67,-43.708,-0.263
-32.63,-45.522,-0.260
-32.60,-48.529,-0.273
-32.57,-49.768,-0.306
-32.53,-51.730,-0.326
-32.50,-53.791,-0.295
-32.47,-55.326,-0.346
-32.43,-57.542,-0.339
-32.40,-59.407,-0.344
-32.37,-61.567,-0.362
-32.33,-64.183,-0.379
-32.30,-66.023,-0.397
-32.27,-68.399,-0.429
-32.23,-69.754,-0.381
-32.20,-71.961,-0.406
-32.17,-74.197,-0.442
-32.13,-75.493,-0.409
-32.10,-77.814,-0.454
-32.07,-79.503,-0.435
-32.03,-81.906,-0.459
-32.00,-83.068,-0.501
-31.97,-85.868,-0.461
-31.93,-87.250,-0.473
-31.90,-88.971,-0.515
-31.87,-90.786,-0.502
-31.83,-93.604,-0.514
-31.80,-94.950,-0.538
-31.77,-95.537,-0.520
-31.73,-98.304,-0.499
-31.70,-100.216,-0.528
-31.67,-102.055,-0.569
-31.63,-103.076,-0.618
-31.60,-105.222,-0.570
-31.57,-106.916,-0.599
-31.53,-108.212,-0.596
-31.50,-109.506,-0.606
-31.47,-110.648,-0.581
-31.43,-112.895,-0.612
-31.40,-115.210,-0.647
-31.37,-115.363,-0.626
-31.33,-116.469,-0.640
-31.30,-118.663,-0.682
-31.27,-120.395,-0.663
-31.23,-121.954,-0.686
-31.20,-123.304,-0.676
-31.17,-124.387,-0.734
-31.13,-126.033,-0.736
-31.10,-127.469,-0.714
-31.07,-129.597,-0.709
-31.03,-130.241,-0.713
-31.00,-132.352,-0.782
-30.97,-132.185,-0.784
-30.93,-134.378,-0.764
-30.90,-135.560,-0.785
-30.87,-136.936,-0.805
-30.83,-139.234,-0.796
-30.80,-138.961,-0.814
-30.77,-140.872,-0.817
-30.73,-141.711,-0.833
-30.70,-141.414,-0.846
-30.67,-144.066,-0.860
-30.63,-143.795,-0.831
-30.60,-146.954,-0.853
-30.57,-146.398,-0.860
-30.53,-148.038,-0.867
-30.50,-148.901,-0.889
-30.47,-150.052,-0.867
-30.43,-151.616,-0.893
-30.40,-151.585,-0.882
-30.37,-152.712,-0.889
-30.33,-153.952,-0.926
-30.30,-155.165,-0.916
-30.27,-155.363,-0.906
-30.23,-155.875,-0.947
-30.20,-156.035,-0.908
-30.17,-157.151,-0.874
-30.13,-158.444,-0.920
-30.10,-158.572,-0.900
-30.07,-159.346,-0.966
-30.03,-159.371,-0.909
-30.00,-160.424,-0.924
-29.97,-160.714,-0.932
-29.93,-161.447,-0.884
-29.90,-163.674,-0.935
-29.87,-162.499,-0.924
-29.83,-163.238,-0.967
-29.80,-163.038,-0.969
-29.77,-163.275,-0.961
-29.73,-164.595,-0.939
-29.70,-164.464,-0.954
-29.67,-165.515,-0.927
-29.63,-165.786,-0.951
-29.60,-165.793,-0.920
-29.57,-166.091,-0.955
-29.53,-167.523,-0.933
-29.50,-167.088,-0.950
-29.47,-166.947,-0.948
-29.43,-166.483,-0.931
-29.40,-168.318,-0.895
-29.37,-167.671,-0.938
-29.33,-168.227,-0.902
-29.30,-167.990,-0.937
-29.27,-167.940,-0.916
-29.23,-167.934,-0.912
-29.20,-168.066,-0.941
-29.17,-168.662,-0.901
-29.13,-167.698,-0.895
-29.10,-168.272,-0.891
-29.07,-167.854,-0.916
-29.03,-168.892,-0.919
-29.00,-167.345,-0.918
-28.97,-166.767,-0.889
-28.93,-167.232,-0.931
-28.90,-167.193,-0.877
-28.87,-166.980,-0.879
-28.83,-167.969,-0.875
-28.80,-167.535,-0.868
-28.77,-166.192,-0.886
-28.73,-165.869,-0.888
-28.70,-165.634,-0.903
-28.67,-165.403,-0.896
-28.63,-166.078,-0.889
-28.60,-165.122,-0.870
-28.57,-163.306,-0.870
-28.53,-163.785,-0.880
-28.50,-163.790,-0.897
-28.47,-162.162,-0.900
-28.43,-162.173,-0.867
-28.40,-161.691,-0.839
-28.37,-160.996,-0.885
-28.33,-160.689,-0.842
-28.30,-159.380,-0.901
-28.27,-159.108,-0.871
-28.23,-158.638,-0.876
-28.20,-158.028,-0.888
-28.17,-156.274,-0.868
-28.13,-156.339,-0.883
-28.10,-156.049,-0.867
-28.07,-154.498,-0.898
-28.03,-155.357,-0.845
-28.00,-153.959,-0.944
-27.97,-153.143,-0.865
-27.93,-151.543,-0.908
-27.90,-150.781,-0.909
-27.87,-150.162,-0.870
-27.83,-149.742,-0.895
-27.80,-147.554,-0.905
-27.77,-147.397,-0.876
-27.73,-145.518,-0.890
-27.70,-145.350,-0.853
-27.67,-142.383,-0.837
-27.63,-141.891,-0.843
-27.60,-141.480,-0.866
-27.57,-139.746,-0.888
-27.53,-139.460,-0.882
-27.50,-137.784,-0.842
-27.47,-137.594,-0.821
-27.43,-135.570,-0.851
-27.40,-135.129,-0.845
-27.37,-133.084,-0.800
-27.33,-131.152,-0.816
-27.30,-131.338,-0.829
-27.27,-129.594,-0.828
-27.23,-128.115,-0.838
-27.20,-126.402,-0.811
-27.17,-124.350,-0.833
-27.13,-124.246,-0.802
-27.10,-122.579,-0.797
-27.07,-121.087,-0.817
-27.03,-119.336,-0.771
-27.00,-117.227,-0.784
-26.97,-116.315,-0.781
-26.93,-114.488,-0.750
-26.90,-113.314,-0.798
-26.87,-112.178,-0.790
-26.83,-110.764,-0.764
-26.80,-108.129,-0.741
-26.77,-105.774,-0.736
-26.73,-105.151,-0.720
-26.70,-102.685,-0.744
-26.67,-102.266,-0.742
-26.63,-100.212,-0.719
-26.60,-98.532,-0.686
-26.57,-96.088,-0.684
-26.53,-94.294,-0.675
-26.50,-92.628,-0.643
-26.47,-91.532,-0.684
-26.43,-89.260,-0.621
-26.40,-87.781,-0.612
-26.37,-85.205,-0.651
-26.33,-84.074,-0.614
-26.30,-81.237,-0.617
-26.27,-80.698,-0.589
-26.23,-78.377,-0.576
-26.20,-76.381,-0.561
-26.17,-74.298,-0.583
-26.13,-71.186,-0.575
-26.10,-69.388,-0.572
-26.07,-68.862,-0.528
-26.03,-65.499,-0.494
-26.00,-63.186,-0.502
-25.97,-62.482,-0.488
-25.93,-59.996,-0.457
-25.90,-58.534,-0.425
-25.87,-55.143,-0.442
-25.83,-53.998,-0.426
-25.80,-51.322,-0.422
-25.77,-49.689,-0.378
-25.73,-47.314,-0.361
-25.70,-45.633,-0.382
-25.67,-44.106,-0.303
-25.63,-40.967,-0.348
-25.60,-39.914,-0.322
-25.57,-35.969,-0.262
-25.53,-33.324,-0.294
-25.50,-33.269,-0.271
-25.47,-31.280,-0.219
-25.43,-29.249,-0.227
-25.40,-25.684,-0.222
-25.37,-24.031,-0.153
-25.33,-21.821,-0.188
-25.30,-20.096,-0.121
-25.27,-17.583,-0.144
-25.23,-14.622,-0.116
-25.20,-13.826,-0.112
-25.17,-10.509,-0.067
-25.13,-9.498,-0.074
-25.10,-7.028,-0.027
-25.07,-3.976,-0.054
-25.03,-1.547,-0.049
-25.00,0.009,0.002
-24.97,2.429,-0.022
-24.93,3.997,0.003
-24.90,6.622,0.026
-24.87,8.622,0.041
-24.83,11.358,0.061
-24.80,12.924,0.104
-24.77,15.622,0.109
-24.73,17.651,0.101
-24.70,20.460,0.151
-24.67,21.581,0.155
-24.63,24.223,0.143
-24.60,26.435,0.186
-24.57,28.916,0.203
-24.53,30.568,0.200
-24.50,32.836,0.173
-24.47,34.558,0.208
-24.43,36.768,0.235
-24.40,39.945,0.239
-24.37,40.503,0.271
-24.33,43.657,0.287
-24.30,46.657,0.290
-24.27,48.378,0.302
-24.23,49.727,0.332
-24.20,52.264,0.320
-24.17,53.541,0.326
-24.13,56.562,0.325
-24.10,57.989,0.373
-24.07,60.287,0.333
-24.03,61.525,0.359
-24.00,64.644,0.429
-23.97,66.193,0.412
-23.93,68.131,0.389
-23.90,70.247,0.400
-23.87,73.238,0.382
-23.83,75.164,0.388
-23.80,75.802,0.409
-23.77,78.621,0.452
-23.73,79.811,0.466
-23.70,81.840,0.477
-23.67,83.950,0.518
-23.63,86.153,0.484
-23.60,87.807,0.526
-23.57,89.306,0.507
-23.53,91.735,0.489
-23.50,93.235,0.527
-23.47,95.215,0.521
-23.43,95.865,0.507
-23.40,99.118,0.522
-23.37,98.795,0.530
-23.33,101.727,0.584
-23.30,103.478,0.589
-23.27,105.184,0.549
-23.23,105.881,0.590
-23.20,108.505,0.599
-23.17,110.252,0.616
-23.13,110.309,0.615
-23.10,112.483,0.621
-23.07,115.189,0.626
-23.03,116.456,0.648
-23.00,117.362,0.676
-22.97,119.397,0.669
-22.93,120.203,0.693
-22.90,121.490,0.703
-22.87,123.281,0.702
-22.83,125.578,0.726
-22.80,127.280,0.717
-22.77,128.218,0.743
-22.73,129.401,0.731
-22.70,130.660,0.740
-22.67,131.187,0.738
-22.63,132.970,0.762
-22.60,133.707,0.770
-22.57,136.160,0.770
-22.53,136.386,0.782
-22.50,137.357,0.789
-22.47,139.547,0.789
-22.43,140.495,0.842
-22.40,141.879,0.835
-22.37,142.326,0.827
-22.33,144.561,0.886
-22.30,143.917,0.858
-22.27,145.799,0.869
-22.23,147.111,0.870
-22.20,148.080,0.866
-22.17,147.511,0.892
-22.13,149.390,0.848
-22.10,150.432,0.892
-22.07,151.291,0.893
-22.03,153.781,0.890
-22.00,153.334,0.915
-21.97,154.125,0.897
-21.93,155.725,0.924
-21.90,155.750,0.949
-21.87,156.998,0.921
-21.83,157.591,0.903
-21.80,158.220,0.941
-21.77,158.868,0.932
-21.73,159.698,0.929
-21.70,161.110,0.913
-21.67,161.151,0.925
-21.63,161.071,0.919
-21.60,162.306,0.953
-21.57,162.078,0.919
-21.53,163.044,0.938
-21.50,162.998,0.961
-21.47,164.168,0.912
-21.43,164.349,0.905
-21.40,164.584,0.931
-21.37,165.124,0.933
-21.33,165.728,0.915
-21.30,165.314,0.920
-21.27,166.547,0.925
-21.23,165.783,0.927
-21.20,167.480,0.946
-21.17,167.121,0.943
-21.13,167.507,0.920
-21.10,167.132,0.945
-21.07,168.266,0.926
-21.03,168.907,0.937
-21.00,168.293,0.919
-20.97,168.707,0.913
-20.93,167.172,0.922
-20.90,167.973,0.893
-20.87,167.872,0.905
-20.83,168.433,0.921
-20.80,167.857,0.897
-20.77,167.648,0.883
-20.73,167.752,0.927
-20.70,167.714,0.924
-20.67,168.012,0.922
-20.63,167.149,0.919
-20.60,167.511,0.873
-20.57,167.883,0.905
-20.53,166.881,0.919
-20.50,166.786,0.887
-20.47,167.263,0.874
-20.43,166.916,0.890
-20.40,166.662,0.876
-20.37,166.456,0.897
-20.33,164.962,0.924
-20.30,165.221,0.865
-20.27,165.746,0.852
-20.23,164.354,0.815
-20.20,163.916,0.866
-20.17,164.057,0.903
-20.13,163.234,0.870
-20.10,161.088,0.875
-20.07,162.197,0.875
-20.03,161.359,0.906
-20.00,160.790,0.861
-19.97,159.698,0.857
-19.93,158.791,0.833
-19.90,158.601,0.842
-19.87,158.122,0.875
-19.83,157.350,0.868
-19.80,156.965,0.895
-19.77,155.192,0.882
-19.73,155.218,0.848
-19.70,154.444,0.858
-19.67,153.045,0.881
-19.63,153.193,0.874
-19.60,151.004,0.851
-19.57,151.419,0.844
-19.53,149.659,0.889
-19.50,149.089,0.867
-19.47,148.472,0.830
-19.43,147.071,0.859
-19.40,146.193,0.880
-19.37,145.559,0.823
-19.33,142.988,0.876
-19.30,142.901,0.821
-19.27,141.059,0.840
-19.23,139.414,0.868
-19.20,139.044,0.876
-19.17,137.268,0.842
-19.13,137.485,0.879
-19.10,135.814,0.868
-19.07,134.445,0.840
-19.03,133.381,0.826
-19.00,132.259,0.844
-18.97,130.637,0.805
-18.93,129.695,0.813
-18.90,127.597,0.829
-18.87,127.119,0.834
-18.83,124.426,0.791
-18.80,123.843,0.789
-18.77,122.412,0.830
-18.73,120.807,0.819
-18.70,119.094,0.789
-18.67,117.077,0.799
-18.63,115.812,0.776
-18.60,114.472,0.802
-18.57,112.120,0.749
-18.53,111.798,0.767
-18.50,110.127,0.769
-18.47,108.922,0.794
-18.43,106.370,0.747
-18.40,104.784,0.738
-18.37,103.880,0.716
-18.33,101.882,0.710
-18.30,100.306,0.683
-18.27,97.506,0.707
-18.23,96.359,0.688
-18.20,94.259,0.703
-18.17,92.403,0.651
-18.13,90.277,0.671
-18.10,89.622,0.691
-18.07,87.291,0.626
-18.03,84.920,0.629
-18.00,83.623,0.638
-17.97,81.886,0.581
-17.93,79.791,0.593
-17.90,77.294,0.562
-17.87,75.720,0.559
-17.83,74.002,0.568
-17.80,71.895,0.529
-17.77,69.693,0.551
-17.73,67.916,0.508
-17.70,65.973,0.512
-17.67,63.486,0.476
-17.63,61.879,0.516
-17.60,60.509,0.462
-17.57,58.803,0.462
-17.53,55.827,0.421
-17.50,53.309,0.416
-17.47,50.776,0.382
-17.43,49.808,0.445
-17.40,48.179,0.372
-17.37,44.719,0.361
-17.33,43.331,0.343
-17.30,40.752,0.319
-17.27,39.868,0.304
-17.23,37.460,0.277
-17.20,34.364,0.305
-17.17,32.601,0.257
-17.13,30.459,0.234
-17.10,28.742,0.211
-17.07,26.382,0.223
-17.03,24.768,0.209
-17.00,21.994,0.161
-16.97,19.238,0.180
-16.93,17.328,0.129
-16.90,15.158,0.120
-16.87,13.439,0.055
-16.83,10.989,0.074
-16.80,9.267,0.053
-16.77,6.476,0.071
-16.73,4.542,0.046
-16.70,1.906,0.071
-16.67,0.606,-0.001
-16.63,-2.172,-0.020
-16.60,-3.407,-0.029
-16.57,-6.721,-0.031
-16.53,-9.130,-0.072
-16.50,-11.434,-0.053
-16.47,-12.517,-0.086
-16.43,-15.818,-0.081
-16.40,-17.266,-0.142
-16.37,-19.481,-0.147
-16.33,-23.156,-0.164
-16.30,-24.747,-0.154
-16.27,-26.277,-0.134
-16.23,-28.672,-0.170
-16.20,-30.382,-0.203
-16.17,-32.535,-0.200
-16.13,-34.569,-0.219
-16.10,-36.574,-0.190
-16.07,-39.162,-0.264
-16.03,-41.846,-0.294
-16.00,-43.841,-0.273
-15.97,-45.986,-0.307
-15.93,-47.526,-0.283
-15.90,-50.242,-0.285
-15.87,-51.753,-0.301
-15.83,-53.564,-0.308
-15.80,-55.624,-0.352
-15.77,-58.192,-0.344
-15.73,-59.794,-0.375
-15.70,-63.093,-0.380
-15.67,-64.152,-0.357
-15.63,-65.551,-0.355
-15.60,-68.336,-0.373
-15.57,-69.575,-0.439
-15.53,-72.767,-0.416
-15.50,-74.453,-0.396
-15.47,-75.438,-0.430
-15.43,-77.558,-0.440
-15.40,-79.528,-0.457
-15.37,-81.274,-0.460
-15.33,-83.802,-0.457
-15.30,-85.213,-0.479
-15.27,-87.484,-0.516
-15.23,-89.220,-0.492
-15.20,-91.097,-0.516
-15.17,-92.370,-0.464
-15.13,-94.411,-0.529
-15.10,-96.305,-0.534
-15.07,-97.565,-0.536
-15.03,-98.795,-0.554
-15.00,-101.467,-0.596
-14.97,-103.594,-0.574
-14.93,-105.548,-0.583
-14.90,-107.287,-0.587
-14.87,-108.961,-0.618
-14.83,-109.789,-0.600
-14.80,-111.301,-0.619
-14.77,-112.714,-0.635
-14.73,-114.742,-0.622
-14.70,-115.885,-0.612
-14.67,-117.642,-0.659
-14.63,-119.410,-0.663
-14.60,-120.921,-0.684
-14.57,-121.975,-0.670
-14.53,-123.112,-0.699
-14.50,-124.888,-0.695
-14.47,-127.227,-0.729
-14.43,-127.737,-0.732
-14.40,-128.414,-0.722
-14.37,-130.183,-0.762
-14.33,-131.319,-0.738
-14.30,-133.000,-0.773
-14.27,-133.932,-0.772
-14.23,-136.003,-0.775
-14.20,-135.833,-0.804
-14.17,-138.869,-0.804
-14.13,-138.610,-0.810
-14.10,-141.025,-0.820
-14.07,-142.261,-0.824
-14.03,-143.010,-0.809
-14.00,-144.299,-0.859
-13.97,-145.305,-0.837
-13.93,-145.949,-0.840
-13.90,-146.262,-0.849
-13.87,-148.026,-0.861
-13.83,-148.547,-0.893
-13.80,-149.077,-0.882
-13.77,-151.185,-0.910
-13.73,-152.026,-0.906
-13.70,-152.976,-0.939
-13.67,-153.297,-0.873
-13.63,-154.120,-0.906
-13.60,-153.856,-0.931
-13.57,-155.378,-0.921
-13.53,-157.164,-0.947
-13.50,-157.278,-0.896
-13.47,-157.447,-0.920
-13.43,-159.196,-0.913
-13.40,-159.774,-0.934
-13.37,-160.034,-0.899
-13.33,-159.833,-0.927
-13.30,-161.377,-0.915
-13.27,-162.021,-0.919
-13.23,-163.138,-0.960
-13.20,-162.378,-0.964
-13.17,-163.895,-0.898
-13.13,-163.584,-0.910
-13.10,-164.606,-0.948
-13.07,-165.239,-0.939
-13.03,-165.386,-0.931
-13.00,-165.579,-0.919
-12.97,-166.990,-0.888
-12.93,-166.543,-0.902
-12.90,-166.811,-0.946
-12.87,-166.384,-0.943
-12.83,-166.548,-0.898
-12.80,-167.324,-0.954
-12.77,-167.724,-0.926
-12.73,-168.822,-0.929
-12.70,-167.574,-0.918
-12.67,-167.783,-0.908
-12.63,-168.758,-0.925
-12.60,-168.002,-0.904
-12.57,-168.454,-0.920
-12.53,-168.083,-0.936
-12.50,-168.188,-0.900
-12.47,-169.042,-0.888
-12.43,-168.248,-0.895
-12.40,-169.194,-0.928
-12.37,-167.784,-0.914
-12.33,-167.410,-0.870
-12.30,-167.514,-0.882
-12.27,-168.397,-0.917
-12.23,-167.450,-0.928
-12.20,-167.846,-0.910
-12.17,-166.427,-0.854
-12.13,-167.173,-0.879
-12.10,-166.741,-0.899
-12.07,-166.914,-0.868
-12.03,-165.735,-0.857
-12.00,-165.553,-0.865
-11.97,-165.054,-0.892
-11.93,-164.626,-0.920
-11.90,-164.218,-0.858
-11.87,-164.588,-0.895
-11.83,-164.093,-0.870
-11.80,-162.011,-0.893
-11.77,-162.068,-0.903
-11.73,-161.134,-0.862
-11.70,-160.931,-0.905
-11.67,-161.135,-0.869
-11.63,-159.910,-0.846
-11.60,-159.277,-0.870
-11.57,-159.091,-0.878
-11.53,-157.891,-0.875
-11.50,-157.329,-0.882
-11.47,-156.686,-0.890
-11.43,-154.977,-0.886
-11.40,-155.528,-0.849
-11.37,-154.142,-0.907
-11.33,-153.840,-0.862
-11.30,-152.315,-0.872
-11.27,-151.396,-0.851
-11.23,-150.519,-0.856
-11.20,-150.479,-0.881
-11.17,-149.157,-0.874
-11.13,-147.920,-0.867
-11.10,-146.715,-0.861
-11.07,-146.380,-0.883
-11.03,-144.617,-0.864
-11.00,-144.485,-0.846
-10.97,-143.011,-0.836
-10.93,-140.859,-0.853
-10.90,-140.597,-0.856
-10.87,-138.678,-0.863
-10.83,-138.340,-0.837
-10.80,-135.951,-0.853
-10.77,-135.623,-0.833
-10.73,-133.978,-0.806
-10.70,-132.747,-0.862
-10.67,-132.153,-0.820
-10.63,-130.356,-0.855
-10.60,-129.516,-0.807
-10.57,-128.016,-0.821
-10.53,-126.061,-0.857
-10.50,-123.999,-0.841
-10.47,-123.447,-0.822
-10.43,-122.380,-0.813
-10.40,-120.506,-0.796
-10.37,-118.881,-0.759
-10.33,-117.760,-0.800
-10.30,-116.358,-0.787
-10.27,-113.233,-0.753
-10.23,-113.260,-0.738
-10.20,-111.421,-0.736
-10.17,-109.747,-0.754
-10.13,-108.488,-0.739
-10.10,-106.028,-0.751
-10.07,-104.859,-0.745
-10.03,-103.465,-0.750
-10.00,-101.248,-0.724
-9.97,-99.973,-0.697
-9.93,-98.926,-0.683
-9.90,-96.799,-0.681
-9.87,-94.610,-0.683
-9.83,-92.015,-0.640
-9.80,-90.928,-0.650
-9.77,-88.785,-0.633
-9.73,-87.910,-0.623
-9.70,-84.723,-0.622
-9.67,-85.101,-0.635
-9.63,-81.570,-0.616
-9.60,-79.900,-0.602
-9.57,-77.607,-0.592
-9.53,-75.681,-0.542
-9.50,-74.363,-0.574
-9.47,-72.548,-0.561
-9.43,-69.870,-0.540
-9.40,-67.809,-0.526
-9.37,-66.669,-0.514
-9.33,-64.931,-0.464
-9.30,-62.051,-0.477
-9.27,-59.793,-0.454
-9.23,-57.154,-0.467
-9.20,-55.597,-0.419
-9.17,-53.184,-0.431
-9.13,-51.592,-0.406
-9.10,-49.972,-0.375
-9.07,-47.311,-0.351
-9.03,-46.180,-0.404
-9.00,-43.556,-0.338
-8.97,-40.609,-0.303
-8.93,-39.015,-0.289
-8.90,-37.342,-0.301
-8.87,-35.195,-0.256
-8.83,-32.043,-0.254
-8.80,-30.672,-0.209
-8.77,-28.163,-0.209
-8.73,-26.814,-0.211
-8.70,-23.756,-0.221
