Trigger_Date,2024/01/28
Trigger_Time,T 10:43:00.000
Samples_Per_Cycle,500
Microseconds_Per_Sample,33.333
-34.97,99.509,0.426
-34.93,98.262,0.402
-34.90,96.588,0.403
-34.87,94.659,0.412
-34.83,93.167,0.418
-34.80,91.172,0.409
-34.77,89.902,0.390
-34.73,87.356,0.382
-34.70,85.374,0.378
-34.67,83.248,0.368
-34.63,81.255,0.367
-34.60,79.649,0.360
-34.57,77.783,0.358
-34.53,76.186,0.359
-34.50,74.349,0.331
-34.47,72.077,0.322
-34.43,69.606,0.307
-34.40,68.150,0.287
-34.37,66.160,0.296
-34.33,64.563,0.317
-34.30,62.505,0.287
-34.27,59.490,0.292
-34.23,58.003,0.268
-34.20,56.571,0.274
-34.17,54.077,0.285
-34.13,51.924,0.238
-34.10,50.418,0.239
-34.07,46.852,0.197
-34.03,45.485,0.206
-34.00,42.835,0.213
-33.97,41.016,0.202
-33.93,38.714,0.190
-33.90,37.244,0.176
-33.87,34.896,0.139
-33.83,32.475,0.123
-33.80,30.636,0.137
-33.77,27.945,0.122
-33.73,26.106,0.100
-33.70,24.024,0.094
-33.67,22.256,0.070
-33.63,19.697,0.042
-33.60,18.228,0.048
-33.57,14.292,0.020
-33.53,13.223,0.038
-33.50,10.474,0.028
-33.47,8.305,0.013
-33.43,6.402,-0.006
-33.40,4.473,-0.044
-33.37,3.555,-0.038
-33.33,-0.671,-0.043
-33.30,-2.397,-0.072
-33.27,-4.286,-0.092
-33.23,-5.927,-0.068
-33.20,-7.916,-0.114
-33.17,-10.830,-0.108
-33.13,-13.845,-0.155
-33.10,-14.814,-0.146
-33.07,-17.623,-0.156
-33.03,-19.263,-0.144
-33.00,-22.398,-0.175
-32.97,-24.044,-0.185
-32.93,-25.393,-0.181
-32.90,-28.878,-0.216
-32.87,-29.956,-0.206
-32.83,-32.523,-0.220
-32.80,-34.712,-0.239
-32.77,-37.048,-0.233
-32.73,-38.993,-0.254
-32.70,-41.464,-0.267
-32.67,-43.544,-0.272
-32.63,-44.428,-0.283
-32.60,-47.660,-0.280
-32.57,-50.009,-0.281
-32.53,-51.944,-0.300
-32.50,-54.970,-0.311
-32.47,-56.038,-0.324
-32.43,-57.621,-0.360
-32.40,-60.683,-0.321
-32.37,-62.552,-0.344
-32.33,-64.792,-0.401
-32.30,-66.014,-0.366
-32.27,-68.681,-0.393
-32.23,-70.897,-0.392
-32.20,-72.358,-0.397
-32.17,-74.179,-0.386
-32.13,-76.055,-0.395
-32.10,-77.862,-0.409
-32.07,-80.928,-0.415
-32.03,-81.744,-0.396
-32.00,-83.353,-0.428
-31.97,-86.250,-0.426
-31.93,-87.732,-0.428
-31.90,-88.554,-0.457
-31.87,-91.536,-0.455
-31.83,-92.603,-0.454
-31.80,-95.342,-0.487
-31.77,-96.585,-0.475
-31.73,-98.639,-0.451
-31.70,-99.708,-0.503
-31.67,-101.747,-0.495
-31.63,-102.964,-0.495
-31.60,-105.180,-0.488
-31.57,-107.627,-0.538
-31.53,-108.614,-0.514
-31.50,-109.989,-0.513
-31.47,-111.956,-0.532
-31.43,-111.716,-0.547
-31.40,-114.878,-0.517
-31.37,-115.880,-0.553
-31.33,-117.544,-0.527
-31.30,-119.280,-0.543
-31.27,-120.632,-0.555
-31.23,-121.964,-0.586
-31.20,-124.616,-0.579
-31.17,-124.792,-0.566
-31.13,-126.507,-0.558
-31.10,-127.401,-0.593
-31.07,-128.649,-0.596
-31.03,-130.198,-0.571
-31.00,-131.221,-0.613
-30.97,-133.418,-0.610
-30.93,-134.484,-0.626
-30.90,-135.263,-0.638
-30.87,-136.765,-0.613
-30.83,-137.091,-0.642
-30.80,-138.765,-0.623
-30.77,-140.150,-0.647
-30.73,-142.657,-0.619
-30.70,-143.418,-0.641
-30.67,-143.358,-0.677
-30.63,-144.827,-0.661
-30.60,-146.174,-0.659
-30.57,-145.882,-0.688
-30.53,-147.882,-0.679
-30.50,-148.656,-0.661
-30.47,-150.687,-0.660
-30.43,-150.566,-0.694
-30.40,-151.036,-0.709
-30.37,-152.040,-0.706
-30.33,-154.730,-0.668
-30.30,-154.728,-0.681
-30.27,-154.947,-0.703
-30.23,-155.895,-0.700
-30.20,-156.786,-0.680
-30.17,-156.982,-0.711
-30.13,-158.078,-0.695
-30.10,-158.583,-0.693
-30.07,-159.394,-0.678
-30.03,-160.482,-0.729
-30.00,-160.912,-0.711
-29.97,-160.732,-0.732
-29.93,-161.973,-0.722
-29.90,-162.329,-0.681
-29.87,-162.912,-0.717
-29.83,-163.195,-0.727
-29.80,-164.196,-0.716
-29.77,-164.071,-0.711
-29.73,-165.906,-0.670
-29.70,-165.672,-0.682
-29.67,-165.689,-0.696
-29.63,-166.984,-0.712
-29.60,-167.002,-0.709
-29.57,-166.042,-0.687
-29.53,-167.237,-0.696
-29.50,-166.738,-0.690
-29.47,-166.904,-0.665
-29.43,-167.786,-0.663
-29.40,-167.069,-0.684
-29.37,-168.262,-0.687
-29.33,-167.382,-0.707
-29.30,-168.017,-0.670
-29.27,-167.612,-0.692
-29.23,-168.475,-0.665
-29.20,-169.188,-0.698
-29.17,-168.287,-0.673
-29.13,-168.075,-0.703
-29.10,-167.558,-0.719
-29.07,-168.569,-0.675
-29.03,-168.277,-0.732
-29.00,-168.404,-0.697
-28.97,-168.524,-0.677
-28.93,-168.077,-0.687
-28.90,-167.724,-0.674
-28.87,-167.263,-0.674
-28.83,-165.862,-0.701
-28.80,-166.808,-0.664
-28.77,-167.025,-0.689
-28.73,-165.996,-0.668
-28.70,-166.791,-0.692
-28.67,-166.554,-0.673
-28.63,-165.172,-0.685
-28.60,-163.677,-0.688
-28.57,-163.893,-0.697
-28.53,-164.000,-0.660
-28.50,-164.183,-0.685
-28.47,-163.511,-0.666
-28.43,-161.943,-0.648
-28.40,-162.385,-0.678
-28.37,-162.354,-0.687
-28.33,-160.864,-0.681
-28.30,-160.370,-0.666
-28.27,-159.898,-0.669
-28.23,-158.169,-0.639
-28.20,-158.141,-0.656
-28.17,-157.149,-0.668
-28.13,-156.109,-0.668
-28.10,-156.102,-0.646
-28.07,-155.346,-0.663
-28.03,-154.439,-0.654
-28.00,-153.092,-0.630
-27.97,-152.401,-0.653
-27.93,-152.275,-0.619
-27.90,-150.095,-0.660
-27.87,-150.241,-0.627
-27.83,-149.152,-0.633
-27.80,-147.370,-0.636
-27.77,-146.604,-0.596
-27.73,-145.866,-0.620
-27.70,-144.346,-0.630
-27.67,-144.010,-0.595
-27.63,-143.446,-0.606
-27.60,-141.900,-0.606
-27.57,-140.570,-0.604
-27.53,-139.263,-0.597
-27.50,-137.799,-0.589
-27.47,-136.419,-0.584
-27.43,-135.912,-0.582
-27.40,-134.246,-0.587
-27.37,-133.249,-0.584
-27.33,-132.420,-0.546
-27.30,-130.628,-0.548
-27.27,-128.891,-0.575
-27.23,-127.857,-0.533
-27.20,-126.318,-0.512
-27.17,-125.489,-0.519
-27.13,-123.812,-0.512
-27.10,-122.385,-0.517
-27.07,-121.693,-0.501
-27.03,-119.448,-0.496
-27.00,-117.010,-0.497
-26.97,-116.383,-0.489
-26.93,-113.819,-0.495
-26.90,-113.010,-0.500
-26.87,-110.894,-0.450
-26.83,-110.698,-0.443
-26.80,-108.133,-0.455
-26.77,-107.622,-0.470
-26.73,-105.322,-0.432
-26.70,-103.047,-0.438
-26.67,-100.825,-0.419
-26.63,-99.467,-0.447
-26.60,-98.777,-0.411
-26.57,-96.268,-0.425
-26.53,-94.651,-0.395
-26.50,-93.101,-0.409
-26.47,-91.414,-0.390
-26.43,-88.737,-0.408
-26.40,-86.753,-0.397
-26.37,-85.052,-0.378
-26.33,-82.889,-0.352
-26.30,-81.449,-0.347
-26.27,-79.141,-0.370
-26.23,-78.584,-0.345
-26.20,-76.479,-0.337
-26.17,-73.824,-0.319
-26.13,-71.163,-0.335
-26.10,-69.476,-0.300
-26.07,-68.036,-0.274
-26.03,-65.557,-0.300
-26.00,-64.441,-0.313
-25.97,-61.851,-0.288
-25.93,-60.253,-0.277
-25.90,-57.614,-0.285
-25.87,-55.636,-0.243
-25.83,-53.867,-0.244
-25.80,-52.120,-0.221
-25.77,-49.611,-0.230
-25.73,-48.059,-0.209
-25.70,-45.865,-0.205
-25.67,-43.676,-0.205
-25.63,-41.875,-0.137
-25.60,-39.030,-0.175
-25.57,-36.954,-0.141
-25.53,-35.826,-0.149
-25.50,-32.398,-0.122
-25.47,-30.866,-0.155
-25.43,-29.016,-0.094
-25.40,-26.843,-0.101
-25.37,-24.715,-0.120
-25.33,-21.699,-0.089
-25.30,-18.907,-0.083
-25.27,-17.825,-0.057
-25.23,-15.476,-0.055
-25.20,-12.829,-0.040
-25.17,-11.340,-0.001
-25.13,-8.366,-0.018
-25.10,-7.318,0.003
-25.07,-4.497,0.007
-25.03,-2.829,0.053
-25.00,-0.078,0.056
-24.97,2.534,0.062
-24.93,4.352,0.081
-24.90,7.433,0.082
-24.87,8.888,0.083
-24.83,10.635,0.106
-24.80,13.637,0.127
-24.77,15.714,0.095
-24.73,18.091,0.127
-24.70,19.932,0.161
-24.67,21.665,0.160
-24.63,24.990,0.168
-24.60,26.450,0.218
-24.57,29.001,0.224
-24.53,30.391,0.239
-24.50,33.306,0.232
-24.47,36.066,0.227
-24.43,36.782,0.254
-24.40,38.092,0.246
-24.37,41.618,0.287
-24.33,43.241,0.258
-24.30,45.597,0.288
-24.27,47.814,0.287
-24.23,50.405,0.317
-24.20,51.434,0.302
-24.17,53.720,0.308
-24.13,55.444,0.330
-24.10,57.711,0.339
-24.07,59.594,0.355
-24.03,62.899,0.382
-24.00,64.250,0.371
-23.97,66.459,0.404
-23.93,68.130,0.378
-23.90,69.855,0.410
-23.87,72.502,0.373
-23.83,74.564,0.415
-23.80,75.346,0.414
-23.77,77.467,0.423
-23.73,80.091,0.420
-23.70,82.441,0.449
-23.67,83.587,0.422
-23.63,85.352,0.444
-23.60,87.222,0.443
-23.57,89.430,0.441
-23.53,90.560,0.463
-23.50,93.273,0.466
-23.47,93.722,0.450
-23.43,96.554,0.472
-23.40,98.155,0.491
-23.37,99.887,0.482
-23.33,101.249,0.483
-23.30,103.482,0.539
-23.27,104.212,0.507
-23.23,106.493,0.517
-23.20,108.302,0.534
-23.17,109.297,0.510
-23.13,111.397,0.545
-23.10,112.175,0.538
-23.07,115.187,0.549
-23.03,115.393,0.538
-23.00,117.892,0.541
-22.97,118.884,0.573
-22.93,121.329,0.564
-22.90,122.748,0.550
-22.87,122.725,0.601
-22.83,125.417,0.580
-22.80,126.993,0.573
-22.77,128.247,0.598
-22.73,128.849,0.604
-22.70,129.936,0.581
-22.67,131.786,0.600
-22.63,132.717,0.613
-22.60,134.551,0.629
-22.57,135.610,0.632
-22.53,137.377,0.621
-22.50,137.597,0.637
-22.47,139.790,0.657
-22.43,140.331,0.649
-22.40,140.789,0.655
-22.37,143.203,0.644
-22.33,143.653,0.675
-22.30,144.190,0.657
-22.27,146.186,0.690
-22.23,146.452,0.674
-22.20,148.278,0.682
-22.17,148.534,0.671
-22.13,149.557,0.694
-22.10,150.813,0.673
-22.07,152.463,0.722
-22.03,153.224,0.697
-22.00,153.291,0.683
-21.97,153.601,0.681
-21.93,154.598,0.689
-21.90,155.705,0.686
-21.87,156.872,0.698
-21.83,157.677,0.735
-21.80,159.092,0.675
-21.77,159.660,0.699
-21.73,160.254,0.724
-21.70,160.324,0.700
-21.67,161.518,0.722
-21.63,161.491,0.678
-21.60,161.601,0.741
-21.57,162.314,0.703
-21.53,162.887,0.704
-21.50,163.377,0.693
-21.47,164.650,0.699
-21.43,164.289,0.720
-21.40,165.017,0.693
-21.37,165.651,0.708
-21.33,165.060,0.712
-21.30,165.135,0.684
-21.27,166.187,0.700
-21.23,166.707,0.699
-21.20,167.777,0.698
-21.17,167.453,0.702
-21.13,167.560,0.679
-21.10,167.240,0.679
-21.07,167.230,0.663
-21.03,167.562,0.691
-21.00,168.066,0.692
-20.97,168.337,0.699
-20.93,167.711,0.696
-20.90,167.853,0.701
-20.87,168.804,0.691
-20.83,168.089,0.692
-20.80,167.930,0.724
-20.77,167.965,0.683
-20.73,167.899,0.678
-20.70,168.381,0.702
-20.67,168.006,0.704
-20.63,168.683,0.682
-20.60,167.929,0.695
-20.57,167.634,0.665
-20.53,167.321,0.656
-20.50,166.250,0.696
-20.47,166.171,0.698
-20.43,166.796,0.697
-20.40,166.252,0.676
-20.37,166.255,0.677
-20.33,165.516,0.694
-20.30,165.834,0.680
-20.27,166.186,0.662
-20.23,164.494,0.671
-20.20,164.856,0.686
-20.17,163.171,0.683
-20.13,163.945,0.680
-20.10,161.929,0.689
-20.07,161.970,0.688
-20.03,161.135,0.648
-20.00,160.640,0.673
-19.97,160.418,0.658
-19.93,159.702,0.658
-19.90,157.692,0.649
-19.87,157.941,0.681
-19.83,157.895,0.645
-19.80,156.779,0.679
-19.77,155.459,0.635
-19.73,155.170,0.672
-19.70,154.087,0.693
-19.67,152.983,0.647
-19.63,152.211,0.640
-19.60,152.024,0.677
-19.57,150.053,0.610
-19.53,149.344,0.635
-19.50,148.815,0.600
-19.47,147.805,0.625
-19.43,146.075,0.612
-19.40,146.892,0.627
-19.37,144.843,0.626
-19.33,143.737,0.599
-19.30,143.180,0.615
-19.27,141.145,0.615
-19.23,140.557,0.585
-19.20,139.095,0.608
-19.17,137.892,0.587
-19.13,136.581,0.566
-19.10,136.445,0.601
-19.07,134.680,0.590
-19.03,132.117,0.558
-19.00,131.975,0.525
-18.97,130.125,0.558
-18.93,129.306,0.556
-18.90,127.698,0.543
-18.87,126.654,0.539
-18.83,124.812,0.536
-18.80,123.510,0.523
-18.77,122.410,0.518
-18.73,121.608,0.519
-18.70,119.544,0.522
-18.67,118.457,0.505
-18.63,115.954,0.480
-18.60,114.595,0.489
-18.57,112.511,0.480
-18.53,111.175,0.471
-18.50,109.055,0.505
-18.47,108.926,0.465
-18.43,106.706,0.471
-18.40,104.750,0.444
-18.37,103.583,0.433
-18.33,101.917,0.437
-18.30,99.748,0.454
-18.27,97.218,0.454
-18.23,96.888,0.406
-18.20,94.264,0.397
-18.17,93.107,0.430
-18.13,90.265,0.410
-18.10,88.876,0.392
-18.07,88.259,0.387
-18.03,85.238,0.361
-18.00,84.526,0.382
-17.97,81.272,0.376
-17.93,79.487,0.367
-17.90,78.187,0.354
-17.87,76.194,0.344
-17.83,75.229,0.342
-17.80,72.166,0.336
-17.77,70.307,0.318
-17.73,66.326,0.305
-17.70,66.041,0.311
-17.67,63.948,0.315
-17.63,61.961,0.274
-17.60,60.833,0.264
-17.57,57.242,0.262
-17.53,55.414,0.270
-17.50,54.021,0.244
-17.47,52.671,0.259
-17.43,49.314,0.227
-17.40,47.694,0.218
-17.37,44.540,0.204
-17.33,42.633,0.185
-17.30,41.174,0.196
-17.27,39.102,0.203
-17.23,36.839,0.156
-17.20,35.551,0.151
-17.17,32.436,0.168
-17.13,30.699,0.149
-17.10,28.397,0.120
-17.07,26.769,0.089
-17.03,24.235,0.096
-17.00,22.140,0.108
-16.97,19.717,0.078
-16.93,16.853,0.082
-16.90,15.437,0.039
-16.87,13.900,0.047
-16.83,11.163,0.026
-16.80,8.633,-0.002
-16.77,6.798,0.005
-16.73,4.544,-0.009
-16.70,0.509,-0.016
-16.67,0.022,-0.037
-16.63,-2.258,-0.048
-16.60,-4.121,-0.065
-16.57,-7.245,-0.073
-16.53,-8.535,-0.100
-16.50,-10.737,-0.087
-16.47,-13.520,-0.118
-16.43,-15.955,-0.125
-16.40,-17.129,-0.150
-16.37,-18.771,-0.138
-16.33,-21.659,-0.169
-16.30,-24.892,-0.184
-16.27,-26.100,-0.179
-16.23,-28.322,-0.220
-16.20,-29.819,-0.201
-16.17,-32.518,-0.233
-16.13,-35.783,-0.229
-16.10,-37.449,-0.260
-16.07,-39.469,-0.262
-16.03,-40.903,-0.271
-16.00,-43.838,-0.285
-15.97,-45.938,-0.297
-15.93,-47.427,-0.292
-15.90,-50.182,-0.296
-15.87,-51.591,-0.323
-15.83,-53.771,-0.324
-15.80,-55.423,-0.338
-15.77,-58.076,-0.351
-15.73,-60.352,-0.357
-15.70,-62.731,-0.349
-15.67,-63.541,-0.380
-15.63,-66.431,-0.380
-15.60,-67.995,-0.384
-15.57,-69.511,-0.392
-15.53,-71.715,-0.396
-15.50,-74.532,-0.391
-15.47,-76.443,-0.401
-15.43,-78.120,-0.453
-15.40,-79.657,-0.424
-15.37,-81.295,-0.449
-15.33,-82.901,-0.462
-15.30,-85.296,-0.426
-15.27,-86.715,-0.479
-15.23,-88.307,-0.455
-15.20,-91.747,-0.476
-15.17,-93.372,-0.452
-15.13,-94.918,-0.485
-15.10,-96.466,-0.470
-15.07,-98.059,-0.463
-15.03,-99.965,-0.480
-15.00,-101.745,-0.500
-14.97,-103.478,-0.504
-14.93,-105.471,-0.513
-14.90,-106.927,-0.502
-14.87,-108.189,-0.529
-14.83,-110.013,-0.530
-14.80,-111.280,-0.557
-14.77,-113.441,-0.545
-14.73,-114.254,-0.553
-14.70,-115.726,-0.549
-14.67,-117.465,-0.542
-14.63,-119.539,-0.574
-14.60,-120.089,-0.556
-14.57,-122.577,-0.564
-14.53,-124.830,-0.581
-14.50,-125.208,-0.600
-14.47,-126.844,-0.591
-14.43,-127.511,-0.599
-14.40,-129.189,-0.586
-14.37,-130.200,-0.606
-14.33,-130.559,-0.601
-14.30,-132.738,-0.636
-14.27,-134.451,-0.637
-14.23,-136.429,-0.618
-14.20,-137.197,-0.640
-14.17,-138.394,-0.668
-14.13,-138.889,-0.605
-14.10,-140.974,-0.631
-14.07,-141.213,-0.656
-14.03,-142.362,-0.660
-14.00,-143.131,-0.692
-13.97,-145.188,-0.678
-13.93,-145.246,-0.677
-13.90,-147.884,-0.688
-13.87,-147.920,-0.684
-13.83,-149.397,-0.668
-13.80,-149.506,-0.655
-13.77,-150.645,-0.682
-13.73,-152.422,-0.667
-13.70,-152.627,-0.700
-13.67,-153.052,-0.705
-13.63,-154.028,-0.685
-13.60,-154.817,-0.707
-13.57,-156.303,-0.663
-13.53,-156.508,-0.687
-13.50,-157.811,-0.687
-13.47,-157.528,-0.701
-13.43,-159.104,-0.730
-13.40,-158.923,-0.702
-13.37,-160.240,-0.683
-13.33,-159.818,-0.718
-13.30,-161.412,-0.699
-13.27,-161.004,-0.704
-13.23,-162.669,-0.682
-13.20,-163.290,-0.695
-13.17,-163.164,-0.706
-13.13,-164.230,-0.699
-13.10,-163.962,-0.722
-13.07,-165.279,-0.684
-13.03,-165.122,-0.691
-13.00,-165.865,-0.679
-12.97,-165.516,-0.714
-12.93,-165.627,-0.704
-12.90,-166.625,-0.687
-12.87,-166.613,-0.711
-12.83,-167.135,-0.669
-12.80,-165.975,-0.673
-12.77,-167.098,-0.696
-12.73,-167.307,-0.702
-12.70,-168.092,-0.686
-12.67,-168.740,-0.685
-12.63,-168.346,-0.695
-12.60,-168.148,-0.691
-12.57,-168.252,-0.708
-12.53,-168.523,-0.687
-12.50,-169.317,-0.691
-12.47,-168.813,-0.680
-12.43,-167.826,-0.671
-12.40,-167.969,-0.663
-12.37,-167.869,-0.678
-12.33,-167.647,-0.670
-12.30,-167.944,-0.683
-12.27,-167.404,-0.662
-12.23,-166.959,-0.681
-12.20,-167.684,-0.652
-12.17,-167.504,-0.695
-12.13,-166.508,-0.684
-12.10,-166.916,-0.671
-12.07,-165.312,-0.655
-12.03,-166.311,-0.688
-12.00,-165.752,-0.650
-11.97,-164.991,-0.679
-11.93,-164.525,-0.649
-11.90,-164.558,-0.665
-11.87,-163.822,-0.676
-11.83,-163.332,-0.677
-11.80,-162.956,-0.647
-11.77,-162.232,-0.678
-11.73,-161.465,-0.631
-11.70,-161.450,-0.663
-11.67,-160.620,-0.700
-11.63,-159.945,-0.685
-11.60,-158.767,-0.649
-11.57,-157.244,-0.685
-11.53,-157.718,-0.684
-11.50,-158.209,-0.627
-11.47,-157.160,-0.671
-11.43,-156.197,-0.653
-11.40,-155.532,-0.639
-11.37,-154.114,-0.651
-11.33,-153.396,-0.634
-11.30,-152.633,-0.645
-11.27,-151.509,-0.656
-11.23,-150.610,-0.636
-11.20,-149.887,-0.636
-11.17,-149.269,-0.631
-11.13,-147.772,-0.630
-11.10,-147.839,-0.607
-11.07,-146.144,-0.636
-11.03,-144.650,-0.598
-11.00,-145.013,-0.620
-10.97,-142.570,-0.630
-10.93,-141.759,-0.602
-10.90,-140.507,-0.580
-10.87,-139.091,-0.604
-10.83,-138.290,-0.603
-10.80,-136.444,-0.587
-10.77,-135.579,-0.594
-10.73,-133.759,-0.593
-10.70,-133.578,-0.528
-10.67,-131.573,-0.581
-10.63,-130.196,-0.565
-10.60,-129.594,-0.570
-10.57,-127.147,-0.559
-10.53,-126.762,-0.542
-10.50,-125.134,-0.506
-10.47,-123.413,-0.532
-10.43,-122.447,-0.516
-10.40,-120.507,-0.518
-10.37,-118.930,-0.489
-10.33,-117.865,-0.508
-10.30,-116.179,-0.498
-10.27,-114.240,-0.493
-10.23,-113.846,-0.486
-10.20,-111.547,-0.489
-10.17,-110.446,-0.459
-10.13,-108.160,-0.454
-10.10,-105.935,-0.458
-10.07,-105.454,-0.452
-10.03,-103.533,-0.477
-10.00,-101.304,-0.424
-9.97,-99.372,-0.442
-9.93,-97.879,-0.424
-9.90,-97.007,-0.419
-9.87,-94.384,-0.417
-9.83,-93.192,-0.394
-9.80,-91.480,-0.399
-9.77,-89.876,-0.386
-9.73,-87.504,-0.364
-9.70,-85.545,-0.403
-9.67,-84.448,-0.373
-9.63,-81.851,-0.332
-9.60,-80.678,-0.348
-9.57,-77.513,-0.347
-9.53,-76.403,-0.352
-9.50,-72.882,-0.319
-9.47,-71.990,-0.297
-9.43,-70.125,-0.331
-9.40,-67.844,-0.323
-9.37,-65.793,-0.286
-9.33,-63.663,-0.305
-9.30,-61.663,-0.303
-9.27,-60.007,-0.272
-9.23,-57.807,-0.254
-9.20,-55.988,-0.261
-9.17,-53.627,-0.252
-9.13,-51.789,-0.209
-9.10,-49.646,-0.225
-9.07,-47.563,-0.215
-9.03,-45.232,-0.206
-9.00,-43.527,-0.200
-8.97,-40.980,-0.182
-8.93,-38.744,-0.169
-8.90,-36.796,-0.174
-8.87,-34.354,-0.154
-8.83,-32.561,-0.140
-8.80,-30.914,-0.130
-8.77,-28.785,-0.121
-8.73,-26.579,-0.138
-8.70,-24.588,-0.094
