Trigger_Date,2024/01/25
Trigger_Time,T 10:40:00.000
Samples_Per_Cycle,500
Microseconds_Per_Sample,33.333
-33.77,27.530,0.229
-33.73,26.247,0.226
-33.70,24.132,0.220
-33.67,22.142,0.179
-33.63,19.441,0.165
-33.60,17.405,0.192
-33.57,15.035,0.148
-33.53,13.101,0.166
-33.50,10.543,0.117
-33.47,8.803,0.099
-33.43,6.301,0.098
-33.40,3.241,0.092
-33.37,0.955,0.117
-33.33,0.861,0.070
-33.30,-2.407,0.058
-33.27,-4.035,0.040
-33.23,-6.152,0.059
-33.20,-8.483,-0.027
-33.17,-11.020,0.016
-33.13,-12.906,-0.025
-33.10,-14.634,-0.033
-33.07,-17.804,-0.032
-33.03,-19.236,-0.092
-33.00,-22.007,-0.060
-32.97,-24.647,-0.119
-32.93,-27.000,-0.093
-32.90,-28.184,-0.097
-32.87,-30.422,-0.097
-32.83,-32.459,-0.145
-32.80,-35.611,-0.129
-32.77,-37.746,-0.165
-32.73,-38.667,-0.187
-32.70,-41.572,-0.229
-32.67,-42.735,-0.197
-32.63,-46.130,-0.232
-32.60,-47.866,-0.210
-32.57,-49.973,-0.257
-32.53,-51.795,-0.230
-32.50,-53.181,-0.256
-32.47,-56.121,-0.281
-32.43,-58.977,-0.289
-32.40,-60.715,-0.282
-32.37,-62.814,-0.291
-32.33,-63.522,-0.310
-32.30,-66.742,-0.324
-32.27,-68.467,-0.340
-32.23,-69.469,-0.339
-32.20,-72.020,-0.368
-32.17,-74.156,-0.379
-32.13,-76.604,-0.356
-32.10,-77.794,-0.354
-32.07,-79.902,-0.388
-32.03,-82.240,-0.427
-32.00,-82.802,-0.417
-31.97,-85.817,-0.423
-31.93,-87.995,-0.423
-31.90,-88.890,-0.438
-31.87,-89.750,-0.453
-31.83,-93.150,-0.448
-31.80,-94.239,-0.424
-31.77,-96.769,-0.487
-31.73,-98.143,-0.501
-31.70,-100.560,-0.492
-31.67,-101.116,-0.504
-31.63,-103.423,-0.538
-31.60,-105.178,-0.522
-31.57,-106.414,-0.510
-31.53,-107.361,-0.531
-31.50,-110.577,-0.526
-31.47,-111.573,-0.534
-31.43,-113.006,-0.577
-31.40,-114.096,-0.549
-31.37,-115.807,-0.519
-31.33,-117.693,-0.582
-31.30,-118.563,-0.550
-31.27,-120.062,-0.586
-31.23,-122.073,-0.599
-31.20,-123.416,-0.622
-31.17,-124.713,-0.588
-31.13,-126.361,-0.597
-31.10,-128.130,-0.596
-31.07,-128.906,-0.609
-31.03,-130.474,-0.637
-31.00,-131.625,-0.644
-30.97,-133.008,-0.640
-30.93,-134.501,-0.685
-30.90,-136.242,-0.663
-30.87,-136.984,-0.658
-30.83,-137.711,-0.692
-30.80,-138.346,-0.714
-30.77,-140.215,-0.642
-30.73,-142.172,-0.686
-30.70,-142.573,-0.700
-30.67,-144.138,-0.715
-30.63,-144.224,-0.711
-30.60,-146.107,-0.730
-30.57,-146.896,-0.721
-30.53,-147.429,-0.726
-30.50,-149.072,-0.752
-30.47,-150.027,-0.706
-30.43,-150.664,-0.749
-30.40,-151.586,-0.753
-30.37,-152.355,-0.736
-30.33,-153.433,-0.746
-30.30,-154.200,-0.751
-30.27,-155.019,-0.730
-30.23,-156.460,-0.735
-30.20,-156.208,-0.739
-30.17,-157.631,-0.741
-30.13,-158.141,-0.717
-30.10,-158.054,-0.763
-30.07,-159.699,-0.761
-30.03,-159.716,-0.799
-30.00,-161.041,-0.797
-29.97,-161.515,-0.756
-29.93,-161.388,-0.787
-29.90,-163.014,-0.795
-29.87,-161.950,-0.793
-29.83,-163.876,-0.796
-29.80,-163.660,-0.772
-29.77,-164.247,-0.815
-29.73,-164.585,-0.822
-29.70,-165.660,-0.769
-29.67,-164.666,-0.825
-29.63,-165.593,-0.830
-29.60,-165.934,-0.812
-29.57,-166.223,-0.819
-29.53,-165.820,-0.807
-29.50,-166.833,-0.791
-29.47,-166.096,-0.818
-29.43,-166.144,-0.818
-29.40,-168.083,-0.850
-29.37,-167.425,-0.806
-29.33,-168.419,-0.812
-29.30,-168.255,-0.811
-29.27,-168.607,-0.811
-29.23,-169.015,-0.828
-29.20,-169.121,-0.839
-29.17,-168.067,-0.840
-29.13,-169.012,-0.810
-29.10,-168.659,-0.789
-29.07,-169.008,-0.809
-29.03,-167.451,-0.828
-29.00,-167.937,-0.838
-28.97,-168.391,-0.839
-28.93,-167.414,-0.811
-28.90,-167.270,-0.810
-28.87,-168.162,-0.832
-28.83,-166.961,-0.854
-28.80,-166.619,-0.859
-28.77,-166.161,-0.804
-28.73,-166.062,-0.801
-28.70,-165.667,-0.839
-28.67,-165.233,-0.825
-28.63,-164.419,-0.843
-28.60,-164.704,-0.853
-28.57,-163.751,-0.821
-28.53,-163.835,-0.862
-28.50,-162.592,-0.810
-28.47,-163.123,-0.846
-28.43,-162.543,-0.833
-28.40,-161.889,-0.858
-28.37,-161.061,-0.801
-28.33,-159.595,-0.785
-28.30,-160.603,-0.819
-28.27,-158.806,-0.836
-28.23,-157.486,-0.859
-28.20,-157.792,-0.808
-28.17,-158.089,-0.839
-28.13,-156.863,-0.833
-28.10,-155.935,-0.811
-28.07,-154.912,-0.802
-28.03,-154.768,-0.832
-28.00,-154.274,-0.813
-27.97,-151.789,-0.779
-27.93,-151.618,-0.827
-27.90,-150.612,-0.807
-27.87,-149.802,-0.788
-27.83,-148.060,-0.803
-27.80,-147.259,-0.770
-27.77,-147.766,-0.774
-27.73,-145.858,-0.773
-27.70,-145.355,-0.772
-27.67,-142.922,-0.741
-27.63,-142.707,-0.762
-27.60,-141.255,-0.813
-27.57,-141.349,-0.779
-27.53,-139.148,-0.728
-27.50,-138.255,-0.741
-27.47,-137.284,-0.728
-27.43,-135.637,-0.764
-27.40,-133.984,-0.764
-27.37,-132.918,-0.741
-27.33,-131.771,-0.740
-27.30,-130.767,-0.741
-27.27,-128.476,-0.714
-27.23,-127.586,-0.719
-27.20,-127.135,-0.697
-27.17,-124.983,-0.659
-27.13,-122.075,-0.723
-27.10,-121.649,-0.714
-27.07,-120.594,-0.661
-27.03,-119.243,-0.649
-27.00,-118.130,-0.664
-26.97,-116.583,-0.665
-26.93,-114.841,-0.672
-26.90,-112.336,-0.646
-26.87,-111.197,-0.627
-26.83,-109.382,-0.614
-26.80,-107.643,-0.618
-26.77,-106.805,-0.601
-26.73,-104.433,-0.611
-26.70,-104.663,-0.599
-26.67,-100.899,-0.578
-26.63,-99.151,-0.565
-26.60,-98.473,-0.556
-26.57,-95.885,-0.564
-26.53,-95.385,-0.587
-26.50,-92.100,-0.552
-26.47,-91.254,-0.557
-26.43,-88.324,-0.519
-26.40,-87.008,-0.523
-26.37,-84.785,-0.542
-26.33,-83.562,-0.513
-26.30,-81.940,-0.541
-26.27,-80.405,-0.506
-26.23,-77.788,-0.477
-26.20,-75.992,-0.463
-26.17,-75.109,-0.493
-26.13,-72.101,-0.459
-26.10,-70.851,-0.444
-26.07,-67.900,-0.478
-26.03,-65.633,-0.447
-26.00,-64.367,-0.410
-25.97,-62.196,-0.424
-25.93,-60.844,-0.400
-25.90,-58.148,-0.400
-25.87,-55.795,-0.370
-25.83,-53.754,-0.382
-25.80,-52.121,-0.385
-25.77,-49.867,-0.357
-25.73,-48.496,-0.329
-25.70,-45.266,-0.362
-25.67,-43.191,-0.338
-25.63,-40.955,-0.290
-25.60,-39.645,-0.312
-25.57,-37.685,-0.303
-25.53,-35.025,-0.276
-25.50,-33.579,-0.254
-25.47,-30.854,-0.261
-25.43,-27.615,-0.252
-25.40,-26.211,-0.232
-25.37,-23.736,-0.201
-25.33,-21.230,-0.222
-25.30,-20.509,-0.202
-25.27,-17.782,-0.183
-25.23,-15.591,-0.148
-25.20,-12.546,-0.110
-25.17,-10.286,-0.166
-25.13,-8.027,-0.116
-25.10,-6.606,-0.111
-25.07,-3.914,-0.084
-25.03,-2.028,-0.105
-25.00,0.256,-0.050
-24.97,2.342,-0.060
-24.93,3.795,-0.030
-24.90,5.717,-0.027
-24.87,8.646,0.010
-24.83,11.167,-0.021
-24.80,12.821,-0.030
-24.77,14.884,0.038
-24.73,18.102,0.028
-24.70,19.947,0.087
-24.67,22.602,0.085
-24.63,24.166,0.094
-24.60,26.429,0.090
-24.57,27.748,0.119
-24.53,30.723,0.065
-24.50,32.791,0.118
-24.47,33.857,0.146
-24.43,37.536,0.187
-24.40,39.812,0.188
-24.37,41.344,0.187
-24.33,43.025,0.168
-24.30,45.293,0.208
-24.27,48.077,0.214
-24.23,50.567,0.256
-24.20,52.199,0.246
-24.17,53.435,0.267
-24.13,56.002,0.239
-24.10,57.961,0.279
-24.07,59.190,0.300
-24.03,61.720,0.316
-24.00,63.253,0.343
-23.97,65.890,0.310
-23.93,68.960,0.335
-23.90,69.324,0.353
-23.87,72.689,0.381
-23.83,73.881,0.367
-23.80,77.119,0.371
-23.77,77.762,0.400
-23.73,79.827,0.392
-23.70,81.997,0.417
-23.67,83.531,0.432
-23.63,85.133,0.455
-23.60,87.035,0.430
-23.57,89.418,0.438
-23.53,91.501,0.452
-23.50,92.682,0.469
-23.47,94.325,0.494
-23.43,96.422,0.493
-23.40,98.932,0.513
-23.37,99.828,0.496
-23.33,100.743,0.510
-23.30,103.145,0.512
-23.27,105.993,0.521
-23.23,106.618,0.511
-23.20,108.541,0.566
-23.17,109.916,0.545
-23.13,112.329,0.531
-23.10,113.447,0.561
-23.07,114.191,0.572
-23.03,116.485,0.545
-23.00,117.618,0.614
-22.97,119.791,0.556
-22.93,121.845,0.598
-22.90,122.621,0.595
-22.87,123.477,0.587
-22.83,125.106,0.582
-22.80,126.251,0.644
-22.77,127.724,0.633
-22.73,129.034,0.601
-22.70,130.178,0.616
-22.67,130.789,0.658
-22.63,134.302,0.641
-22.60,133.961,0.659
-22.57,136.519,0.663
-22.53,136.972,0.653
-22.50,138.445,0.660
-22.47,138.667,0.692
-22.43,141.017,0.717
-22.40,142.214,0.696
-22.37,142.922,0.699
-22.33,144.357,0.709
-22.30,144.878,0.695
-22.27,145.772,0.694
-22.23,146.644,0.735
-22.20,148.095,0.736
-22.17,148.034,0.724
-22.13,149.384,0.722
-22.10,151.308,0.725
-22.07,151.940,0.731
-22.03,151.888,0.776
-22.00,152.684,0.744
-21.97,154.765,0.737
-21.93,154.944,0.730
-21.90,155.878,0.740
-21.87,156.591,0.791
-21.83,158.216,0.768
-21.80,157.160,0.805
-21.77,158.727,0.786
-21.73,159.087,0.745
-21.70,159.750,0.774
-21.67,160.745,0.775
-21.63,160.807,0.773
-21.60,162.428,0.774
-21.57,162.208,0.809
-21.53,162.882,0.770
-21.50,163.007,0.789
-21.47,163.472,0.795
-21.43,165.018,0.785
-21.40,164.406,0.782
-21.37,165.129,0.778
-21.33,165.950,0.801
-21.30,165.970,0.816
-21.27,165.526,0.823
-21.23,166.700,0.826
-21.20,168.016,0.790
-21.17,166.641,0.805
-21.13,167.685,0.794
-21.10,167.179,0.806
-21.07,168.054,0.809
-21.03,167.772,0.781
-21.00,167.798,0.809
-20.97,167.622,0.802
-20.93,167.844,0.796
-20.90,168.844,0.850
-20.87,167.663,0.812
-20.83,168.651,0.792
-20.80,168.400,0.829
-20.77,168.252,0.817
-20.73,168.593,0.831
-20.70,168.315,0.836
-20.67,168.137,0.848
-20.63,168.149,0.837
-20.60,168.196,0.854
-20.57,167.093,0.804
-20.53,168.051,0.821
-20.50,166.656,0.830
-20.47,167.598,0.836
-20.43,165.428,0.851
-20.40,165.745,0.826
-20.37,166.431,0.818
-20.33,165.031,0.835
-20.30,166.034,0.844
-20.27,164.773,0.878
-20.23,163.990,0.831
-20.20,163.979,0.849
-20.17,164.027,0.875
-20.13,163.889,0.804
-20.10,162.186,0.840
-20.07,161.900,0.855
-20.03,161.423,0.838
-20.00,161.015,0.823
-19.97,159.375,0.815
-19.93,159.384,0.844
-19.90,158.719,0.817
-19.87,158.713,0.800
-19.83,157.425,0.794
-19.80,156.945,0.817
-19.77,155.772,0.815
-19.73,154.407,0.797
-19.70,154.718,0.793
-19.67,153.016,0.810
-19.63,152.135,0.783
-19.60,151.892,0.795
-19.57,150.638,0.791
-19.53,150.925,0.795
-19.50,148.869,0.785
-19.47,147.800,0.797
-19.43,146.833,0.804
-19.40,144.899,0.799
-19.37,143.409,0.793
-19.33,143.577,0.801
-19.30,143.385,0.754
-19.27,141.828,0.754
-19.23,140.298,0.791
-19.20,138.247,0.774
-19.17,138.225,0.735
-19.13,137.146,0.738
-19.10,135.211,0.731
-19.07,134.983,0.738
-19.03,132.577,0.712
-19.00,131.647,0.735
-18.97,130.101,0.672
-18.93,129.271,0.717
-18.90,127.438,0.702
-18.87,126.503,0.720
-18.83,125.162,0.715
-18.80,123.480,0.643
-18.77,121.673,0.686
-18.73,120.254,0.682
-18.70,119.062,0.628
-18.67,117.631,0.653
-18.63,116.785,0.670
-18.60,114.719,0.650
-18.57,113.331,0.653
-18.53,111.743,0.655
-18.50,109.902,0.634
-18.47,108.051,0.612
-18.43,106.017,0.637
-18.40,104.440,0.589
-18.37,103.041,0.617
-18.33,101.456,0.623
-18.30,98.975,0.602
-18.27,97.909,0.578
-18.23,95.875,0.600
-18.20,95.384,0.568
-18.17,92.599,0.567
-18.13,90.778,0.542
-18.10,88.397,0.565
-18.07,87.401,0.521
-18.03,85.871,0.523
-18.00,84.461,0.542
-17.97,81.320,0.526
-17.93,79.726,0.505
-17.90,77.797,0.500
-17.87,75.605,0.487
-17.83,73.184,0.493
-17.80,72.259,0.480
-17.77,70.656,0.465
-17.73,68.156,0.469
-17.70,65.502,0.438
-17.67,64.317,0.440
-17.63,61.808,0.420
-17.60,59.602,0.427
-17.57,57.823,0.385
-17.53,56.378,0.410
-17.50,53.707,0.364
-17.47,51.697,0.377
-17.43,50.032,0.370
-17.40,47.737,0.355
-17.37,45.683,0.338
-17.33,44.952,0.339
-17.30,40.411,0.320
-17.27,38.754,0.266
-17.23,36.966,0.276
-17.20,34.463,0.274
-17.17,32.936,0.270
-17.13,31.070,0.257
-17.10,27.876,0.244
-17.07,26.488,0.218
-17.03,23.443,0.240
-17.00,22.369,0.201
-16.97,20.122,0.196
-16.93,16.848,0.159
-16.90,15.469,0.174
-16.87,14.296,0.162
-16.83,11.254,0.145
-16.80,9.673,0.130
-16.77,6.516,0.116
-16.73,3.687,0.112
-16.70,2.687,0.104
-16.67,0.738,0.097
-16.63,-2.106,0.051
-16.60,-4.145,0.020
-16.57,-6.880,0.035
-16.53,-8.774,0.036
-16.50,-10.547,-0.008
-16.47,-13.169,-0.042
-16.43,-15.207,0.004
-16.40,-17.450,-0.055
-16.37,-20.043,-0.060
-16.33,-20.681,-0.079
-16.30,-24.525,-0.069
-16.27,-25.907,-0.121
-16.23,-28.685,-0.084
-16.20,-30.141,-0.133
-16.17,-33.125,-0.145
-16.13,-34.761,-0.174
-16.10,-36.752,-0.171
-16.07,-38.982,-0.155
-16.03,-41.113,-0.217
-16.00,-42.760,-0.229
-15.97,-45.473,-0.236
-15.93,-48.216,-0.213
-15.90,-49.113,-0.229
-15.87,-52.154,-0.267
-15.83,-54.008,-0.257
-15.80,-56.626,-0.285
-15.77,-58.250,-0.262
-15.73,-60.183,-0.311
-15.70,-62.191,-0.290
-15.67,-63.998,-0.313
-15.63,-65.491,-0.288
-15.60,-68.514,-0.320
-15.57,-70.354,-0.341
-15.53,-73.195,-0.340
-15.50,-73.974,-0.354
-15.47,-75.730,-0.364
-15.43,-77.614,-0.389
-15.40,-80.052,-0.398
-15.37,-81.050,-0.392
-15.33,-83.528,-0.433
-15.30,-84.936,-0.416
-15.27,-87.275,-0.470
-15.23,-89.394,-0.438
-15.20,-90.327,-0.474
-15.17,-92.783,-0.450
-15.13,-94.866,-0.463
-15.10,-96.597,-0.496
-15.07,-97.984,-0.485
-15.03,-100.014,-0.480
-15.00,-100.998,-0.487
-14.97,-103.256,-0.540
-14.93,-105.529,-0.521
-14.90,-107.213,-0.530
-14.87,-108.856,-0.575
-14.83,-109.433,-0.521
-14.80,-112.347,-0.549
-14.77,-113.746,-0.588
-14.73,-114.462,-0.552
-14.70,-116.358,-0.550
-14.67,-118.873,-0.574
-14.63,-118.782,-0.589
-14.60,-121.235,-0.610
-14.57,-122.934,-0.612
-14.53,-123.337,-0.595
-14.50,-124.487,-0.633
-14.47,-127.253,-0.638
-14.43,-128.703,-0.639
-14.40,-129.918,-0.619
-14.37,-130.606,-0.670
-14.33,-132.084,-0.630
-14.30,-133.727,-0.641
-14.27,-134.592,-0.651
-14.23,-136.087,-0.634
-14.20,-136.901,-0.647
-14.17,-138.576,-0.661
-14.13,-138.904,-0.684
-14.10,-141.161,-0.670
-14.07,-141.900,-0.670
-14.03,-142.801,-0.674
-14.00,-143.361,-0.693
-13.97,-144.827,-0.708
-13.93,-146.421,-0.718
-13.90,-147.553,-0.694
-13.87,-148.421,-0.725
-13.83,-148.958,-0.736
-13.80,-149.455,-0.744
-13.77,-150.566,-0.723
-13.73,-151.286,-0.725
-13.70,-152.743,-0.730
-13.67,-153.775,-0.753
-13.63,-154.264,-0.731
-13.60,-155.405,-0.752
-13.57,-155.359,-0.775
-13.53,-156.480,-0.768
-13.50,-156.940,-0.772
-13.47,-158.039,-0.751
-13.43,-158.893,-0.785
-13.40,-159.424,-0.760
-13.37,-160.291,-0.766
-13.33,-160.461,-0.778
-13.30,-162.002,-0.762
-13.27,-161.279,-0.811
-13.23,-163.236,-0.805
-13.20,-163.406,-0.770
-13.17,-162.706,-0.751
-13.13,-163.702,-0.805
-13.10,-163.587,-0.787
-13.07,-164.223,-0.778
-13.03,-165.170,-0.820
-13.00,-166.233,-0.800
-12.97,-165.970,-0.793
-12.93,-166.392,-0.816
-12.90,-166.511,-0.807
-12.87,-166.345,-0.807
-12.83,-167.086,-0.832
-12.80,-168.124,-0.820
-12.77,-166.983,-0.789
-12.73,-167.375,-0.833
-12.70,-167.741,-0.808
-12.67,-168.461,-0.794
-12.63,-167.853,-0.806
-12.60,-167.879,-0.834
-12.57,-168.503,-0.818
-12.53,-168.142,-0.798
-12.50,-168.208,-0.828
-12.47,-168.410,-0.830
-12.43,-168.849,-0.823
-12.40,-167.852,-0.839
-12.37,-168.297,-0.826
-12.33,-168.650,-0.829
-12.30,-168.001,-0.797
-12.27,-167.061,-0.814
-12.23,-167.753,-0.829
-12.20,-167.548,-0.828
-12.17,-167.537,-0.832
-12.13,-166.562,-0.811
-12.10,-167.037,-0.831
-12.07,-166.956,-0.869
-12.03,-165.325,-0.826
-12.00,-166.161,-0.848
-11.97,-165.970,-0.855
-11.93,-163.599,-0.837
-11.90,-164.449,-0.812
-11.87,-164.158,-0.863
-11.83,-163.813,-0.843
-11.80,-163.120,-0.844
-11.77,-162.785,-0.824
-11.73,-161.631,-0.857
-11.70,-160.841,-0.837
-11.67,-159.980,-0.849
-11.63,-160.069,-0.845
-11.60,-159.132,-0.861
-11.57,-158.223,-0.820
-11.53,-158.401,-0.821
-11.50,-157.712,-0.790
-11.47,-156.989,-0.813
-11.43,-155.256,-0.815
-11.40,-154.849,-0.829
-11.37,-153.422,-0.817
-11.33,-153.147,-0.788
-11.30,-151.923,-0.817
-11.27,-152.688,-0.802
-11.23,-150.693,-0.805
-11.20,-149.611,-0.802
-11.17,-147.982,-0.762
-11.13,-148.059,-0.792
-11.10,-147.600,-0.774
-11.07,-146.158,-0.765
-11.03,-144.341,-0.766
-11.00,-143.937,-0.776
-10.97,-143.421,-0.744
-10.93,-141.054,-0.763
-10.90,-141.098,-0.787
-10.87,-139.710,-0.743
-10.83,-138.710,-0.758
-10.80,-136.902,-0.727
-10.77,-134.852,-0.735
-10.73,-133.750,-0.731
-10.70,-133.703,-0.712
-10.67,-132.093,-0.733
-10.63,-130.600,-0.747
-10.60,-128.726,-0.732
-10.57,-127.840,-0.665
-10.53,-127.049,-0.694
-10.50,-124.996,-0.684
-10.47,-122.966,-0.716
-10.43,-122.417,-0.698
-10.40,-120.989,-0.673
-10.37,-119.544,-0.662
-10.33,-118.196,-0.641
-10.30,-116.688,-0.684
-10.27,-115.660,-0.667
-10.23,-113.391,-0.630
-10.20,-111.509,-0.630
-10.17,-109.669,-0.638
-10.13,-107.952,-0.617
-10.10,-106.164,-0.634
-10.07,-104.774,-0.602
-10.03,-103.331,-0.606
-10.00,-102.326,-0.588
-9.97,-99.773,-0.575
-9.93,-98.063,-0.550
-9.90,-96.631,-0.589
-9.87,-94.761,-0.581
-9.83,-92.282,-0.584
-9.80,-90.133,-0.552
-9.77,-90.364,-0.539
-9.73,-87.363,-0.542
-9.70,-86.239,-0.490
-9.67,-83.476,-0.518
-9.63,-81.365,-0.504
-9.60,-79.271,-0.487
-9.57,-78.162,-0.505
-9.53,-76.081,-0.490
-9.50,-74.179,-0.493
-9.47,-71.571,-0.453
-9.43,-69.863,-0.493
-9.40,-67.562,-0.456
-9.37,-66.084,-0.417
-9.33,-63.257,-0.417
-9.30,-62.288,-0.415
-9.27,-59.901,-0.445
-9.23,-58.096,-0.404
-9.20,-56.183,-0.376
-9.17,-54.480,-0.358
-9.13,-51.963,-0.376
-9.10,-49.897,-0.348
-9.07,-46.564,-0.347
-9.03,-45.625,-0.343
-9.00,-43.145,-0.320
-8.97,-41.991,-0.337
-8.93,-39.587,-0.327
-8.90,-37.226,-0.282
-8.87,-34.805,-0.272
-8.83,-32.473,-0.254
-8.80,-30.677,-0.246
-8.77,-28.222,-0.265
-8.73,-25.650,-0.201
-8.70,-23.903,-0.202
