Trigger_Date,2024/01/22
Trigger_Time,T 10:37:00.000
Samples_Per_Cycle,500
Microseconds_Per_Sample,33.333
-33.70,24.202,0.123
-33.67,21.245,0.133
-33.63,19.572,0.082
-33.60,17.031,0.060
-33.57,15.220,0.053
-33.53,12.899,0.043
-33.50,11.493,0.073
-33.47,9.692,0.034
-33.43,6.770,-0.023
-33.40,4.549,-0.010
-33.37,1.466,-0.035
-33.33,0.202,-0.019
-33.30,-1.991,-0.066
-33.27,-4.761,-0.055
-33.23,-7.056,-0.090
-33.20,-9.152,-0.089
-33.17,-10.682,-0.126
-33.13,-13.684,-0.111
-33.10,-15.053,-0.139
-33.07,-17.037,-0.151
-33.03,-21.273,-0.143
-33.00,-21.305,-0.173
-32.97,-23.992,-0.179
-32.93,-26.633,-0.203
-32.90,-28.694,-0.250
-32.87,-30.793,-0.183
-32.83,-32.753,-0.233
-32.80,-35.032,-0.233
-32.77,-37.115,-0.239
-32.73,-39.092,-0.264
-32.70,-41.522,-0.311
-32.67,-43.166,-0.296
-32.63,-45.841,-0.295
-32.60,-46.646,-0.317
-32.57,-49.570,-0.340
-32.53,-51.960,-0.334
-32.50,-54.700,-0.349
-32.47,-55.635,-0.332
-32.43,-57.153,-0.362
-32.40,-60.268,-0.331
-32.37,-61.937,-0.338
-32.33,-64.495,-0.420
-32.30,-66.899,-0.393
-32.27,-68.224,-0.415
-32.23,-69.997,-0.422
-32.20,-71.873,-0.443
-32.17,-74.401,-0.422
-32.13,-76.743,-0.424
-32.10,-77.765,-0.461
-32.07,-80.025,-0.436
-32.03,-82.381,-0.471
-32.00,-84.170,-0.462
-31.97,-85.955,-0.452
-31.93,-88.448,-0.406
-31.90,-89.564,-0.498
-31.87,-91.601,-0.522
-31.83,-92.385,-0.484
-31.80,-93.003,-0.470
-31.77,-96.334,-0.519
-31.73,-98.539,-0.525
-31.70,-98.984,-0.512
-31.67,-101.495,-0.532
-31.63,-103.518,-0.574
-31.60,-104.819,-0.563
-31.57,-106.368,-0.536
-31.53,-108.103,-0.541
-31.50,-109.514,-0.564
-31.47,-110.845,-0.577
-31.43,-113.453,-0.611
-31.40,-114.378,-0.620
-31.37,-116.195,-0.593
-31.33,-118.358,-0.618
-31.30,-118.668,-0.615
-31.27,-120.579,-0.637
-31.23,-121.856,-0.661
-31.20,-123.459,-0.644
-31.17,-125.237,-0.620
-31.13,-125.905,-0.685
-31.10,-127.195,-0.667
-31.07,-128.993,-0.690
-31.03,-131.015,-0.711
-31.00,-131.951,-0.673
-30.97,-134.017,-0.714
-30.93,-134.849,-0.731
-30.90,-135.613,-0.756
-30.87,-137.429,-0.731
-30.83,-137.861,-0.776
-30.80,-138.862,-0.741
-30.77,-140.748,-0.773
-30.73,-140.968,-0.787
-30.70,-142.897,-0.806
-30.67,-143.837,-0.823
-30.63,-144.919,-0.776
-30.60,-145.526,-0.836
-30.57,-146.943,-0.812
-30.53,-147.896,-0.832
-30.50,-148.051,-0.880
-30.47,-150.304,-0.860
-30.43,-150.667,-0.870
-30.40,-151.644,-0.900
-30.37,-153.135,-0.876
-30.33,-152.552,-0.892
-30.30,-154.345,-0.912
-30.27,-155.403,-0.884
-30.23,-156.081,-0.901
-30.20,-156.408,-0.881
-30.17,-157.663,-0.913
-30.13,-158.541,-0.935
-30.10,-158.475,-0.949
-30.07,-159.063,-0.916
-30.03,-160.254,-0.889
-30.00,-160.513,-0.912
-29.97,-160.833,-0.946
-29.93,-161.933,-0.954
-29.90,-163.648,-0.971
-29.87,-163.049,-0.931
-29.83,-163.058,-0.921
-29.80,-163.200,-0.922
-29.77,-164.553,-0.932
-29.73,-164.595,-0.898
-29.70,-165.823,-0.936
-29.67,-165.930,-0.933
-29.63,-166.068,-0.945
-29.60,-166.692,-0.932
-29.57,-166.617,-0.932
-29.53,-167.024,-0.960
-29.50,-168.060,-0.956
-29.47,-167.163,-0.908
-29.43,-166.849,-0.915
-29.40,-167.524,-0.911
-29.37,-167.622,-0.914
-29.33,-167.863,-0.889
-29.30,-167.955,-0.909
-29.27,-169.076,-0.920
-29.23,-168.042,-0.923
-29.20,-168.511,-0.899
-29.17,-169.195,-0.885
-29.13,-167.908,-0.904
-29.10,-167.761,-0.911
-29.07,-168.464,-0.935
-29.03,-168.104,-0.929
-29.00,-167.908,-0.898
-28.97,-168.713,-0.869
-28.93,-167.770,-0.897
-28.90,-167.507,-0.887
-28.87,-166.926,-0.870
-28.83,-167.354,-0.908
-28.80,-166.469,-0.893
-28.77,-166.453,-0.904
-28.73,-166.266,-0.878
-28.70,-165.533,-0.834
-28.67,-165.657,-0.909
-28.63,-164.880,-0.871
-28.60,-165.348,-0.845
-28.57,-164.408,-0.871
-28.53,-163.576,-0.860
-28.50,-162.915,-0.902
-28.47,-162.474,-0.845
-28.43,-162.264,-0.880
-28.40,-161.683,-0.822
-28.37,-161.901,-0.887
-28.33,-160.604,-0.827
-28.30,-160.835,-0.805
-28.27,-158.925,-0.839
-28.23,-158.796,-0.846
-28.20,-158.888,-0.875
-28.17,-157.300,-0.815
-28.13,-156.869,-0.810
-28.10,-156.347,-0.850
-28.07,-155.158,-0.838
-28.03,-153.675,-0.857
-28.00,-152.858,-0.868
-27.97,-153.263,-0.811
-27.93,-152.222,-0.788
-27.90,-150.965,-0.797
-27.87,-150.045,-0.806
-27.83,-148.729,-0.802
-27.80,-149.199,-0.785
-27.77,-146.770,-0.789
-27.73,-145.559,-0.783
-27.70,-144.310,-0.806
-27.67,-143.525,-0.759
-27.63,-142.918,-0.761
-27.60,-141.955,-0.755
-27.57,-140.479,-0.750
-27.53,-139.385,-0.784
-27.50,-138.574,-0.743
-27.47,-137.121,-0.736
-27.43,-135.499,-0.727
-27.40,-134.526,-0.753
-27.37,-133.061,-0.700
-27.33,-132.092,-0.715
-27.30,-130.404,-0.729
-27.27,-129.277,-0.730
-27.23,-127.305,-0.724
-27.20,-126.523,-0.642
-27.17,-125.311,-0.689
-27.13,-124.771,-0.663
-27.10,-121.839,-0.689
-27.07,-120.172,-0.647
-27.03,-119.316,-0.640
-27.00,-117.324,-0.698
-26.97,-116.713,-0.650
-26.93,-114.447,-0.667
-26.90,-113.469,-0.619
-26.87,-112.213,-0.654
-26.83,-109.639,-0.620
-26.80,-107.342,-0.604
-26.77,-106.412,-0.609
-26.73,-105.327,-0.634
-26.70,-102.977,-0.580
-26.67,-101.391,-0.590
-26.63,-101.044,-0.539
-26.60,-98.121,-0.541
-26.57,-96.633,-0.542
-26.53,-93.644,-0.558
-26.50,-92.771,-0.536
-26.47,-91.959,-0.508
-26.43,-90.190,-0.546
-26.40,-87.918,-0.492
-26.37,-85.046,-0.487
-26.33,-84.288,-0.507
-26.30,-81.779,-0.468
-26.27,-80.546,-0.457
-26.23,-78.406,-0.459
-26.20,-76.338,-0.473
-26.17,-73.931,-0.458
-26.13,-71.457,-0.442
-26.10,-69.480,-0.403
-26.07,-69.177,-0.432
-26.03,-65.363,-0.367
-26.00,-64.055,-0.369
-25.97,-61.697,-0.369
-25.93,-59.817,-0.339
-25.90,-57.528,-0.337
-25.87,-55.928,-0.342
-25.83,-53.688,-0.312
-25.80,-51.396,-0.292
-25.77,-49.949,-0.300
-25.73,-47.696,-0.271
-25.70,-45.358,-0.269
-25.67,-44.961,-0.231
-25.63,-40.691,-0.237
-25.60,-39.892,-0.199
-25.57,-36.899,-0.189
-25.53,-35.655,-0.169
-25.50,-32.878,-0.157
-25.47,-31.144,-0.195
-25.43,-28.740,-0.174
-25.40,-25.506,-0.160
-25.37,-23.003,-0.099
-25.33,-22.599,-0.103
-25.30,-19.315,-0.067
-25.27,-17.721,-0.098
-25.23,-15.097,-0.074
-25.20,-12.530,-0.042
-25.17,-10.774,-0.034
-25.13,-8.622,0.014
-25.10,-6.708,-0.012
-25.07,-4.170,0.020
-25.03,-1.475,0.041
-25.00,-0.301,0.070
-24.97,1.953,0.058
-24.93,4.452,0.069
-24.90,6.907,0.082
-24.87,8.450,0.070
-24.83,11.162,0.113
-24.80,13.156,0.111
-24.77,15.820,0.119
-24.73,17.940,0.118
-24.70,18.769,0.158
-24.67,22.013,0.188
-24.63,24.877,0.196
-24.60,26.357,0.225
-24.57,29.249,0.173
-24.53,30.565,0.230
-24.50,32.875,0.232
-24.47,34.891,0.264
-24.43,37.439,0.265
-24.40,39.568,0.252
-24.37,41.859,0.279
-24.33,43.842,0.285
-24.30,45.470,0.290
-24.27,47.110,0.291
-24.23,48.712,0.303
-24.20,52.033,0.329
-24.17,54.418,0.351
-24.13,56.329,0.320
-24.10,57.723,0.340
-24.07,59.835,0.359
-24.03,62.835,0.398
-24.00,64.015,0.378
-23.97,66.442,0.406
-23.93,69.196,0.429
-23.90,70.689,0.405
-23.87,71.935,0.386
-23.83,73.931,0.423
-23.80,76.600,0.446
-23.77,77.878,0.423
-23.73,80.399,0.455
-23.70,82.068,0.424
-23.67,83.280,0.417
-23.63,85.494,0.461
-23.60,87.274,0.434
-23.57,88.393,0.502
-23.53,90.291,0.501
-23.50,91.975,0.496
-23.47,95.084,0.502
-23.43,96.523,0.495
-23.40,98.547,0.540
-23.37,99.957,0.519
-23.33,100.922,0.538
-23.30,102.619,0.559
-23.27,105.371,0.564
-23.23,107.453,0.538
-23.20,108.335,0.576
-23.17,110.541,0.549
-23.13,111.756,0.578
-23.10,113.630,0.606
-23.07,114.280,0.636
-23.03,115.531,0.618
-23.00,118.278,0.579
-22.97,118.881,0.608
-22.93,119.709,0.661
-22.90,123.187,0.638
-22.87,123.997,0.664
-22.83,124.488,0.671
-22.80,126.989,0.703
-22.77,128.120,0.715
-22.73,130.345,0.676
-22.70,130.754,0.692
-22.67,130.751,0.679
-22.63,133.071,0.713
-22.60,134.220,0.731
-22.57,135.235,0.717
-22.53,136.793,0.753
-22.50,138.193,0.765
-22.47,139.786,0.735
-22.43,140.160,0.780
-22.40,141.691,0.795
-22.37,141.614,0.787
-22.33,143.470,0.818
-22.30,143.936,0.796
-22.27,146.860,0.820
-22.23,146.959,0.855
-22.20,147.493,0.871
-22.17,149.611,0.852
-22.13,149.386,0.855
-22.10,150.523,0.864
-22.07,151.641,0.872
-22.03,151.961,0.873
-22.00,153.005,0.900
-21.97,153.979,0.877
-21.93,154.370,0.883
-21.90,156.134,0.902
-21.87,157.854,0.909
-21.83,157.117,0.912
-21.80,158.085,0.909
-21.77,157.854,0.896
-21.73,159.559,0.889
-21.70,159.732,0.913
-21.67,161.002,0.958
-21.63,160.632,0.928
-21.60,162.169,0.904
-21.57,162.336,0.900
-21.53,162.624,0.940
-21.50,163.612,0.899
-21.47,163.653,0.924
-21.43,164.468,0.930
-21.40,164.190,0.962
-21.37,165.428,0.941
-21.33,166.023,0.895
-21.30,166.541,0.901
-21.27,166.262,0.919
-21.23,166.395,0.969
-21.20,167.514,0.935
-21.17,167.408,0.905
-21.13,168.032,0.924
-21.10,167.645,0.925
-21.07,167.815,0.947
-21.03,168.549,0.912
-21.00,167.718,0.899
-20.97,168.560,0.896
-20.93,169.123,0.886
-20.90,168.166,0.928
-20.87,167.767,0.905
-20.83,168.582,0.905
-20.80,168.941,0.913
-20.77,168.782,0.891
-20.73,168.321,0.916
-20.70,167.997,0.918
-20.67,168.443,0.898
-20.63,167.077,0.904
-20.60,167.685,0.890
-20.57,166.930,0.908
-20.53,167.289,0.856
-20.50,167.488,0.888
-20.47,167.046,0.924
-20.43,165.955,0.890
-20.40,166.693,0.874
-20.37,166.578,0.894
-20.33,165.147,0.862
-20.30,164.810,0.856
-20.27,164.828,0.877
-20.23,165.004,0.872
-20.20,163.246,0.856
-20.17,164.086,0.862
-20.13,162.857,0.880
-20.10,162.458,0.875
-20.07,161.712,0.854
-20.03,162.029,0.857
-20.00,161.051,0.845
-19.97,160.790,0.866
-19.93,159.784,0.864
-19.90,158.777,0.843
-19.87,157.297,0.859
-19.83,158.013,0.841
-19.80,156.003,0.823
-19.77,155.674,0.854
-19.73,154.797,0.795
-19.70,155.354,0.820
-19.67,152.870,0.786
-19.63,152.256,0.787
-19.60,152.004,0.781
-19.57,149.591,0.836
-19.53,149.984,0.843
-19.50,148.539,0.773
-19.47,148.434,0.822
-19.43,147.358,0.781
-19.40,145.754,0.788
-19.37,144.511,0.776
-19.33,143.811,0.804
-19.30,142.527,0.788
-19.27,141.443,0.791
-19.23,140.728,0.744
-19.20,139.030,0.773
-19.17,138.350,0.775
-19.13,136.648,0.714
-19.10,135.128,0.734
-19.07,134.859,0.753
-19.03,133.497,0.761
-19.00,131.591,0.734
-18.97,129.319,0.723
-18.93,129.313,0.719
-18.90,127.818,0.701
-18.87,126.246,0.694
-18.83,125.800,0.691
-18.80,123.160,0.716
-18.77,121.793,0.689
-18.73,120.757,0.675
-18.70,118.984,0.704
-18.67,116.865,0.658
-18.63,116.407,0.670
-18.60,113.864,0.637
-18.57,112.765,0.674
-18.53,111.047,0.631
-18.50,109.653,0.640
-18.47,108.144,0.629
-18.43,105.647,0.620
-18.40,104.336,0.592
-18.37,103.309,0.606
-18.33,102.914,0.600
-18.30,100.043,0.540
-18.27,98.287,0.558
-18.23,96.436,0.559
-18.20,95.210,0.551
-18.17,92.192,0.539
-18.13,91.361,0.538
-18.10,90.592,0.538
-18.07,88.330,0.539
-18.03,85.742,0.472
-18.00,83.498,0.470
-17.97,81.046,0.480
-17.93,79.750,0.459
-17.90,77.453,0.442
-17.87,75.784,0.463
-17.83,73.641,0.448
-17.80,72.369,0.446
-17.77,70.574,0.407
-17.73,67.925,0.383
-17.70,65.394,0.397
-17.67,63.890,0.389
-17.63,62.797,0.388
-17.60,60.147,0.365
-17.57,57.922,0.339
-17.53,56.139,0.319
-17.50,54.770,0.301
-17.47,52.065,0.319
-17.43,49.698,0.295
-17.40,48.129,0.245
-17.37,44.812,0.270
-17.33,42.913,0.257
-17.30,40.764,0.239
-17.27,39.595,0.265
-17.23,37.112,0.203
-17.20,35.598,0.157
-17.17,32.670,0.166
-17.13,30.180,0.183
-17.10,29.542,0.137
-17.07,26.254,0.185
-17.03,24.080,0.132
-17.00,21.438,0.133
-16.97,19.690,0.087
-16.93,16.745,0.067
-16.90,13.981,0.064
-16.87,12.999,0.054
-16.83,11.764,0.060
-16.80,8.314,0.034
-16.77,6.607,0.010
-16.73,4.320,0.031
-16.70,2.266,0.009
-16.67,0.533,-0.027
-16.63,-2.790,-0.093
-16.60,-4.485,-0.079
-16.57,-6.875,-0.081
-16.53,-8.574,-0.096
-16.50,-10.779,-0.105
-16.47,-13.046,-0.140
-16.43,-14.659,-0.130
-16.40,-17.540,-0.152
-16.37,-20.462,-0.174
-16.33,-22.111,-0.149
-16.30,-23.755,-0.189
-16.27,-26.577,-0.208
-16.23,-27.397,-0.189
-16.20,-30.157,-0.216
-16.17,-33.545,-0.213
-16.13,-34.639,-0.242
-16.10,-35.455,-0.243
-16.07,-39.407,-0.275
-16.03,-41.632,-0.298
-16.00,-44.003,-0.271
-15.97,-45.623,-0.326
-15.93,-47.920,-0.322
-15.90,-49.619,-0.293
-15.87,-51.782,-0.348
-15.83,-54.237,-0.328
-15.80,-54.996,-0.349
-15.77,-58.333,-0.315
-15.73,-59.399,-0.367
-15.70,-62.872,-0.362
-15.67,-64.210,-0.385
-15.63,-66.205,-0.413
-15.60,-67.957,-0.388
-15.57,-70.254,-0.393
-15.53,-72.552,-0.411
-15.50,-72.934,-0.437
-15.47,-76.595,-0.402
-15.43,-77.274,-0.418
-15.40,-79.389,-0.433
-15.37,-81.357,-0.478
-15.33,-83.371,-0.449
-15.30,-85.364,-0.457
-15.27,-87.452,-0.480
-15.23,-89.469,-0.471
-15.20,-91.445,-0.443
-15.17,-93.083,-0.487
-15.13,-94.879,-0.502
-15.10,-96.698,-0.492
-15.07,-98.254,-0.544
-15.03,-100.312,-0.524
-15.00,-101.655,-0.545
-14.97,-104.349,-0.542
-14.93,-104.925,-0.597
-14.90,-107.046,-0.561
-14.87,-107.933,-0.537
-14.83,-110.135,-0.582
-14.80,-111.428,-0.574
-14.77,-113.905,-0.603
-14.73,-114.736,-0.637
-14.70,-116.684,-0.611
-14.67,-117.388,-0.630
-14.63,-119.696,-0.622
-14.60,-119.820,-0.624
-14.57,-121.914,-0.638
-14.53,-122.735,-0.652
-14.50,-124.817,-0.675
-14.47,-125.818,-0.681
-14.43,-127.443,-0.701
-14.40,-127.970,-0.721
-14.37,-129.935,-0.684
-14.33,-131.759,-0.718
-14.30,-133.131,-0.725
-14.27,-134.926,-0.719
-14.23,-135.956,-0.748
-14.20,-137.126,-0.730
-14.17,-137.967,-0.733
-14.13,-139.052,-0.785
-14.10,-140.849,-0.779
-14.07,-142.732,-0.813
-14.03,-142.259,-0.788
-14.00,-144.449,-0.828
-13.97,-145.001,-0.838
-13.93,-146.121,-0.847
-13.90,-147.455,-0.804
-13.87,-147.746,-0.826
-13.83,-149.760,-0.848
-13.80,-150.035,-0.844
-13.77,-150.536,-0.861
-13.73,-151.379,-0.887
-13.70,-151.687,-0.858
-13.67,-152.918,-0.916
-13.63,-154.913,-0.896
-13.60,-154.586,-0.891
-13.57,-155.644,-0.885
-13.53,-156.011,-0.884
-13.50,-157.140,-0.903
-13.47,-157.865,-0.913
-13.43,-158.287,-0.914
-13.40,-159.131,-0.906
-13.37,-160.111,-0.909
-13.33,-160.161,-0.931
-13.30,-161.761,-0.934
-13.27,-161.843,-0.926
-13.23,-162.248,-0.926
-13.20,-163.502,-0.924
-13.17,-163.149,-0.885
-13.13,-164.224,-0.921
-13.10,-164.209,-0.941
-13.07,-164.603,-0.930
-13.03,-165.033,-0.901
-13.00,-165.476,-0.950
-12.97,-166.356,-0.922
-12.93,-166.798,-0.907
-12.90,-166.350,-0.948
-12.87,-167.538,-0.933
-12.83,-166.559,-0.901
-12.80,-167.032,-0.933
-12.77,-167.169,-0.918
-12.73,-167.188,-0.906
-12.70,-166.936,-0.877
-12.67,-168.044,-0.956
-12.63,-168.126,-0.922
-12.60,-169.263,-0.907
-12.57,-167.018,-0.887
-12.53,-168.318,-0.910
-12.50,-168.486,-0.898
-12.47,-167.282,-0.911
-12.43,-168.623,-0.907
-12.40,-168.880,-0.920
-12.37,-167.842,-0.889
-12.33,-167.739,-0.902
-12.30,-168.306,-0.885
-12.27,-167.655,-0.928
-12.23,-167.773,-0.897
-12.20,-167.364,-0.881
-12.17,-166.588,-0.896
-12.13,-167.062,-0.866
-12.10,-166.267,-0.879
-12.07,-167.079,-0.881
-12.03,-165.300,-0.836
-12.00,-164.994,-0.882
-11.97,-166.024,-0.880
-11.93,-165.046,-0.888
-11.90,-164.600,-0.843
-11.87,-163.600,-0.873
-11.83,-163.961,-0.867
-11.80,-163.301,-0.858
-11.77,-162.164,-0.859
-11.73,-162.468,-0.870
-11.70,-161.254,-0.851
-11.67,-160.338,-0.865
-11.63,-159.944,-0.832
-11.60,-158.799,-0.820
-11.57,-158.700,-0.846
-11.53,-157.857,-0.839
-11.50,-157.034,-0.825
-11.47,-156.561,-0.808
-11.43,-155.030,-0.886
-11.40,-155.062,-0.840
-11.37,-154.463,-0.840
-11.33,-152.690,-0.850
-11.30,-151.698,-0.817
-11.27,-152.275,-0.827
-11.23,-150.410,-0.840
-11.20,-150.940,-0.782
-11.17,-149.148,-0.779
-11.13,-147.809,-0.799
-11.10,-146.605,-0.793
-11.07,-145.631,-0.788
-11.03,-145.375,-0.804
-11.00,-143.226,-0.800
-10.97,-142.810,-0.790
-10.93,-141.733,-0.793
-10.90,-140.873,-0.773
-10.87,-138.819,-0.781
-10.83,-138.309,-0.739
-10.80,-136.683,-0.717
-10.77,-136.035,-0.768
-10.73,-134.531,-0.741
-10.70,-132.954,-0.747
-10.67,-131.170,-0.726
-10.63,-131.404,-0.763
-10.60,-128.662,-0.728
-10.57,-128.242,-0.733
-10.53,-126.412,-0.696
-10.50,-124.895,-0.688
-10.47,-123.126,-0.672
-10.43,-122.075,-0.673
-10.40,-120.541,-0.660
-10.37,-120.207,-0.678
-10.33,-117.389,-0.651
-10.30,-116.513,-0.654
-10.27,-114.325,-0.614
-10.23,-113.827,-0.618
-10.20,-111.547,-0.649
-10.17,-109.737,-0.621
-10.13,-107.164,-0.595
-10.10,-106.545,-0.605
-10.07,-104.666,-0.610
-10.03,-103.577,-0.623
-10.00,-101.202,-0.586
-9.97,-99.912,-0.577
-9.93,-97.922,-0.592
-9.90,-95.820,-0.557
-9.87,-94.000,-0.531
-9.83,-93.055,-0.532
-9.80,-90.463,-0.527
-9.77,-89.141,-0.484
-9.73,-88.196,-0.514
-9.70,-85.908,-0.506
-9.67,-82.601,-0.524
-9.63,-81.714,-0.490
-9.60,-79.087,-0.472
-9.57,-77.673,-0.493
-9.53,-75.648,-0.466
-9.50,-74.350,-0.446
-9.47,-71.832,-0.414
-9.43,-69.731,-0.423
-9.40,-67.826,-0.432
-9.37,-66.023,-0.392
-9.33,-63.301,-0.393
-9.30,-61.751,-0.385
-9.27,-58.943,-0.365
-9.23,-57.860,-0.337
-9.20,-55.981,-0.283
-9.17,-53.606,-0.284
-9.13,-51.939,-0.326
-9.10,-50.378,-0.289
-9.07,-47.126,-0.226
-9.03,-47.243,-0.264
-9.00,-44.038,-0.217
-8.97,-40.401,-0.216
-8.93,-39.296,-0.204
-8.90,-37.006,-0.216
-8.87,-34.967,-0.196
-8.83,-33.944,-0.193
-8.80,-30.669,-0.202
-8.77,-28.149,-0.175
-8.73,-26.373,-0.128
-8.70,-23.592,-0.135
