Trigger_Date,2024/01/20
Trigger_Time,T 10:35:00.000
Samples_Per_Cycle,500
Microseconds_Per_Sample,33.333
-39.00,143.171,1.232
-38.97,144.988,1.206
-38.93,145.893,1.176
-38.90,146.790,1.204
-38.87,147.328,1.180
-38.83,148.963,1.170
-38.80,149.967,1.198
-38.77,150.865,1.172
-38.73,151.615,1.195
-38.70,152.761,1.175
-38.67,153.230,1.156
-38.63,154.054,1.110
-38.60,155.135,1.136
-38.57,155.564,1.125
-38.53,156.131,1.151
-38.50,157.622,1.132
-38.47,157.634,1.154
-38.43,159.045,1.076
-38.40,160.031,1.094
-38.37,160.661,1.111
-38.33,159.804,1.113
-38.30,161.284,1.098
-38.27,161.760,1.108
-38.23,162.285,1.068
-38.20,163.026,1.067
-38.17,163.567,1.072
-38.13,163.934,1.089
-38.10,165.047,1.042
-38.07,164.742,1.049
-38.03,164.870,1.026
-38.00,165.560,1.024
-37.97,166.358,1.033
-37.93,165.680,1.022
-37.90,166.263,1.009
-37.87,167.122,0.994
-37.83,165.737,0.995
-37.80,167.439,0.986
-37.77,167.602,0.964
-37.73,167.576,0.968
-37.70,168.167,0.965
-37.67,167.816,0.994
-37.63,167.488,0.964
-37.60,168.352,0.954
-37.57,168.608,0.962
-37.53,169.225,0.907
-37.50,168.617,0.945
-37.47,168.676,0.934
-37.43,168.852,0.949
-37.40,168.180,0.891
-37.37,168.471,0.931
-37.33,168.408,0.889
-37.30,167.879,0.890
-37.27,167.218,0.931
-37.23,166.992,0.895
-37.20,167.576,0.891
-37.17,166.676,0.879
-37.13,167.740,0.854
-37.10,166.333,0.888
-37.07,165.361,0.889
-37.03,165.769,0.888
-37.00,165.061,0.882
-36.97,164.894,0.866
-36.93,165.212,0.848
-36.90,164.168,0.907
-36.87,164.169,0.850
-36.83,163.523,0.853
-36.80,162.565,0.841
-36.77,162.675,0.855
-36.73,162.362,0.835
-36.70,161.452,0.875
-36.67,159.869,0.763
-36.63,158.832,0.738
-36.60,159.159,0.743
-36.57,158.444,0.706
-36.53,157.495,0.746
-36.50,157.779,0.748
-36.47,156.350,0.762
-36.43,156.330,0.739
-36.40,155.148,0.743
-36.37,154.093,0.787
-36.33,153.247,0.726
-36.30,152.049,0.729
-36.27,151.711,0.710
-36.23,151.267,0.730
-36.20,149.814,0.716
-36.17,148.089,0.736
-36.13,146.768,0.709
-36.10,146.691,0.670
-36.07,146.262,0.700
-36.03,144.394,0.721
-36.00,144.560,0.710
-35.97,143.089,0.676
-35.93,141.427,0.695
-35.90,140.108,0.695
-35.87,139.090,0.694
-35.83,138.343,0.684
-35.80,136.745,0.685
-35.77,135.407,0.664
-35.73,134.566,0.656
-35.70,133.004,0.636
-35.67,131.967,0.657
-35.63,130.787,0.618
-35.60,128.529,0.638
-35.57,128.072,0.621
-35.53,126.757,0.627
-35.50,124.829,0.584
-35.47,123.802,0.635
-35.43,121.658,0.608
-35.40,120.296,0.619
-35.37,119.497,0.586
-35.33,117.154,0.580
-35.30,116.115,0.577
-35.27,115.143,0.581
-35.23,113.713,0.550
-35.20,111.625,0.536
-35.17,109.503,0.530
-35.13,107.135,0.511
-35.10,107.501,0.505
-35.07,104.910,0.556
-35.03,104.090,0.484
-35.00,101.511,0.485
-34.97,100.431,0.459
-34.93,98.221,0.461
-34.90,97.178,0.438
-34.87,94.285,0.468
-34.83,93.451,0.468
-34.80,91.504,0.445
-34.77,89.848,0.409
-34.73,87.308,0.391
-34.70,85.403,0.418
-34.67,83.667,0.404
-34.63,81.352,0.415
-34.60,79.406,0.385
-34.57,76.469,0.338
-34.53,76.469,0.353
-34.50,73.600,0.350
-34.47,71.121,0.342
-34.43,69.694,0.334
-34.40,68.386,0.285
-34.37,66.153,0.282
-34.33,64.664,0.274
-34.30,62.293,0.243
-34.27,60.785,0.268
-34.23,57.757,0.230
-34.20,56.319,0.234
-34.17,53.620,0.234
-34.13,52.197,0.247
-34.10,49.501,0.204
-34.07,47.245,0.191
-34.03,45.006,0.173
-34.00,42.747,0.141
-33.97,41.604,0.158
-33.93,38.031,0.159
-33.90,37.741,0.106
-33.87,35.119,0.114
-33.83,33.123,0.123
-33.80,30.507,0.087
-33.77,28.639,0.065
-33.73,26.192,0.034
-33.70,23.686,0.040
-33.67,22.387,0.044
-33.63,19.100,-0.014
-33.60,17.556,-0.012
-33.57,15.845,-0.010
-33.53,13.074,-0.017
-33.50,10.912,-0.013
-33.47,8.497,-0.042
-33.43,6.645,-0.043
-33.40,3.422,-0.032
-33.37,1.922,-0.084
-33.33,1.239,-0.092
-33.30,-2.142,-0.079
-33.27,-4.779,-0.120
-33.23,-6.401,-0.135
-33.20,-9.631,-0.099
-33.17,-10.614,-0.187
-33.13,-13.357,-0.162
-33.10,-15.102,-0.178
-33.07,-17.200,-0.175
-33.03,-20.177,-0.196
-33.00,-23.567,-0.195
-32.97,-24.557,-0.249
-32.93,-26.309,-0.238
-32.90,-27.918,-0.244
-32.87,-31.393,-0.255
-32.83,-33.222,-0.255
-32.80,-34.932,-0.264
-32.77,-36.792,-0.265
-32.73,-38.878,-0.271
-32.70,-41.123,-0.291
-32.67,-43.539,-0.333
-32.63,-45.733,-0.361
-32.60,-48.802,-0.338
-32.57,-49.344,-0.362
-32.53,-51.818,-0.357
-32.50,-54.689,-0.345
-32.47,-56.353,-0.359
-32.43,-57.884,-0.388
-32.40,-59.851,-0.393
-32.37,-62.629,-0.411
-32.33,-64.611,-0.426
-32.30,-66.053,-0.437
-32.27,-67.986,-0.426
-32.23,-70.062,-0.461
-32.20,-72.091,-0.458
-32.17,-74.832,-0.432
-32.13,-76.376,-0.452
-32.10,-77.534,-0.487
-32.07,-80.254,-0.475
-32.03,-81.622,-0.517
-32.00,-83.407,-0.497
-31.97,-85.486,-0.498
-31.93,-87.728,-0.508
-31.90,-89.501,-0.556
-31.87,-90.005,-0.553
-31.83,-92.946,-0.602
-31.80,-94.609,-0.554
-31.77,-96.191,-0.584
-31.73,-98.722,-0.589
-31.70,-101.079,-0.567
-31.67,-101.050,-0.596
-31.63,-103.226,-0.627
-31.60,-104.812,-0.607
-31.57,-107.018,-0.607
-31.53,-108.770,-0.646
-31.50,-110.247,-0.652
-31.47,-111.001,-0.648
-31.43,-113.300,-0.622
-31.40,-113.323,-0.658
-31.37,-115.429,-0.671
-31.33,-117.580,-0.690
-31.30,-119.237,-0.701
-31.27,-120.424,-0.677
-31.23,-122.864,-0.700
-31.20,-123.165,-0.693
-31.17,-125.139,-0.719
-31.13,-127.026,-0.697
-31.10,-127.596,-0.714
-31.07,-128.539,-0.734
-31.03,-130.117,-0.716
-31.00,-132.555,-0.755
-30.97,-133.605,-0.731
-30.93,-134.927,-0.757
-30.90,-135.337,-0.781
-30.87,-137.500,-0.771
-30.83,-137.689,-0.759
-30.80,-139.377,-0.779
-30.77,-139.931,-0.782
-30.73,-141.300,-0.766
-30.70,-142.974,-0.770
-30.67,-144.404,-0.752
-30.63,-144.806,-0.818
-30.60,-145.692,-0.829
-30.57,-146.685,-0.787
-30.53,-147.011,-0.821
-30.50,-147.951,-0.811
-30.47,-150.094,-0.802
-30.43,-151.606,-0.820
-30.40,-152.401,-0.829
-30.37,-152.241,-0.810
-30.33,-153.152,-0.800
-30.30,-153.878,-0.828
-30.27,-155.261,-0.826
-30.23,-156.453,-0.789
-30.20,-156.325,-0.812
-30.17,-157.000,-0.814
-30.13,-158.101,-0.838
-30.10,-158.422,-0.828
-30.07,-159.341,-0.830
-30.03,-160.176,-0.798
-30.00,-160.434,-0.843
-29.97,-161.121,-0.829
-29.93,-162.362,-0.794
-29.90,-161.966,-0.813
-29.87,-162.583,-0.778
-29.83,-163.886,-0.815
-29.80,-163.951,-0.836
-29.77,-165.479,-0.798
-29.73,-165.045,-0.797
-29.70,-165.570,-0.844
-29.67,-165.703,-0.821
-29.63,-165.958,-0.779
-29.60,-165.895,-0.802
-29.57,-166.208,-0.804
-29.53,-167.147,-0.824
-29.50,-166.626,-0.806
-29.47,-166.830,-0.808
-29.43,-168.376,-0.810
-29.40,-167.894,-0.798
-29.37,-168.201,-0.793
-29.33,-167.722,-0.816
-29.30,-167.716,-0.827
-29.27,-168.732,-0.792
-29.23,-168.209,-0.801
-29.20,-167.669,-0.783
-29.17,-167.879,-0.792
-29.13,-168.156,-0.793
-29.10,-168.778,-0.804
-29.07,-167.571,-0.794
-29.03,-168.278,-0.773
-29.00,-168.115,-0.773
-28.97,-167.906,-0.784
-28.93,-167.575,-0.782
-28.90,-167.700,-0.797
-28.87,-167.504,-0.785
-28.83,-166.823,-0.778
-28.80,-167.390,-0.751
-28.77,-166.296,-0.764
-28.73,-166.170,-0.761
-28.70,-165.643,-0.751
-28.67,-165.595,-0.775
-28.63,-164.595,-0.790
-28.60,-164.198,-0.759
-28.57,-164.076,-0.771
-28.53,-163.528,-0.792
-28.50,-163.133,-0.792
-28.47,-162.564,-0.789
-28.43,-163.596,-0.751
-28.40,-161.928,-0.744
-28.37,-161.641,-0.784
-28.33,-160.992,-0.738
-28.30,-159.780,-0.786
-28.27,-159.043,-0.761
-28.23,-159.074,-0.710
-28.20,-158.193,-0.729
-28.17,-156.575,-0.750
-28.13,-156.719,-0.760
-28.10,-155.954,-0.760
-28.07,-154.551,-0.735
-28.03,-154.652,-0.745
-28.00,-153.074,-0.722
-27.97,-152.871,-0.746
-27.93,-151.519,-0.702
-27.90,-150.186,-0.674
-27.87,-149.556,-0.732
-27.83,-149.321,-0.723
-27.80,-148.324,-0.738
-27.77,-147.162,-0.741
-27.73,-146.093,-0.691
-27.70,-144.306,-0.741
-27.67,-142.718,-0.709
-27.63,-142.028,-0.693
-27.60,-141.073,-0.684
-27.57,-140.647,-0.689
-27.53,-138.472,-0.700
-27.50,-138.150,-0.678
-27.47,-136.909,-0.655
-27.43,-136.284,-0.663
-27.40,-134.900,-0.643
-27.37,-132.560,-0.640
-27.33,-132.120,-0.650
-27.30,-130.974,-0.609
-27.27,-129.183,-0.656
-27.23,-128.372,-0.628
-27.20,-126.895,-0.623
-27.17,-125.400,-0.629
-27.13,-124.182,-0.604
-27.10,-122.697,-0.601
-27.07,-120.665,-0.590
-27.03,-118.909,-0.606
-27.00,-118.027,-0.592
-26.97,-116.865,-0.593
-26.93,-114.538,-0.557
-26.90,-112.663,-0.576
-26.87,-111.579,-0.536
-26.83,-109.184,-0.500
-26.80,-108.496,-0.561
-26.77,-105.447,-0.511
-26.73,-104.859,-0.507
-26.70,-104.280,-0.522
-26.67,-101.041,-0.535
-26.63,-99.822,-0.476
-26.60,-97.067,-0.467
-26.57,-95.830,-0.470
-26.53,-93.802,-0.460
-26.50,-92.751,-0.466
-26.47,-91.427,-0.479
-26.43,-89.162,-0.444
-26.40,-87.261,-0.413
-26.37,-84.894,-0.421
-26.33,-83.850,-0.394
-26.30,-82.002,-0.358
-26.27,-80.078,-0.343
-26.23,-77.806,-0.385
-26.20,-75.817,-0.328
-26.17,-74.104,-0.333
-26.13,-72.470,-0.315
-26.10,-70.490,-0.333
-26.07,-68.407,-0.285
-26.03,-66.256,-0.280
-26.00,-63.948,-0.292
-25.97,-61.726,-0.265
-25.93,-59.758,-0.260
-25.90,-57.982,-0.227
-25.87,-55.846,-0.246
-25.83,-53.547,-0.236
-25.80,-52.141,-0.211
-25.77,-50.807,-0.193
-25.73,-48.022,-0.164
-25.70,-45.613,-0.201
-25.67,-43.156,-0.163
-25.63,-41.424,-0.121
-25.60,-39.025,-0.099
-25.57,-37.272,-0.120
-25.53,-34.916,-0.112
-25.50,-32.682,-0.114
-25.47,-31.067,-0.095
-25.43,-27.443,-0.081
-25.40,-26.733,-0.067
-25.37,-23.753,-0.059
-25.33,-22.350,-0.037
-25.30,-18.780,-0.034
-25.27,-17.675,-0.003
-25.23,-15.034,0.026
-25.20,-13.571,0.016
-25.17,-11.314,0.028
-25.13,-8.528,0.034
-25.10,-5.667,0.040
-25.07,-4.810,0.061
-25.03,-1.866,0.085
-25.00,0.678,0.069
-24.97,2.410,0.115
-24.93,4.443,0.117
-24.90,6.375,0.101
-24.87,9.003,0.125
-24.83,10.987,0.151
-24.80,13.113,0.142
-24.77,13.991,0.189
-24.73,16.473,0.202
-24.70,19.256,0.200
-24.67,21.602,0.217
-24.63,23.800,0.212
-24.60,27.045,0.249
-24.57,28.826,0.225
-24.53,30.237,0.244
-24.50,32.062,0.247
-24.47,35.365,0.258
-24.43,37.238,0.265
-24.40,38.789,0.266
-24.37,41.066,0.282
-24.33,43.891,0.332
-24.30,45.957,0.295
-24.27,47.009,0.330
-24.23,49.243,0.368
-24.20,52.550,0.358
-24.17,53.697,0.387
-24.13,56.584,0.389
-24.10,58.466,0.402
-24.07,58.753,0.425
-24.03,61.713,0.426
-24.00,63.612,0.416
-23.97,65.829,0.425
-23.93,68.021,0.450
-23.90,69.793,0.461
-23.87,72.501,0.450
-23.83,73.294,0.441
-23.80,76.484,0.457
-23.77,78.138,0.487
-23.73,79.379,0.483
-23.70,82.304,0.464
-23.67,84.000,0.517
-23.63,85.234,0.543
-23.60,87.672,0.555
-23.57,89.655,0.505
-23.53,90.231,0.521
-23.50,92.133,0.552
-23.47,94.456,0.557
-23.43,97.229,0.565
-23.40,98.215,0.578
-23.37,99.716,0.555
-23.33,102.147,0.608
-23.30,102.538,0.583
-23.27,104.884,0.578
-23.23,106.121,0.604
-23.20,107.757,0.629
-23.17,110.228,0.644
-23.13,111.558,0.632
-23.10,112.255,0.652
-23.07,115.382,0.685
-23.03,115.652,0.677
-23.00,118.034,0.679
-22.97,118.613,0.687
-22.93,120.411,0.690
-22.90,122.800,0.679
-22.87,124.040,0.717
-22.83,125.294,0.717
-22.80,125.926,0.676
-22.77,127.512,0.703
-22.73,129.166,0.731
-22.70,131.078,0.744
-22.67,131.518,0.750
-22.63,132.182,0.735
-22.60,134.436,0.743
-22.57,135.973,0.787
-22.53,136.108,0.766
-22.50,138.464,0.751
-22.47,139.637,0.756
-22.43,140.760,0.783
-22.40,142.110,0.794
-22.37,141.662,0.812
-22.33,143.542,0.793
-22.30,144.859,0.790
-22.27,146.065,0.806
-22.23,145.972,0.808
-22.20,148.490,0.797
-22.17,148.777,0.816
-22.13,149.752,0.818
-22.10,151.586,0.834
-22.07,151.414,0.800
-22.03,152.918,0.822
-22.00,153.169,0.819
-21.97,154.152,0.835
-21.93,155.028,0.836
-21.90,156.379,0.835
-21.87,156.521,0.826
-21.83,157.138,0.818
-21.80,158.136,0.824
-21.77,158.708,0.819
-21.73,158.809,0.817
-21.70,159.736,0.840
-21.67,160.679,0.836
-21.63,160.957,0.838
-21.60,161.095,0.837
-21.57,161.856,0.816
-21.53,162.767,0.847
-21.50,162.804,0.814
-21.47,164.034,0.810
-21.43,164.216,0.827
-21.40,165.420,0.815
-21.37,165.131,0.802
-21.33,166.203,0.788
-21.30,165.774,0.812
-21.27,166.964,0.812
-21.23,167.019,0.800
-21.20,166.781,0.822
-21.17,166.470,0.783
-21.13,166.526,0.798
-21.10,167.881,0.809
-21.07,167.441,0.796
-21.03,167.411,0.816
-21.00,167.207,0.804
-20.97,167.785,0.785
-20.93,168.533,0.763
-20.90,168.715,0.773
-20.87,168.840,0.791
-20.83,168.605,0.790
-20.80,168.478,0.797
-20.77,167.446,0.794
-20.73,168.651,0.787
-20.70,167.943,0.789
-20.67,168.586,0.760
-20.63,167.980,0.767
-20.60,167.586,0.775
-20.57,166.481,0.791
-20.53,166.526,0.805
-20.50,168.123,0.807
-20.47,166.113,0.771
-20.43,166.449,0.773
-20.40,165.992,0.785
-20.37,165.907,0.782
-20.33,165.649,0.762
-20.30,164.756,0.750
-20.27,164.703,0.794
-20.23,163.606,0.746
-20.20,163.879,0.799
-20.17,163.956,0.770
-20.13,163.039,0.761
-20.10,161.932,0.779
-20.07,161.848,0.768
-20.03,161.829,0.780
-20.00,160.469,0.761
-19.97,160.683,0.745
-19.93,160.182,0.788
-19.90,159.205,0.753
-19.87,158.194,0.730
-19.83,157.912,0.770
-19.80,156.591,0.722
-19.77,155.778,0.772
-19.73,155.413,0.743
-19.70,153.970,0.763
-19.67,154.084,0.728
-19.63,152.831,0.730
-19.60,150.976,0.707
-19.57,151.129,0.737
-19.53,149.022,0.718
-19.50,148.727,0.725
-19.47,147.117,0.733
-19.43,147.506,0.712
-19.40,145.566,0.720
-19.37,144.550,0.720
-19.33,144.139,0.723
-19.30,142.460,0.727
-19.27,142.175,0.717
-19.23,140.715,0.722
-19.20,138.332,0.691
-19.17,137.936,0.680
-19.13,137.027,0.663
-19.10,135.916,0.669
-19.07,134.385,0.650
-19.03,133.222,0.641
-19.00,132.137,0.650
-18.97,130.400,0.637
-18.93,129.027,0.632
-18.90,127.696,0.636
-18.87,126.310,0.620
-18.83,124.625,0.592
-18.80,123.729,0.595
-18.77,121.989,0.599
-18.73,120.836,0.592
-18.70,119.674,0.600
-18.67,118.718,0.579
-18.63,116.308,0.540
-18.60,114.499,0.551
-18.57,113.019,0.542
-18.53,111.952,0.521
-18.50,109.431,0.538
-18.47,108.766,0.546
-18.43,106.526,0.504
-18.40,105.030,0.506
-18.37,102.681,0.522
-18.33,101.215,0.493
-18.30,100.215,0.493
-18.27,97.727,0.463
-18.23,96.811,0.453
-18.20,95.012,0.476
-18.17,93.118,0.463
-18.13,90.964,0.421
-18.10,89.331,0.447
-18.07,88.019,0.412
-18.03,85.701,0.418
-18.00,84.663,0.374
-17.97,82.107,0.385
-17.93,79.617,0.388
-17.90,77.543,0.345
-17.87,75.689,0.314
-17.83,73.642,0.347
-17.80,73.087,0.329
-17.77,70.281,0.337
-17.73,67.305,0.303
-17.70,66.511,0.290
-17.67,63.893,0.280
-17.63,62.157,0.300
-17.60,59.662,0.249
-17.57,58.540,0.265
-17.53,55.885,0.233
-17.50,53.920,0.231
-17.47,51.560,0.209
-17.43,49.818,0.220
-17.40,47.985,0.234
-17.37,45.584,0.184
-17.33,43.344,0.136
-17.30,41.248,0.171
-17.27,39.473,0.166
-17.23,37.704,0.134
-17.20,34.767,0.106
-17.17,32.326,0.121
-17.13,30.522,0.081
-17.10,28.963,0.053
-17.07,26.817,0.041
-17.03,23.983,0.071
-17.00,21.755,0.014
-16.97,19.131,-0.009
-16.93,16.829,0.011
-16.90,15.352,0.044
-16.87,12.887,0.016
-16.83,11.901,-0.005
-16.80,9.034,-0.056
-16.77,6.566,-0.041
-16.73,5.243,-0.058
-16.70,2.738,-0.065
-16.67,-0.490,-0.108
-16.63,-1.636,-0.090
-16.60,-4.219,-0.086
-16.57,-7.136,-0.135
-16.53,-9.295,-0.137
-16.50,-10.892,-0.151
-16.47,-12.397,-0.215
-16.43,-14.380,-0.152
-16.40,-18.694,-0.182
-16.37,-19.615,-0.184
-16.33,-22.116,-0.225
-16.30,-24.215,-0.207
-16.27,-26.353,-0.219
-16.23,-29.478,-0.243
-16.20,-31.014,-0.230
-16.17,-32.994,-0.244
-16.13,-35.345,-0.285
-16.10,-37.035,-0.266
-16.07,-39.679,-0.300
-16.03,-40.911,-0.326
-16.00,-42.686,-0.318
-15.97,-45.430,-0.338
-15.93,-47.611,-0.339
-15.90,-50.321,-0.328
-15.87,-52.990,-0.329
-15.83,-54.071,-0.407
-15.80,-55.971,-0.370
-15.77,-58.099,-0.372
-15.73,-60.346,-0.426
-15.70,-62.488,-0.420
-15.67,-63.739,-0.419
-15.63,-65.233,-0.429
-15.60,-68.676,-0.435
-15.57,-70.549,-0.450
-15.53,-71.448,-0.445
-15.50,-73.815,-0.496
-15.47,-76.002,-0.486
-15.43,-77.648,-0.477
-15.40,-79.723,-0.497
-15.37,-81.378,-0.512
-15.33,-83.571,-0.524
-15.30,-85.007,-0.491
-15.27,-87.637,-0.507
-15.23,-89.759,-0.549
-15.20,-90.420,-0.531
-15.17,-93.230,-0.522
-15.13,-95.031,-0.564
-15.10,-96.505,-0.580
-15.07,-97.883,-0.577
-15.03,-99.576,-0.585
-15.00,-101.238,-0.579
-14.97,-103.601,-0.572
-14.93,-105.340,-0.623
-14.90,-106.920,-0.612
-14.87,-108.605,-0.656
-14.83,-110.125,-0.655
-14.80,-111.523,-0.642
-14.77,-113.873,-0.634
-14.73,-114.946,-0.648
-14.70,-115.806,-0.664
-14.67,-117.499,-0.711
-14.63,-117.767,-0.665
-14.60,-120.702,-0.714
-14.57,-122.691,-0.696
-14.53,-122.962,-0.721
-14.50,-125.180,-0.720
-14.47,-125.719,-0.736
-14.43,-128.732,-0.724
-14.40,-127.637,-0.729
-14.37,-130.118,-0.740
-14.33,-131.817,-0.732
-14.30,-133.498,-0.757
-14.27,-134.472,-0.767
-14.23,-135.886,-0.751
-14.20,-137.064,-0.796
-14.17,-137.902,-0.772
-14.13,-139.128,-0.801
-14.10,-140.691,-0.785
-14.07,-142.094,-0.783
-14.03,-142.481,-0.779
-14.00,-143.432,-0.816
-13.97,-145.545,-0.825
-13.93,-145.885,-0.777
-13.90,-147.494,-0.774
-13.87,-148.472,-0.813
-13.83,-148.480,-0.789
-13.80,-149.587,-0.836
-13.77,-150.511,-0.834
-13.73,-151.266,-0.794
-13.70,-151.924,-0.801
-13.67,-153.356,-0.856
-13.63,-154.577,-0.827
-13.60,-154.515,-0.850
-13.57,-155.365,-0.804
-13.53,-157.336,-0.847
-13.50,-156.621,-0.805
-13.47,-157.809,-0.840
-13.43,-158.187,-0.838
-13.40,-160.253,-0.850
-13.37,-159.664,-0.803
-13.33,-160.788,-0.825
-13.30,-160.627,-0.809
-13.27,-161.731,-0.800
-13.23,-162.551,-0.821
-13.20,-163.173,-0.825
-13.17,-164.252,-0.805
-13.13,-164.440,-0.816
-13.10,-164.734,-0.821
-13.07,-164.316,-0.821
-13.03,-164.720,-0.785
-13.00,-165.351,-0.792
-12.97,-165.998,-0.823
-12.93,-166.365,-0.806
-12.90,-166.213,-0.808
-12.87,-167.308,-0.816
-12.83,-166.105,-0.811
-12.80,-167.004,-0.795
-12.77,-167.281,-0.804
-12.73,-168.103,-0.802
-12.70,-167.495,-0.781
-12.67,-167.485,-0.808
-12.63,-167.456,-0.809
-12.60,-168.410,-0.790
-12.57,-167.841,-0.778
-12.53,-167.800,-0.764
-12.50,-167.840,-0.780
-12.47,-167.971,-0.795
-12.43,-167.998,-0.764
-12.40,-168.487,-0.791
-12.37,-167.920,-0.792
-12.33,-168.248,-0.771
-12.30,-167.615,-0.774
-12.27,-167.880,-0.776
-12.23,-168.190,-0.782
-12.20,-167.620,-0.772
-12.17,-167.235,-0.780
-12.13,-166.761,-0.771
-12.10,-166.485,-0.769
-12.07,-166.151,-0.763
-12.03,-165.093,-0.751
-12.00,-165.632,-0.777
-11.97,-165.298,-0.778
-11.93,-165.239,-0.735
-11.90,-164.557,-0.779
-11.87,-163.318,-0.786
-11.83,-164.469,-0.757
-11.80,-163.340,-0.777
-11.77,-161.600,-0.790
-11.73,-161.021,-0.740
-11.70,-161.242,-0.757
-11.67,-161.608,-0.769
-11.63,-160.411,-0.774
-11.60,-159.779,-0.736
-11.57,-158.529,-0.762
-11.53,-158.411,-0.759
-11.50,-157.533,-0.743
-11.47,-156.577,-0.768
-11.43,-156.615,-0.762
-11.40,-155.065,-0.748
-11.37,-153.513,-0.746
-11.33,-153.824,-0.731
-11.30,-153.033,-0.760
-11.27,-152.288,-0.725
-11.23,-150.858,-0.728
-11.20,-150.319,-0.743
-11.17,-149.607,-0.734
-11.13,-147.819,-0.708
-11.10,-147.249,-0.709
-11.07,-145.116,-0.703
-11.03,-144.600,-0.724
-11.00,-144.064,-0.710
-10.97,-142.539,-0.701
-10.93,-141.275,-0.689
-10.90,-140.902,-0.680
-10.87,-139.415,-0.686
-10.83,-138.535,-0.676
-10.80,-137.045,-0.682
-10.77,-137.004,-0.663
-10.73,-133.362,-0.638
-10.70,-131.969,-0.666
-10.67,-131.889,-0.623
-10.63,-130.354,-0.648
-10.60,-128.642,-0.639
-10.57,-128.002,-0.630
-10.53,-126.365,-0.617
-10.50,-125.578,-0.613
-10.47,-122.857,-0.604
-10.43,-122.161,-0.620
-10.40,-120.622,-0.592
-10.37,-119.010,-0.598
-10.33,-118.339,-0.559
-10.30,-116.526,-0.599
-10.27,-114.602,-0.552
-10.23,-113.441,-0.575
-10.20,-111.394,-0.518
-10.17,-109.016,-0.545
-10.13,-107.725,-0.514
-10.10,-106.235,-0.510
-10.07,-104.901,-0.540
-10.03,-103.258,-0.499
-10.00,-102.165,-0.490
-9.97,-99.945,-0.471
-9.93,-98.520,-0.481
-9.90,-96.522,-0.485
-9.87,-95.130,-0.467
-9.83,-92.179,-0.444
-9.80,-90.293,-0.439
-9.77,-88.498,-0.421
-9.73,-87.000,-0.405
-9.70,-85.239,-0.420
-9.67,-83.600,-0.405
-9.63,-81.568,-0.365
-9.60,-79.598,-0.371
-9.57,-78.179,-0.356
-9.53,-75.533,-0.347
-9.50,-73.976,-0.349
-9.47,-72.802,-0.349
-9.43,-70.692,-0.297
-9.40,-68.092,-0.334
-9.37,-66.386,-0.294
-9.33,-63.655,-0.260
-9.30,-62.842,-0.264
-9.27,-59.462,-0.243
-9.23,-57.687,-0.261
-9.20,-55.863,-0.256
-9.17,-53.606,-0.231
-9.13,-51.659,-0.209
-9.10,-50.127,-0.167
-9.07,-47.892,-0.187
-9.03,-44.986,-0.183
-9.00,-43.241,-0.170
-8.97,-41.087,-0.144
-8.93,-39.016,-0.144
-8.90,-37.518,-0.127
-8.87,-35.349,-0.108
-8.83,-31.776,-0.087
-8.80,-31.439,-0.122
-8.77,-28.971,-0.077
-8.73,-26.286,-0.069
