Trigger_Date,2024/01/32
Trigger_Time,T 10:47:00.000
Samples_Per_Cycle,500
Microseconds_Per_Sample,33.333
-38.20,163.415,1.019
-38.17,162.592,0.995
-38.13,164.013,0.978
-38.10,164.949,1.006
-38.07,165.466,0.970
-38.03,164.905,0.955
-38.00,166.776,1.006
-37.97,165.355,0.994
-37.93,165.872,0.994
-37.90,166.829,0.947
-37.87,166.657,0.960
-37.83,167.578,0.955
-37.80,166.871,0.980
-37.77,167.130,0.938
-37.73,167.465,0.932
-37.70,167.867,0.922
-37.67,168.234,0.911
-37.63,167.906,0.908
-37.60,168.700,0.892
-37.57,168.036,0.905
-37.53,168.286,0.901
-37.50,168.179,0.917
-37.47,168.398,0.910
-37.43,167.671,0.876
-37.40,168.269,0.878
-37.37,169.173,0.844
-37.33,167.736,0.873
-37.30,168.426,0.890
-37.27,167.644,0.854
-37.23,168.212,0.822
-37.20,166.208,0.822
-37.17,166.322,0.828
-37.13,167.820,0.825
-37.10,166.327,0.831
-37.07,166.295,0.793
-37.03,165.536,0.809
-37.00,165.112,0.806
-36.97,164.607,0.795
-36.93,164.344,0.771
-36.90,164.156,0.794
-36.87,164.281,0.775
-36.83,163.809,0.774
-36.80,162.844,0.765
-36.77,162.212,0.729
-36.73,161.327,0.751
-36.70,160.838,0.740
-36.67,160.266,0.637
-36.63,160.627,0.634
-36.60,159.242,0.607
-36.57,158.907,0.651
-36.53,157.499,0.618
-36.50,158.269,0.626
-36.47,156.503,0.619
-36.43,156.105,0.607
-36.40,155.121,0.613
-36.37,153.920,0.603
-36.33,154.021,0.601
-36.30,153.371,0.597
-36.27,151.794,0.582
-36.23,151.192,0.563
-36.20,149.952,0.583
-36.17,149.557,0.567
-36.13,148.697,0.581
-36.10,147.011,0.577
-36.07,145.265,0.576
-36.03,145.433,0.554
-36.00,143.623,0.555
-35.97,142.593,0.532
-35.93,142.377,0.546
-35.90,140.604,0.552
-35.87,138.727,0.545
-35.83,138.088,0.516
-35.80,136.735,0.535
-35.77,135.397,0.525
-35.73,134.295,0.535
-35.70,133.387,0.515
-35.67,131.803,0.503
-35.63,130.517,0.504
-35.60,129.589,0.490
-35.57,126.876,0.498
-35.53,126.931,0.504
-35.50,125.423,0.499
-35.47,123.006,0.500
-35.43,122.514,0.477
-35.40,120.357,0.462
-35.37,118.450,0.465
-35.33,117.793,0.444
-35.30,116.142,0.468
-35.27,115.060,0.451
-35.23,113.119,0.444
-35.20,111.260,0.417
-35.17,109.324,0.447
-35.13,108.742,0.428
-35.10,107.128,0.416
-35.07,105.105,0.433
-35.03,103.956,0.430
-35.00,101.969,0.411
-34.97,99.231,0.402
-34.93,97.485,0.390
-34.90,96.569,0.378
-34.87,94.584,0.387
-34.83,93.886,0.383
-34.80,90.691,0.373
-34.77,89.098,0.350
-34.73,87.252,0.351
-34.70,85.618,0.344
-34.67,84.162,0.331
-34.63,81.717,0.335
-34.60,79.372,0.324
-34.57,77.878,0.312
-34.53,75.261,0.297
-34.50,74.183,0.303
-34.47,71.707,0.274
-34.43,69.470,0.281
-34.40,68.762,0.272
-34.37,65.950,0.249
-34.33,63.633,0.263
-34.30,62.132,0.252
-34.27,59.879,0.240
-34.23,57.451,0.236
-34.20,55.615,0.196
-34.17,54.397,0.213
-34.13,51.677,0.209
-34.10,49.185,0.181
-34.07,47.800,0.181
-34.03,45.663,0.150
-34.00,42.952,0.133
-33.97,40.810,0.128
-33.93,39.178,0.112
-33.90,36.507,0.129
-33.87,34.616,0.101
-33.83,33.142,0.063
-33.80,30.518,0.091
-33.77,29.055,0.045
-33.73,25.719,0.028
-33.70,24.468,0.034
-33.67,22.080,0.030
-33.63,19.799,0.018
-33.60,17.676,0.029
-33.57,15.405,-0.014
-33.53,13.383,-0.024
-33.50,10.739,-0.054
-33.47,8.959,-0.038
-33.43,6.133,-0.031
-33.40,4.952,-0.065
-33.37,2.465,-0.092
-33.33,-0.078,-0.084
-33.30,-2.106,-0.085
-33.27,-4.508,-0.106
-33.23,-5.314,-0.123
-33.20,-8.399,-0.132
-33.17,-11.747,-0.135
-33.13,-13.348,-0.162
-33.10,-15.485,-0.175
-33.07,-16.854,-0.180
-33.03,-19.017,-0.201
-33.00,-22.035,-0.199
-32.97,-24.621,-0.191
-32.93,-25.620,-0.205
-32.90,-28.162,-0.235
-32.87,-29.549,-0.244
-32.83,-32.836,-0.256
-32.80,-34.745,-0.251
-32.77,-37.091,-0.282
-32.73,-38.393,-0.286
-32.70,-41.264,-0.275
-32.67,-43.081,-0.318
-32.63,-45.408,-0.296
-32.60,-47.525,-0.304
-32.57,-49.771,-0.323
-32.53,-52.558,-0.332
-32.50,-53.665,-0.322
-32.47,-56.251,-0.334
-32.43,-57.898,-0.344
-32.40,-60.176,-0.359
-32.37,-61.443,-0.344
-32.33,-63.788,-0.347
-32.30,-66.207,-0.355
-32.27,-66.931,-0.383
-32.23,-69.189,-0.409
-32.20,-71.583,-0.405
-32.17,-74.163,-0.383
-32.13,-76.362,-0.415
-32.10,-77.145,-0.402
-32.07,-79.881,-0.432
-32.03,-82.204,-0.428
-32.00,-83.175,-0.432
-31.97,-85.857,-0.428
-31.93,-87.203,-0.436
-31.90,-89.307,-0.434
-31.87,-91.764,-0.453
-31.83,-92.928,-0.445
-31.80,-93.938,-0.470
-31.77,-95.727,-0.439
-31.73,-97.655,-0.475
-31.70,-99.852,-0.458
-31.67,-101.327,-0.439
-31.63,-103.697,-0.492
-31.60,-104.732,-0.483
-31.57,-106.959,-0.489
-31.53,-108.937,-0.504
-31.50,-109.445,-0.517
-31.47,-111.017,-0.494
-31.43,-112.598,-0.511
-31.40,-114.850,-0.532
-31.37,-116.056,-0.521
-31.33,-118.428,-0.510
-31.30,-119.419,-0.534
-31.27,-120.797,-0.559
-31.23,-123.089,-0.524
-31.20,-124.791,-0.548
-31.17,-125.489,-0.550
-31.13,-126.367,-0.582
-31.10,-127.529,-0.576
-31.07,-129.022,-0.577
-31.03,-131.044,-0.609
-31.00,-131.945,-0.613
-30.97,-133.053,-0.563
-30.93,-134.027,-0.634
-30.90,-135.474,-0.626
-30.87,-137.242,-0.622
-30.83,-138.237,-0.623
-30.80,-139.329,-0.611
-30.77,-141.057,-0.633
-30.73,-141.220,-0.611
-30.70,-142.659,-0.625
-30.67,-142.600,-0.652
-30.63,-144.266,-0.625
-30.60,-144.947,-0.655
-30.57,-147.144,-0.629
-30.53,-148.598,-0.650
-30.50,-149.020,-0.669
-30.47,-150.613,-0.666
-30.43,-150.283,-0.653
-30.40,-151.313,-0.682
-30.37,-153.238,-0.702
-30.33,-152.768,-0.710
-30.30,-154.141,-0.690
-30.27,-155.006,-0.694
-30.23,-156.424,-0.724
-30.20,-156.006,-0.693
-30.17,-157.253,-0.681
-30.13,-157.391,-0.724
-30.10,-159.197,-0.709
-30.07,-158.891,-0.709
-30.03,-159.713,-0.697
-30.00,-160.981,-0.729
-29.97,-161.106,-0.719
-29.93,-162.364,-0.716
-29.90,-161.599,-0.698
-29.87,-163.331,-0.746
-29.83,-163.125,-0.739
-29.80,-164.343,-0.741
-29.77,-164.460,-0.740
-29.73,-165.076,-0.720
-29.70,-165.218,-0.705
-29.67,-165.460,-0.735
-29.63,-166.121,-0.721
-29.60,-165.985,-0.718
-29.57,-167.470,-0.716
-29.53,-167.061,-0.748
-29.50,-166.829,-0.744
-29.47,-166.949,-0.744
-29.43,-167.803,-0.723
-29.40,-166.350,-0.713
-29.37,-167.110,-0.715
-29.33,-166.434,-0.731
-29.30,-167.575,-0.717
-29.27,-168.088,-0.721
-29.23,-168.939,-0.740
-29.20,-169.186,-0.747
-29.17,-168.665,-0.686
-29.13,-168.067,-0.704
-29.10,-167.789,-0.705
-29.07,-168.026,-0.723
-29.03,-167.722,-0.708
-29.00,-167.818,-0.718
-28.97,-167.517,-0.684
-28.93,-167.368,-0.696
-28.90,-168.108,-0.676
-28.87,-166.627,-0.710
-28.83,-166.629,-0.689
-28.80,-166.916,-0.683
-28.77,-166.415,-0.679
-28.73,-165.950,-0.677
-28.70,-166.097,-0.686
-28.67,-165.346,-0.658
-28.63,-165.718,-0.672
-28.60,-165.532,-0.666
-28.57,-164.093,-0.671
-28.53,-163.483,-0.653
-28.50,-163.296,-0.681
-28.47,-162.782,-0.650
-28.43,-162.308,-0.629
-28.40,-162.326,-0.656
-28.37,-162.025,-0.638
-28.33,-160.871,-0.632
-28.30,-159.976,-0.653
-28.27,-159.338,-0.609
-28.23,-159.125,-0.618
-28.20,-157.714,-0.651
-28.17,-157.383,-0.620
-28.13,-156.468,-0.626
-28.10,-155.557,-0.622
-28.07,-155.102,-0.601
-28.03,-154.604,-0.578
-28.00,-154.347,-0.595
-27.97,-151.880,-0.599
-27.93,-151.642,-0.646
-27.90,-150.338,-0.573
-27.87,-149.859,-0.595
-27.83,-149.005,-0.571
-27.80,-146.851,-0.579
-27.77,-147.157,-0.578
-27.73,-145.598,-0.565
-27.70,-145.128,-0.560
-27.67,-143.484,-0.535
-27.63,-142.665,-0.545
-27.60,-141.944,-0.537
-27.57,-140.424,-0.538
-27.53,-139.758,-0.554
-27.50,-137.938,-0.532
-27.47,-137.170,-0.518
-27.43,-135.267,-0.534
-27.40,-134.617,-0.498
-27.37,-133.386,-0.535
-27.33,-131.382,-0.525
-27.30,-130.537,-0.516
-27.27,-130.319,-0.483
-27.23,-128.522,-0.504
-27.20,-126.400,-0.504
-27.17,-124.160,-0.519
-27.13,-122.675,-0.484
-27.10,-121.900,-0.504
-27.07,-120.043,-0.468
-27.03,-119.509,-0.458
-27.00,-118.255,-0.484
-26.97,-115.928,-0.461
-26.93,-114.288,-0.466
-26.90,-113.785,-0.459
-26.87,-110.656,-0.433
-26.83,-109.601,-0.429
-26.80,-108.031,-0.435
-26.77,-106.966,-0.414
-26.73,-105.314,-0.411
-26.70,-102.637,-0.429
-26.67,-101.656,-0.402
-26.63,-99.401,-0.406
-26.60,-97.917,-0.433
-26.57,-96.630,-0.383
-26.53,-94.808,-0.373
-26.50,-92.948,-0.362
-26.47,-90.570,-0.376
-26.43,-90.197,-0.339
-26.40,-86.675,-0.371
-26.37,-86.151,-0.367
-26.33,-83.822,-0.367
-26.30,-81.796,-0.310
-26.27,-79.792,-0.320
-26.23,-77.813,-0.322
-26.20,-76.320,-0.293
-26.17,-74.065,-0.277
-26.13,-71.524,-0.258
-26.10,-70.392,-0.278
-26.07,-68.039,-0.258
-26.03,-66.561,-0.266
-26.00,-64.441,-0.263
-25.97,-61.374,-0.254
-25.93,-59.985,-0.224
-25.90,-58.592,-0.238
-25.87,-55.344,-0.202
-25.83,-54.298,-0.186
-25.80,-51.730,-0.193
-25.77,-50.022,-0.180
-25.73,-48.793,-0.184
-25.70,-45.157,-0.165
-25.67,-43.904,-0.147
-25.63,-40.688,-0.145
-25.60,-40.079,-0.143
-25.57,-37.096,-0.116
-25.53,-34.796,-0.100
-25.50,-32.752,-0.082
-25.47,-30.184,-0.075
-25.43,-28.758,-0.099
-25.40,-26.830,-0.082
-25.37,-24.314,-0.009
-25.33,-22.015,-0.023
-25.30,-19.601,-0.009
-25.27,-17.479,-0.024
-25.23,-15.438,0.002
-25.20,-12.959,0.030
-25.17,-11.357,0.038
-25.13,-8.843,0.033
-25.10,-7.061,0.052
-25.07,-4.237,0.091
-25.03,-1.913,0.079
-25.00,-1.110,0.121
-24.97,2.134,0.103
-24.93,3.439,0.134
-24.90,6.622,0.141
-24.87,9.051,0.140
-24.83,11.978,0.159
-24.80,12.443,0.159
-24.77,15.170,0.157
-24.73,17.582,0.189
-24.70,20.648,0.164
-24.67,22.215,0.214
-24.63,24.218,0.203
-24.60,26.388,0.228
-24.57,28.331,0.217
-24.53,30.287,0.229
-24.50,32.605,0.254
-24.47,34.225,0.257
-24.43,37.273,0.269
-24.40,38.979,0.279
-24.37,41.681,0.298
-24.33,43.389,0.303
-24.30,45.960,0.307
-24.27,47.685,0.327
-24.23,48.937,0.318
-24.20,52.496,0.326
-24.17,54.151,0.352
-24.13,55.860,0.342
-24.10,57.511,0.334
-24.07,60.141,0.335
-24.03,62.732,0.372
-24.00,64.058,0.364
-23.97,65.996,0.348
-23.93,69.267,0.407
-23.90,71.056,0.397
-23.87,73.007,0.367
-23.83,73.845,0.388
-23.80,75.401,0.382
-23.77,77.716,0.402
-23.73,79.608,0.398
-23.70,81.387,0.392
-23.67,83.846,0.418
-23.63,85.549,0.413
-23.60,87.878,0.425
-23.57,88.612,0.434
-23.53,90.877,0.427
-23.50,92.281,0.430
-23.47,94.524,0.483
-23.43,96.542,0.453
-23.40,97.820,0.464
-23.37,100.216,0.457
-23.33,101.539,0.481
-23.30,103.640,0.481
-23.27,105.149,0.506
-23.23,106.814,0.492
-23.20,108.782,0.503
-23.17,109.368,0.482
-23.13,110.965,0.522
-23.10,113.227,0.507
-23.07,114.307,0.499
-23.03,116.140,0.520
-23.00,118.403,0.534
-22.97,119.133,0.518
-22.93,120.916,0.540
-22.90,121.249,0.562
-22.87,123.188,0.563
-22.83,126.049,0.542
-22.80,125.911,0.577
-22.77,126.687,0.543
-22.73,129.720,0.557
-22.70,130.835,0.592
-22.67,131.704,0.584
-22.63,132.345,0.597
-22.60,134.166,0.616
-22.57,136.061,0.611
-22.53,136.571,0.607
-22.50,138.249,0.623
-22.47,138.836,0.623
-22.43,140.268,0.639
-22.40,141.864,0.642
-22.37,143.252,0.622
-22.33,143.473,0.635
-22.30,144.708,0.651
-22.27,145.740,0.655
-22.23,147.235,0.655
-22.20,147.348,0.676
-22.17,148.567,0.686
-22.13,150.310,0.661
-22.10,150.486,0.688
-22.07,151.442,0.686
-22.03,152.563,0.673
-22.00,153.071,0.679
-21.97,154.277,0.704
-21.93,154.984,0.712
-21.90,155.943,0.721
-21.87,156.151,0.727
-21.83,156.484,0.728
-21.80,158.407,0.734
-21.77,159.576,0.721
-21.73,159.337,0.718
-21.70,160.272,0.710
-21.67,160.083,0.732
-21.63,161.550,0.723
-21.60,162.329,0.750
-21.57,161.733,0.745
-21.53,162.872,0.745
-21.50,162.634,0.711
-21.47,163.921,0.732
-21.43,164.294,0.742
-21.40,163.885,0.733
-21.37,165.273,0.764
-21.33,165.226,0.717
-21.30,166.180,0.744
-21.27,166.661,0.717
-21.23,165.063,0.751
-21.20,166.763,0.717
-21.17,167.267,0.736
-21.13,167.463,0.726
-21.10,166.915,0.706
-21.07,167.390,0.734
-21.03,168.604,0.721
-21.00,168.386,0.720
-20.97,168.028,0.724
-20.93,168.437,0.746
-20.90,168.726,0.715
-20.87,168.151,0.749
-20.83,168.157,0.706
-20.80,168.742,0.712
-20.77,168.678,0.686
-20.73,167.642,0.714
-20.70,167.585,0.709
-20.67,167.983,0.705
-20.63,167.803,0.682
-20.60,167.554,0.709
-20.57,167.224,0.690
-20.53,168.030,0.703
-20.50,167.325,0.702
-20.47,166.989,0.697
-20.43,165.651,0.690
-20.40,166.580,0.686
-20.37,165.402,0.697
-20.33,165.368,0.648
-20.30,165.572,0.682
-20.27,164.881,0.667
-20.23,163.968,0.682
-20.20,163.373,0.665
-20.17,163.821,0.622
-20.13,162.913,0.681
-20.10,162.588,0.648
-20.07,161.488,0.641
-20.03,162.356,0.670
-20.00,159.533,0.659
-19.97,159.819,0.640
-19.93,159.371,0.656
-19.90,158.424,0.630
-19.87,157.887,0.636
-19.83,156.482,0.609
-19.80,156.887,0.621
-19.77,155.938,0.612
-19.73,155.027,0.610
-19.70,154.460,0.612
-19.67,153.544,0.606
-19.63,152.512,0.602
-19.60,151.360,0.584
-19.57,150.007,0.591
-19.53,149.768,0.570
-19.50,148.526,0.586
-19.47,148.367,0.569
-19.43,146.937,0.596
-19.40,145.625,0.567
-19.37,144.022,0.586
-19.33,144.528,0.523
-19.30,143.555,0.537
-19.27,141.079,0.539
-19.23,139.883,0.550
-19.20,139.997,0.550
-19.17,137.631,0.549
-19.13,136.731,0.529
-19.10,135.702,0.522
-19.07,134.457,0.535
-19.03,133.445,0.505
-19.00,132.648,0.508
-18.97,130.216,0.502
-18.93,128.958,0.498
-18.90,127.850,0.513
-18.87,126.162,0.485
-18.83,125.008,0.508
-18.80,123.855,0.495
-18.77,122.131,0.457
-18.73,120.341,0.467
-18.70,118.462,0.470
-18.67,117.794,0.455
-18.63,115.786,0.445
-18.60,115.354,0.461
-18.57,113.560,0.447
-18.53,111.950,0.420
-18.50,110.068,0.468
-18.47,108.477,0.429
-18.43,106.460,0.448
-18.40,104.441,0.426
-18.37,103.539,0.426
-18.33,101.439,0.414
-18.30,100.050,0.385
-18.27,97.653,0.393
-18.23,97.067,0.402
-18.20,94.545,0.364
-18.17,92.694,0.387
-18.13,90.986,0.381
-18.10,88.869,0.367
-18.07,86.181,0.367
-18.03,85.908,0.371
-18.00,82.680,0.331
-17.97,81.608,0.345
-17.93,80.098,0.295
-17.90,77.713,0.321
-17.87,76.212,0.306
-17.83,74.205,0.318
-17.80,72.491,0.251
-17.77,69.484,0.268
-17.73,67.894,0.280
-17.70,66.701,0.240
-17.67,64.344,0.242
-17.63,61.525,0.240
-17.60,59.672,0.256
-17.57,57.164,0.234
-17.53,55.793,0.218
-17.50,53.816,0.189
-17.47,51.659,0.184
-17.43,49.538,0.196
-17.40,47.804,0.152
-17.37,44.827,0.164
-17.33,43.535,0.150
-17.30,42.259,0.155
-17.27,39.596,0.119
-17.23,37.155,0.104
-17.20,34.801,0.094
-17.17,33.326,0.086
-17.13,30.978,0.101
-17.10,29.138,0.042
-17.07,26.085,0.055
-17.03,23.147,0.046
-17.00,20.976,0.017
-16.97,19.690,0.018
-16.93,17.294,-0.016
-16.90,16.381,0.017
-16.87,12.288,-0.002
-16.83,11.261,-0.028
-16.80,9.314,-0.034
-16.77,7.248,-0.038
-16.73,4.978,-0.056
-16.70,2.102,-0.091
-16.67,1.686,-0.082
-16.63,-2.458,-0.104
-16.60,-4.061,-0.090
-16.57,-5.979,-0.108
-16.53,-8.922,-0.105
-16.50,-10.655,-0.144
-16.47,-14.673,-0.168
-16.43,-14.342,-0.165
-16.40,-17.396,-0.178
-16.37,-19.770,-0.175
-16.33,-22.257,-0.222
-16.30,-24.350,-0.207
-16.27,-26.918,-0.219
-16.23,-27.932,-0.214
-16.20,-31.112,-0.219
-16.17,-33.293,-0.259
-16.13,-34.582,-0.228
-16.10,-36.896,-0.262
-16.07,-39.241,-0.295
-16.03,-41.325,-0.286
-16.00,-42.836,-0.302
-15.97,-44.993,-0.299
-15.93,-48.555,-0.297
-15.90,-50.477,-0.291
-15.87,-51.723,-0.337
-15.83,-54.363,-0.313
-15.80,-56.090,-0.348
-15.77,-58.645,-0.351
-15.73,-60.495,-0.345
-15.70,-61.476,-0.351
-15.67,-64.942,-0.368
-15.63,-66.713,-0.373
-15.60,-68.079,-0.398
-15.57,-70.402,-0.397
-15.53,-72.372,-0.399
-15.50,-73.704,-0.420
-15.47,-75.668,-0.411
-15.43,-78.311,-0.410
-15.40,-79.704,-0.408
-15.37,-81.431,-0.388
-15.33,-83.961,-0.434
-15.30,-85.835,-0.450
-15.27,-87.051,-0.456
-15.23,-88.705,-0.445
-15.20,-91.268,-0.427
-15.17,-92.503,-0.434
-15.13,-94.224,-0.463
-15.10,-96.170,-0.476
-15.07,-98.406,-0.451
-15.03,-100.069,-0.483
-15.00,-101.133,-0.482
-14.97,-102.850,-0.487
-14.93,-105.231,-0.460
-14.90,-106.527,-0.502
-14.87,-107.365,-0.504
-14.83,-109.151,-0.522
-14.80,-111.456,-0.521
-14.77,-112.696,-0.505
-14.73,-115.405,-0.520
-14.70,-116.059,-0.500
-14.67,-117.700,-0.542
-14.63,-118.551,-0.562
-14.60,-120.373,-0.528
-14.57,-121.653,-0.563
-14.53,-122.867,-0.581
-14.50,-125.607,-0.571
-14.47,-126.056,-0.570
-14.43,-128.822,-0.584
-14.40,-128.673,-0.543
-14.37,-131.738,-0.554
-14.33,-131.868,-0.593
-14.30,-132.876,-0.610
-14.27,-134.636,-0.598
-14.23,-135.799,-0.611
-14.20,-136.678,-0.637
-14.17,-137.915,-0.620
-14.13,-139.438,-0.604
-14.10,-140.408,-0.644
-14.07,-141.292,-0.628
-14.03,-141.444,-0.653
-14.00,-143.674,-0.642
-13.97,-143.751,-0.679
-13.93,-146.794,-0.621
-13.90,-146.862,-0.636
-13.87,-147.379,-0.666
-13.83,-148.896,-0.665
-13.80,-149.555,-0.663
-13.77,-150.947,-0.709
-13.73,-151.401,-0.670
-13.70,-152.025,-0.703
-13.67,-153.577,-0.701
-13.63,-154.393,-0.688
-13.60,-154.947,-0.716
-13.57,-155.634,-0.698
-13.53,-156.608,-0.693
-13.50,-157.357,-0.712
-13.47,-158.130,-0.706
-13.43,-158.955,-0.715
-13.40,-159.453,-0.694
-13.37,-159.959,-0.707
-13.33,-161.145,-0.709
-13.30,-160.609,-0.748
-13.27,-161.246,-0.745
-13.23,-163.206,-0.712
-13.20,-162.346,-0.719
-13.17,-163.820,-0.728
-13.13,-164.104,-0.723
-13.10,-163.722,-0.721
-13.07,-164.921,-0.722
-13.03,-165.076,-0.759
-13.00,-166.158,-0.732
-12.97,-166.152,-0.753
-12.93,-165.981,-0.737
-12.90,-166.699,-0.735
-12.87,-167.697,-0.744
-12.83,-166.172,-0.701
-12.80,-166.879,-0.740
-12.77,-167.564,-0.722
-12.73,-167.372,-0.722
-12.70,-168.895,-0.726
-12.67,-168.849,-0.709
-12.63,-166.906,-0.713
-12.60,-168.981,-0.743
-12.57,-168.089,-0.755
-12.53,-168.392,-0.691
-12.50,-168.420,-0.751
-12.47,-168.395,-0.732
-12.43,-166.858,-0.702
-12.40,-167.601,-0.685
-12.37,-167.912,-0.706
-12.33,-167.819,-0.689
-12.30,-167.391,-0.722
-12.27,-167.365,-0.723
-12.23,-167.773,-0.701
-12.20,-166.400,-0.687
-12.17,-167.341,-0.657
-12.13,-167.062,-0.675
-12.10,-166.868,-0.681
-12.07,-167.292,-0.703
-12.03,-165.972,-0.659
-12.00,-165.584,-0.654
-11.97,-165.780,-0.686
-11.93,-165.028,-0.651
-11.90,-164.433,-0.668
-11.87,-163.857,-0.670
-11.83,-162.354,-0.646
-11.80,-163.255,-0.650
-11.77,-161.818,-0.646
-11.73,-161.640,-0.651
-11.70,-162.173,-0.628
-11.67,-159.888,-0.613
-11.63,-160.434,-0.617
-11.60,-159.356,-0.622
-11.57,-158.485,-0.594
-11.53,-158.630,-0.613
-11.50,-157.263,-0.616
-11.47,-156.463,-0.589
-11.43,-155.774,-0.603
-11.40,-154.955,-0.579
-11.37,-153.998,-0.600
-11.33,-153.352,-0.587
-11.30,-152.187,-0.586
-11.27,-151.416,-0.572
-11.23,-150.467,-0.590
-11.20,-149.179,-0.598
-11.17,-149.504,-0.577
-11.13,-148.140,-0.535
-11.10,-147.213,-0.536
-11.07,-146.220,-0.582
-11.03,-144.812,-0.560
-11.00,-143.265,-0.557
-10.97,-142.803,-0.536
-10.93,-141.117,-0.554
-10.90,-140.347,-0.533
-10.87,-139.764,-0.518
-10.83,-138.246,-0.537
-10.80,-135.844,-0.552
-10.77,-135.132,-0.529
-10.73,-133.841,-0.524
-10.70,-132.517,-0.515
-10.67,-131.255,-0.506
-10.63,-130.702,-0.517
-10.60,-129.256,-0.511
-10.57,-128.045,-0.483
-10.53,-126.081,-0.497
-10.50,-125.392,-0.477
-10.47,-123.209,-0.497
-10.43,-122.963,-0.500
-10.40,-120.632,-0.496
-10.37,-119.320,-0.470
-10.33,-117.399,-0.454
-10.30,-115.683,-0.474
-10.27,-114.370,-0.461
-10.23,-113.945,-0.453
-10.20,-111.427,-0.452
-10.17,-110.766,-0.420
-10.13,-108.832,-0.454
-10.10,-106.118,-0.432
-10.07,-106.037,-0.438
-10.03,-103.360,-0.390
-10.00,-101.745,-0.403
-9.97,-100.173,-0.407
-9.93,-98.053,-0.385
-9.90,-96.589,-0.395
-9.87,-95.182,-0.376
-9.83,-92.094,-0.384
-9.80,-90.537,-0.389
-9.77,-90.034,-0.355
-9.73,-86.032,-0.368
-9.70,-85.680,-0.331
-9.67,-84.004,-0.336
-9.63,-82.459,-0.337
-9.60,-79.886,-0.339
-9.57,-77.830,-0.315
-9.53,-76.841,-0.331
-9.50,-74.412,-0.303
-9.47,-71.463,-0.292
-9.43,-69.356,-0.296
-9.40,-68.170,-0.266
-9.37,-66.171,-0.271
-9.33,-64.221,-0.234
-9.30,-61.868,-0.247
-9.27,-60.429,-0.226
-9.23,-58.275,-0.230
-9.20,-55.301,-0.221
-9.17,-54.356,-0.205
-9.13,-50.646,-0.183
-9.10,-48.629,-0.178
-9.07,-48.143,-0.146
-9.03,-46.276,-0.167
-9.00,-42.998,-0.145
-8.97,-41.965,-0.148
-8.93,-38.805,-0.116
-8.90,-37.654,-0.089
-8.87,-34.762,-0.103
-8.83,-32.941,-0.083
-8.80,-30.310,-0.089
-8.77,-29.231,-0.074
-8.73,-26.660,-0.031
