Trigger_Date,2024/01/15
Trigger_Time,T 10:30:00.000
Samples_Per_Cycle,500
Microseconds_Per_Sample,33.333
-24.97,2.071,-0.065
-24.93,3.117,-0.059
-24.90,6.247,-0.014
-24.87,8.810,0.003
-24.83,11.663,0.001
-24.80,13.344,0.036
-24.77,14.199,-0.006
-24.73,17.199,0.019
-24.70,19.078,0.076
-24.67,21.854,0.054
-24.63,24.118,0.063
-24.60,25.717,0.103
-24.57,28.176,0.093
-24.53,31.239,0.100
-24.50,32.697,0.128
-24.47,35.211,0.115
-24.43,36.572,0.134
-24.40,38.614,0.171
-24.37,41.214,0.152
-24.33,43.134,0.200
-24.30,44.706,0.173
-24.27,47.483,0.193
-24.23,49.827,0.234
-24.20,51.702,0.183
-24.17,54.243,0.253
-24.13,55.724,0.258
-24.10,57.880,0.277
-24.07,60.879,0.289
-24.03,62.724,0.290
-24.00,63.823,0.302
-23.97,66.006,0.311
-23.93,68.783,0.337
-23.90,69.978,0.368
-23.87,72.047,0.376
-23.83,73.229,0.375
-23.80,75.487,0.390
-23.77,77.953,0.409
-23.73,79.592,0.395
-23.70,82.010,0.378
-23.67,84.070,0.421
-23.63,86.197,0.437
-23.60,87.740,0.415
-23.57,88.798,0.487
-23.53,90.830,0.464
-23.50,92.668,0.500
-23.47,94.375,0.472
-23.43,96.056,0.510
-23.40,98.696,0.505
-23.37,99.887,0.529
-23.33,101.461,0.541
-23.30,103.345,0.540
-23.27,104.442,0.517
-23.23,106.968,0.540
-23.20,107.681,0.547
-23.17,109.398,0.553
-23.13,111.628,0.579
-23.10,112.583,0.618
-23.07,114.553,0.613
-23.03,115.124,0.600
-23.00,118.123,0.563
-22.97,119.962,0.614
-22.93,120.384,0.618
-22.90,121.289,0.617
-22.87,122.609,0.620
-22.83,124.945,0.655
-22.80,125.936,0.641
-22.77,127.616,0.687
-22.73,129.595,0.645
-22.70,130.903,0.664
-22.67,131.401,0.712
-22.63,132.255,0.694
-22.60,134.519,0.731
-22.57,135.415,0.677
-22.53,137.544,0.714
-22.50,138.327,0.722
-22.47,140.133,0.719
-22.43,140.197,0.717
-22.40,140.633,0.738
-22.37,142.822,0.770
-22.33,143.543,0.750
-22.30,145.518,0.752
-22.27,146.084,0.767
-22.23,147.184,0.725
-22.20,148.076,0.760
-22.17,149.345,0.761
-22.13,149.608,0.812
-22.10,151.044,0.756
-22.07,151.796,0.790
-22.03,152.520,0.790
-22.00,153.803,0.781
-21.97,154.005,0.806
-21.93,155.166,0.822
-21.90,154.311,0.810
-21.87,156.692,0.818
-21.83,157.356,0.818
-21.80,158.005,0.825
-21.77,159.207,0.810
-21.73,159.074,0.799
-21.70,160.830,0.842
-21.67,160.958,0.840
-21.63,161.350,0.833
-21.60,162.752,0.809
-21.57,162.759,0.821
-21.53,163.268,0.820
-21.50,162.803,0.869
-21.47,163.338,0.837
-21.43,163.787,0.834
-21.40,164.604,0.840
-21.37,166.067,0.827
-21.33,165.574,0.836
-21.30,166.941,0.864
-21.27,166.341,0.849
-21.23,166.402,0.868
-21.20,166.717,0.864
-21.17,167.280,0.878
-21.13,166.808,0.836
-21.10,168.002,0.883
-21.07,167.143,0.856
-21.03,168.082,0.881
-21.00,167.902,0.881
-20.97,167.399,0.851
-20.93,168.633,0.887
-20.90,167.922,0.875
-20.87,168.908,0.858
-20.83,168.383,0.890
-20.80,169.295,0.878
-20.77,168.771,0.908
-20.73,168.555,0.880
-20.70,167.665,0.883
-20.67,167.728,0.933
-20.63,167.812,0.885
-20.60,167.709,0.904
-20.57,167.223,0.845
-20.53,167.361,0.900
-20.50,167.656,0.924
-20.47,167.264,0.872
-20.43,166.682,0.907
-20.40,166.562,0.898
-20.37,166.332,0.919
-20.33,165.461,0.908
-20.30,165.377,0.904
-20.27,165.092,0.895
-20.23,163.529,0.905
-20.20,163.892,0.941
-20.17,164.179,0.907
-20.13,162.759,0.890
-20.10,162.577,0.880
-20.07,161.012,0.880
-20.03,160.899,0.900
-20.00,160.590,0.891
-19.97,160.726,0.879
-19.93,159.138,0.882
-19.90,159.130,0.861
-19.87,157.959,0.922
-19.83,157.176,0.873
-19.80,156.161,0.901
-19.77,155.490,0.862
-19.73,155.001,0.915
-19.70,154.384,0.873
-19.67,153.052,0.854
-19.63,151.691,0.854
-19.60,151.939,0.840
-19.57,150.677,0.887
-19.53,149.785,0.825
-19.50,148.802,0.836
-19.47,147.339,0.817
-19.43,146.866,0.860
-19.40,145.321,0.845
-19.37,144.561,0.835
-19.33,143.985,0.811
-19.30,142.622,0.814
-19.27,141.026,0.831
-19.23,140.573,0.811
-19.20,139.940,0.769
-19.17,137.997,0.771
-19.13,136.296,0.771
-19.10,134.750,0.788
-19.07,134.205,0.755
-19.03,132.677,0.766
-19.00,131.356,0.735
-18.97,130.192,0.718
-18.93,128.053,0.723
-18.90,127.844,0.753
-18.87,126.629,0.691
-18.83,125.141,0.702
-18.80,124.020,0.712
-18.77,121.810,0.699
-18.73,120.807,0.656
-18.70,120.152,0.676
-18.67,117.487,0.650
-18.63,115.835,0.697
-18.60,114.717,0.674
-18.57,112.162,0.623
-18.53,112.226,0.620
-18.50,109.991,0.617
-18.47,108.603,0.613
-18.43,106.901,0.610
-18.40,105.437,0.594
-18.37,102.989,0.604
-18.33,101.551,0.598
-18.30,100.737,0.562
-18.27,97.882,0.556
-18.23,96.492,0.535
-18.20,94.272,0.559
-18.17,92.819,0.552
-18.13,91.920,0.534
-18.10,88.907,0.491
-18.07,87.008,0.519
-18.03,85.184,0.500
-18.00,83.950,0.499
-17.97,81.675,0.479
-17.93,80.134,0.497
-17.90,78.233,0.439
-17.87,75.889,0.451
-17.83,73.505,0.468
-17.80,71.699,0.411
-17.77,70.414,0.477
-17.73,68.711,0.419
-17.70,66.282,0.422
-17.67,64.206,0.408
-17.63,61.970,0.374
-17.60,59.649,0.387
-17.57,57.978,0.377
-17.53,56.064,0.343
-17.50,53.476,0.362
-17.47,51.123,0.346
-17.43,49.708,0.312
-17.40,47.672,0.390
-17.37,46.651,0.306
-17.33,43.203,0.312
-17.30,40.967,0.300
-17.27,39.139,0.328
-17.23,36.663,0.312
-17.20,34.888,0.254
-17.17,33.060,0.258
-17.13,30.824,0.240
-17.10,27.595,0.233
-17.07,27.229,0.210
-17.03,24.212,0.188
-17.00,22.196,0.201
-16.97,19.971,0.156
-16.93,18.304,0.183
-16.90,15.181,0.167
-16.87,12.998,0.169
-16.83,10.731,0.126
-16.80,8.071,0.127
-16.77,6.515,0.126
-16.73,5.041,0.101
-16.70,2.241,0.093
-16.67,0.317,0.097
-16.63,-2.688,0.121
-16.60,-4.849,0.060
-16.57,-6.175,0.038
-16.53,-9.691,0.057
-16.50,-10.436,-0.007
-16.47,-13.214,0.001
-16.43,-15.648,-0.035
-16.40,-18.388,-0.031
-16.37,-19.157,-0.043
-16.33,-21.243,-0.048
-16.30,-23.851,-0.061
-16.27,-26.533,-0.099
-16.23,-28.993,-0.099
-16.20,-30.351,-0.111
-16.17,-31.959,-0.096
-16.13,-34.404,-0.145
-16.10,-37.192,-0.152
-16.07,-39.730,-0.144
-16.03,-41.816,-0.159
-16.00,-44.064,-0.234
-15.97,-44.894,-0.202
-15.93,-47.347,-0.232
-15.90,-49.171,-0.210
-15.87,-52.229,-0.247
-15.83,-54.523,-0.255
-15.80,-55.314,-0.274
-15.77,-58.680,-0.313
-15.73,-59.092,-0.248
-15.70,-62.207,-0.302
-15.67,-64.086,-0.301
-15.63,-66.466,-0.345
-15.60,-66.663,-0.355
-15.57,-70.627,-0.340
-15.53,-71.788,-0.360
-15.50,-73.703,-0.358
-15.47,-77.024,-0.355
-15.43,-77.671,-0.381
-15.40,-80.403,-0.381
-15.37,-82.213,-0.376
-15.33,-83.755,-0.423
-15.30,-85.103,-0.463
-15.27,-87.694,-0.422
-15.23,-88.731,-0.458
-15.20,-90.667,-0.464
-15.17,-92.951,-0.498
-15.13,-95.064,-0.476
-15.10,-96.386,-0.516
-15.07,-97.622,-0.500
-15.03,-100.038,-0.526
-15.00,-100.807,-0.531
-14.97,-103.534,-0.501
-14.93,-104.111,-0.535
-14.90,-107.559,-0.531
-14.87,-108.087,-0.542
-14.83,-109.723,-0.588
-14.80,-110.816,-0.593
-14.77,-112.793,-0.600
-14.73,-115.104,-0.600
-14.70,-116.513,-0.604
-14.67,-118.255,-0.596
-14.63,-119.006,-0.617
-14.60,-121.180,-0.622
-14.57,-122.666,-0.632
-14.53,-124.245,-0.645
-14.50,-125.051,-0.626
-14.47,-126.047,-0.644
-14.43,-128.136,-0.649
-14.40,-128.634,-0.667
-14.37,-130.450,-0.697
-14.33,-131.709,-0.715
-14.30,-132.637,-0.700
-14.27,-134.894,-0.703
-14.23,-135.711,-0.700
-14.20,-137.486,-0.715
-14.17,-139.278,-0.744
-14.13,-139.614,-0.699
-14.10,-141.520,-0.709
-14.07,-140.654,-0.727
-14.03,-143.256,-0.719
-14.00,-144.226,-0.775
-13.97,-144.425,-0.729
-13.93,-146.663,-0.757
-13.90,-146.787,-0.753
-13.87,-147.407,-0.779
-13.83,-149.692,-0.734
-13.80,-150.479,-0.779
-13.77,-150.412,-0.761
-13.73,-152.178,-0.778
-13.70,-152.629,-0.772
-13.67,-153.978,-0.756
-13.63,-154.305,-0.806
-13.60,-154.284,-0.815
-13.57,-155.793,-0.806
-13.53,-156.925,-0.836
-13.50,-157.994,-0.850
-13.47,-158.404,-0.807
-13.43,-160.023,-0.804
-13.40,-159.838,-0.807
-13.37,-160.569,-0.794
-13.33,-160.660,-0.830
-13.30,-160.774,-0.824
-13.27,-162.184,-0.834
-13.23,-162.066,-0.825
-13.20,-162.330,-0.832
-13.17,-163.398,-0.853
-13.13,-164.514,-0.844
-13.10,-163.725,-0.837
-13.07,-165.206,-0.880
-13.03,-165.629,-0.845
-13.00,-165.309,-0.873
-12.97,-165.748,-0.843
-12.93,-165.631,-0.861
-12.90,-166.060,-0.840
-12.87,-167.607,-0.859
-12.83,-167.806,-0.855
-12.80,-167.353,-0.868
-12.77,-168.063,-0.859
-12.73,-167.233,-0.848
-12.70,-167.276,-0.842
-12.67,-167.810,-0.847
-12.63,-167.757,-0.903
-12.60,-169.567,-0.875
-12.57,-167.813,-0.865
-12.53,-167.982,-0.885
-12.50,-168.141,-0.879
-12.47,-168.571,-0.908
-12.43,-167.097,-0.896
-12.40,-168.046,-0.869
-12.37,-168.037,-0.897
-12.33,-167.757,-0.889
-12.30,-167.350,-0.890
-12.27,-167.800,-0.885
-12.23,-168.110,-0.867
-12.20,-167.096,-0.904
-12.17,-166.380,-0.887
-12.13,-167.257,-0.882
-12.10,-166.742,-0.896
-12.07,-166.310,-0.874
-12.03,-165.822,-0.905
-12.00,-166.224,-0.873
-11.97,-165.425,-0.918
-11.93,-164.808,-0.926
-11.90,-165.013,-0.906
-11.87,-164.396,-0.896
-11.83,-163.941,-0.878
-11.80,-162.865,-0.897
-11.77,-162.743,-0.872
-11.73,-161.205,-0.890
-11.70,-161.099,-0.876
-11.67,-161.357,-0.906
-11.63,-159.534,-0.901
-11.60,-159.635,-0.886
-11.57,-158.897,-0.908
-11.53,-158.490,-0.896
-11.50,-157.071,-0.877
-11.47,-156.487,-0.900
-11.43,-155.839,-0.858
-11.40,-154.271,-0.860
-11.37,-153.810,-0.895
-11.33,-153.883,-0.861
-11.30,-152.874,-0.867
-11.27,-151.381,-0.850
-11.23,-150.428,-0.821
-11.20,-149.396,-0.867
-11.17,-149.397,-0.847
-11.13,-147.552,-0.865
-11.10,-146.663,-0.854
-11.07,-145.865,-0.819
-11.03,-144.767,-0.807
-11.00,-144.145,-0.803
-10.97,-142.863,-0.826
-10.93,-141.297,-0.794
-10.90,-139.473,-0.806
-10.87,-139.546,-0.787
-10.83,-138.538,-0.758
-10.80,-136.469,-0.776
-10.77,-135.818,-0.741
-10.73,-134.315,-0.760
-10.70,-133.323,-0.737
-10.67,-131.840,-0.756
-10.63,-130.569,-0.720
-10.60,-129.046,-0.712
-10.57,-127.867,-0.729
-10.53,-126.835,-0.720
-10.50,-124.567,-0.726
-10.47,-123.936,-0.709
-10.43,-121.137,-0.687
-10.40,-119.686,-0.683
-10.37,-119.226,-0.655
-10.33,-117.224,-0.682
-10.30,-115.863,-0.649
-10.27,-114.210,-0.687
-10.23,-113.863,-0.648
-10.20,-112.010,-0.596
-10.17,-109.630,-0.617
-10.13,-108.092,-0.612
-10.10,-106.366,-0.611
-10.07,-105.608,-0.571
-10.03,-104.635,-0.569
-10.00,-100.847,-0.578
-9.97,-99.831,-0.543
-9.93,-97.955,-0.552
-9.90,-96.677,-0.544
-9.87,-95.249,-0.575
-9.83,-93.213,-0.557
-9.80,-89.846,-0.500
-9.77,-89.135,-0.536
-9.73,-88.381,-0.490
-9.70,-85.046,-0.455
-9.67,-83.106,-0.493
-9.63,-81.512,-0.497
-9.60,-78.899,-0.483
-9.57,-78.204,-0.475
-9.53,-76.199,-0.445
-9.50,-74.356,-0.466
-9.47,-72.758,-0.446
-9.43,-69.348,-0.462
-9.40,-68.561,-0.436
-9.37,-65.516,-0.380
-9.33,-63.913,-0.398
-9.30,-61.642,-0.413
-9.27,-59.940,-0.409
-9.23,-57.163,-0.373
-9.20,-56.328,-0.393
-9.17,-53.280,-0.347
-9.13,-52.596,-0.344
-9.10,-49.225,-0.355
-9.07,-46.485,-0.345
-9.03,-46.181,-0.305
-9.00,-42.869,-0.325
-8.97,-41.338,-0.258
-8.93,-38.663,-0.276
-8.90,-37.572,-0.253
-8.87,-35.662,-0.272
-8.83,-32.570,-0.240
-8.80,-30.364,-0.219
-8.77,-29.151,-0.275
-8.73,-25.893,-0.237
-8.70,-24.355,-0.201
