Trigger_Date,2024/01/18
Trigger_Time,T 10:33:00.000
Samples_Per_Cycle,500
Microseconds_Per_Sample,33.333
-36.83,163.710,0.986
-36.80,162.738,1.014
-36.77,161.547,0.983
-36.73,160.972,1.016
-36.70,161.015,0.975
-36.67,160.856,0.878
-36.63,159.824,0.846
-36.60,159.234,0.866
-36.57,157.788,0.858
-36.53,156.727,0.879
-36.50,157.646,0.824
-36.47,157.627,0.818
-36.43,155.511,0.867
-36.40,154.939,0.831
-36.37,154.544,0.840
-36.33,154.227,0.830
-36.30,152.826,0.851
-36.27,151.098,0.888
-36.23,150.449,0.836
-36.20,149.857,0.843
-36.17,148.693,0.839
-36.13,147.796,0.812
-36.10,145.503,0.809
-36.07,145.962,0.834
-36.03,144.738,0.822
-36.00,143.984,0.837
-35.97,142.736,0.805
-35.93,141.703,0.814
-35.90,139.937,0.797
-35.87,139.448,0.842
-35.83,137.294,0.804
-35.80,136.383,0.836
-35.77,136.075,0.779
-35.73,134.022,0.818
-35.70,133.506,0.799
-35.67,132.378,0.816
-35.63,130.582,0.805
-35.60,129.496,0.798
-35.57,127.353,0.813
-35.53,126.642,0.839
-35.50,124.069,0.751
-35.47,122.819,0.759
-35.43,122.879,0.739
-35.40,121.467,0.730
-35.37,119.391,0.741
-35.33,118.296,0.767
-35.30,116.377,0.765
-35.27,114.662,0.765
-35.23,112.201,0.740
-35.20,111.887,0.731
-35.17,110.042,0.737
-35.13,107.376,0.734
-35.10,106.308,0.727
-35.07,104.626,0.734
-35.03,103.780,0.702
-35.00,101.795,0.688
-34.97,99.269,0.733
-34.93,98.136,0.682
-34.90,95.834,0.689
-34.87,94.849,0.696
-34.83,93.353,0.674
-34.80,91.819,0.642
-34.77,89.243,0.630
-34.73,87.332,0.629
-34.70,86.074,0.658
-34.67,82.686,0.645
-34.63,81.630,0.617
-34.60,79.643,0.589
-34.57,79.556,0.617
-34.53,76.076,0.601
-34.50,74.116,0.538
-34.47,72.134,0.545
-34.43,70.393,0.559
-34.40,67.432,0.515
-34.37,66.215,0.540
-34.33,63.836,0.469
-34.30,61.227,0.515
-34.27,60.920,0.505
-34.23,57.671,0.459
-34.20,56.530,0.431
-34.17,55.447,0.434
-34.13,51.217,0.453
-34.10,49.501,0.435
-34.07,47.858,0.415
-34.03,46.084,0.385
-34.00,44.122,0.352
-33.97,41.852,0.351
-33.93,40.028,0.337
-33.90,37.183,0.358
-33.87,35.343,0.308
-33.83,32.451,0.306
-33.80,30.543,0.298
-33.77,29.152,0.232
-33.73,25.881,0.239
-33.70,25.032,0.249
-33.67,22.417,0.228
-33.63,20.250,0.198
-33.60,18.245,0.160
-33.57,15.320,0.175
-33.53,12.933,0.135
-33.50,10.867,0.120
-33.47,8.285,0.100
-33.43,7.143,0.082
-33.40,4.581,0.080
-33.37,2.619,0.052
-33.33,-0.125,0.041
-33.30,-2.941,0.055
-33.27,-4.100,0.013
-33.23,-6.535,-0.038
-33.20,-8.545,0.038
-33.17,-11.536,-0.045
-33.13,-12.424,-0.026
-33.10,-14.919,-0.057
-33.07,-17.964,-0.111
-33.03,-19.639,-0.075
-33.00,-21.791,-0.126
-32.97,-24.104,-0.123
-32.93,-25.983,-0.124
-32.90,-28.925,-0.116
-32.87,-30.253,-0.159
-32.83,-33.079,-0.198
-32.80,-34.167,-0.143
-32.77,-37.255,-0.182
-32.73,-38.986,-0.187
-32.70,-41.237,-0.232
-32.67,-43.105,-0.197
-32.63,-45.082,-0.250
-32.60,-47.844,-0.246
-32.57,-49.209,-0.258
-32.53,-51.569,-0.297
-32.50,-53.738,-0.284
-32.47,-56.134,-0.289
-32.43,-57.667,-0.270
-32.40,-60.748,-0.303
-32.37,-62.319,-0.292
-32.33,-64.123,-0.311
-32.30,-66.966,-0.341
-32.27,-68.074,-0.310
-32.23,-69.317,-0.377
-32.20,-72.009,-0.336
-32.17,-74.176,-0.344
-32.13,-76.019,-0.326
-32.10,-77.983,-0.368
-32.07,-79.999,-0.345
-32.03,-82.507,-0.402
-32.00,-83.499,-0.401
-31.97,-84.707,-0.402
-31.93,-87.130,-0.423
-31.90,-88.904,-0.409
-31.87,-90.748,-0.446
-31.83,-92.163,-0.477
-31.80,-95.512,-0.428
-31.77,-95.648,-0.456
-31.73,-98.396,-0.467
-31.70,-99.051,-0.479
-31.67,-101.687,-0.466
-31.63,-104.297,-0.444
-31.60,-104.938,-0.489
-31.57,-106.381,-0.491
-31.53,-108.149,-0.511
-31.50,-110.045,-0.492
-31.47,-112.134,-0.492
-31.43,-112.680,-0.550
-31.40,-114.704,-0.508
-31.37,-116.401,-0.566
-31.33,-117.464,-0.563
-31.30,-118.986,-0.559
-31.27,-120.027,-0.572
-31.23,-122.164,-0.590
-31.20,-124.233,-0.596
-31.17,-125.817,-0.556
-31.13,-125.909,-0.620
-31.10,-127.562,-0.638
-31.07,-129.030,-0.684
-31.03,-129.997,-0.640
-31.00,-131.688,-0.656
-30.97,-133.024,-0.658
-30.93,-133.932,-0.695
-30.90,-135.547,-0.694
-30.87,-137.001,-0.710
-30.83,-138.310,-0.685
-30.80,-138.233,-0.714
-30.77,-140.590,-0.720
-30.73,-141.474,-0.739
-30.70,-142.872,-0.744
-30.67,-144.112,-0.734
-30.63,-145.218,-0.749
-30.60,-146.430,-0.764
-30.57,-146.905,-0.763
-30.53,-148.062,-0.780
-30.50,-149.127,-0.783
-30.47,-149.755,-0.799
-30.43,-150.434,-0.789
-30.40,-151.279,-0.799
-30.37,-151.818,-0.822
-30.33,-153.915,-0.851
-30.30,-154.788,-0.838
-30.27,-154.265,-0.844
-30.23,-156.308,-0.847
-30.20,-156.253,-0.838
-30.17,-157.387,-0.884
-30.13,-158.543,-0.871
-30.10,-158.558,-0.866
-30.07,-159.838,-0.870
-30.03,-159.669,-0.870
-30.00,-161.161,-0.856
-29.97,-161.296,-0.847
-29.93,-161.523,-0.898
-29.90,-162.493,-0.904
-29.87,-161.985,-0.920
-29.83,-163.683,-0.906
-29.80,-164.296,-0.878
-29.77,-165.587,-0.906
-29.73,-165.089,-0.905
-29.70,-164.639,-0.893
-29.67,-164.855,-0.891
-29.63,-165.765,-0.913
-29.60,-166.563,-0.873
-29.57,-166.795,-0.891
-29.53,-166.844,-0.875
-29.50,-167.986,-0.867
-29.47,-167.182,-0.896
-29.43,-167.422,-0.905
-29.40,-166.807,-0.922
-29.37,-167.660,-0.883
-29.33,-167.911,-0.931
-29.30,-168.135,-0.900
-29.27,-168.048,-0.892
-29.23,-167.881,-0.882
-29.20,-168.137,-0.913
-29.17,-167.677,-0.898
-29.13,-167.959,-0.872
-29.10,-168.878,-0.864
-29.07,-168.270,-0.879
-29.03,-168.191,-0.899
-29.00,-168.875,-0.876
-28.97,-167.909,-0.855
-28.93,-168.361,-0.889
-28.90,-168.563,-0.842
-28.87,-166.730,-0.868
-28.83,-167.854,-0.865
-28.80,-166.984,-0.860
-28.77,-165.443,-0.853
-28.73,-165.616,-0.861
-28.70,-165.719,-0.879
-28.67,-164.940,-0.844
-28.63,-165.159,-0.901
-28.60,-164.600,-0.859
-28.57,-164.019,-0.873
-28.53,-162.901,-0.824
-28.50,-163.808,-0.873
-28.47,-163.473,-0.853
-28.43,-162.754,-0.850
-28.40,-162.634,-0.881
-28.37,-161.341,-0.850
-28.33,-160.500,-0.864
-28.30,-160.132,-0.849
-28.27,-159.066,-0.854
-28.23,-159.328,-0.834
-28.20,-158.644,-0.864
-28.17,-157.761,-0.839
-28.13,-155.708,-0.878
-28.10,-156.211,-0.896
-28.07,-154.995,-0.851
-28.03,-154.642,-0.835
-28.00,-153.126,-0.807
-27.97,-152.546,-0.846
-27.93,-152.411,-0.884
-27.90,-150.762,-0.830
-27.87,-149.486,-0.787
-27.83,-149.007,-0.808
-27.80,-147.464,-0.806
-27.77,-147.632,-0.838
-27.73,-145.339,-0.821
-27.70,-145.249,-0.881
-27.67,-144.475,-0.820
-27.63,-142.476,-0.844
-27.60,-142.135,-0.828
-27.57,-140.652,-0.818
-27.53,-139.378,-0.807
-27.50,-138.299,-0.798
-27.47,-137.592,-0.798
-27.43,-135.895,-0.775
-27.40,-134.931,-0.825
-27.37,-133.053,-0.791
-27.33,-131.535,-0.811
-27.30,-130.144,-0.792
-27.27,-129.484,-0.804
-27.23,-128.338,-0.744
-27.20,-126.833,-0.785
-27.17,-125.778,-0.753
-27.13,-123.203,-0.784
-27.10,-122.707,-0.775
-27.07,-120.166,-0.749
-27.03,-118.971,-0.750
-27.00,-117.087,-0.769
-26.97,-115.967,-0.738
-26.93,-114.664,-0.739
-26.90,-113.284,-0.728
-26.87,-110.917,-0.736
-26.83,-110.063,-0.711
-26.80,-108.427,-0.723
-26.77,-106.229,-0.699
-26.73,-104.832,-0.695
-26.70,-103.133,-0.742
-26.67,-101.856,-0.693
-26.63,-100.002,-0.664
-26.60,-97.142,-0.697
-26.57,-96.254,-0.678
-26.53,-94.503,-0.670
-26.50,-92.968,-0.681
-26.47,-91.435,-0.621
-26.43,-89.220,-0.624
-26.40,-87.381,-0.675
-26.37,-85.743,-0.639
-26.33,-82.935,-0.584
-26.30,-82.694,-0.620
-26.27,-80.031,-0.596
-26.23,-78.392,-0.604
-26.20,-76.078,-0.615
-26.17,-74.308,-0.557
-26.13,-72.037,-0.555
-26.10,-70.129,-0.544
-26.07,-68.157,-0.526
-26.03,-66.376,-0.546
-26.00,-63.587,-0.505
-25.97,-62.611,-0.528
-25.93,-59.562,-0.488
-25.90,-58.089,-0.461
-25.87,-55.894,-0.476
-25.83,-53.266,-0.457
-25.80,-51.333,-0.381
-25.77,-49.567,-0.428
-25.73,-47.831,-0.389
-25.70,-45.984,-0.373
-25.67,-43.468,-0.392
-25.63,-42.376,-0.358
-25.60,-39.861,-0.336
-25.57,-38.002,-0.305
-25.53,-35.027,-0.290
-25.50,-32.972,-0.294
-25.47,-30.411,-0.248
-25.43,-28.518,-0.258
-25.40,-25.886,-0.250
-25.37,-24.379,-0.207
-25.33,-21.912,-0.205
-25.30,-19.294,-0.177
-25.27,-17.246,-0.178
-25.23,-15.479,-0.170
-25.20,-13.302,-0.170
-25.17,-10.800,-0.189
-25.13,-8.482,-0.126
-25.10,-7.080,-0.112
-25.07,-3.580,-0.106
-25.03,-1.635,-0.072
-25.00,0.298,-0.047
-24.97,1.647,-0.044
-24.93,4.395,-0.018
-24.90,6.584,-0.021
-24.87,8.718,0.003
-24.83,11.137,0.003
-24.80,12.877,0.064
-24.77,16.174,0.056
-24.73,17.057,0.076
-24.70,19.835,0.079
-24.67,21.553,0.077
-24.63,23.292,0.124
-24.60,26.293,0.116
-24.57,27.670,0.151
-24.53,30.393,0.166
-24.50,33.256,0.150
-24.47,34.977,0.185
-24.43,37.253,0.222
-24.40,39.163,0.185
-24.37,41.665,0.212
-24.33,43.026,0.260
-24.30,46.339,0.248
-24.27,46.886,0.245
-24.23,49.040,0.241
-24.20,51.797,0.239
-24.17,54.823,0.253
-24.13,56.242,0.268
-24.10,58.622,0.327
-24.07,60.032,0.288
-24.03,62.468,0.352
-24.00,64.132,0.316
-23.97,65.967,0.328
-23.93,67.905,0.329
-23.90,70.586,0.333
-23.87,71.860,0.341
-23.83,74.741,0.349
-23.80,75.990,0.404
-23.77,77.780,0.351
-23.73,79.587,0.349
-23.70,81.504,0.388
-23.67,83.330,0.419
-23.63,85.281,0.380
-23.60,86.797,0.378
-23.57,89.803,0.437
-23.53,91.250,0.414
-23.50,92.011,0.423
-23.47,94.675,0.449
-23.43,95.846,0.445
-23.40,98.349,0.488
-23.37,100.539,0.462
-23.33,102.190,0.464
-23.30,103.173,0.492
-23.27,105.434,0.487
-23.23,106.289,0.471
-23.20,108.619,0.497
-23.17,109.273,0.527
-23.13,111.359,0.541
-23.10,113.011,0.527
-23.07,113.306,0.506
-23.03,115.842,0.561
-23.00,117.612,0.549
-22.97,120.060,0.546
-22.93,120.585,0.591
-22.90,122.504,0.581
-22.87,123.597,0.581
-22.83,125.103,0.621
-22.80,125.558,0.637
-22.77,128.015,0.634
-22.73,129.298,0.613
-22.70,130.361,0.653
-22.67,132.161,0.681
-22.63,132.814,0.675
-22.60,135.035,0.688
-22.57,135.434,0.689
-22.53,136.422,0.672
-22.50,138.299,0.703
-22.47,139.442,0.685
-22.43,140.651,0.702
-22.40,141.610,0.725
-22.37,142.340,0.759
-22.33,143.934,0.728
-22.30,145.083,0.740
-22.27,146.085,0.774
-22.23,145.781,0.759
-22.20,148.115,0.815
-22.17,149.708,0.774
-22.13,148.894,0.785
-22.10,151.241,0.816
-22.07,151.736,0.834
-22.03,153.544,0.815
-22.00,153.176,0.844
-21.97,155.204,0.873
-21.93,154.021,0.851
-21.90,154.199,0.811
-21.87,157.042,0.845
-21.83,156.825,0.843
-21.80,158.210,0.826
-21.77,158.588,0.855
-21.73,158.561,0.877
-21.70,160.149,0.874
-21.67,160.465,0.863
-21.63,161.685,0.914
-21.60,161.206,0.876
-21.57,162.157,0.863
-21.53,162.187,0.920
-21.50,162.490,0.907
-21.47,163.046,0.898
-21.43,164.864,0.893
-21.40,165.163,0.927
-21.37,164.389,0.919
-21.33,165.603,0.920
-21.30,166.246,0.916
-21.27,165.817,0.881
-21.23,166.544,0.920
-21.20,166.926,0.926
-21.17,167.265,0.901
-21.13,167.169,0.914
-21.10,167.447,0.938
-21.07,167.713,0.914
-21.03,167.718,0.930
-21.00,168.671,0.911
-20.97,168.479,0.901
-20.93,168.502,0.909
-20.90,167.825,0.885
-20.87,168.303,0.895
-20.83,168.299,0.879
-20.80,167.691,0.889
-20.77,167.562,0.882
-20.73,167.552,0.901
-20.70,168.379,0.895
-20.67,169.419,0.864
-20.63,167.416,0.864
-20.60,168.632,0.865
-20.57,166.607,0.876
-20.53,167.106,0.852
-20.50,166.762,0.854
-20.47,166.785,0.886
-20.43,165.932,0.889
-20.40,166.520,0.874
-20.37,166.103,0.844
-20.33,165.968,0.877
-20.30,165.224,0.856
-20.27,165.605,0.866
-20.23,165.052,0.861
-20.20,164.595,0.853
-20.17,162.285,0.836
-20.13,162.620,0.866
-20.10,162.694,0.837
-20.07,161.664,0.852
-20.03,161.585,0.859
-20.00,160.279,0.827
-19.97,159.844,0.887
-19.93,159.958,0.852
-19.90,158.866,0.883
-19.87,157.792,0.860
-19.83,158.178,0.855
-19.80,156.808,0.850
-19.77,155.628,0.843
-19.73,155.262,0.862
-19.70,155.180,0.869
-19.67,152.470,0.840
-19.63,152.903,0.863
-19.60,151.722,0.814
-19.57,150.796,0.834
-19.53,149.878,0.809
-19.50,148.628,0.811
-19.47,147.514,0.818
-19.43,146.257,0.826
-19.40,146.253,0.832
-19.37,143.987,0.834
-19.33,143.020,0.853
-19.30,142.534,0.821
-19.27,141.590,0.803
-19.23,140.788,0.837
-19.20,138.680,0.825
-19.17,137.956,0.818
-19.13,136.263,0.826
-19.10,134.383,0.833
-19.07,134.121,0.824
-19.03,132.902,0.803
-19.00,131.460,0.775
-18.97,130.435,0.782
-18.93,129.192,0.743
-18.90,128.340,0.821
-18.87,127.309,0.775
-18.83,124.467,0.789
-18.80,123.132,0.771
-18.77,122.099,0.770
-18.73,121.994,0.761
-18.70,119.609,0.777
-18.67,117.789,0.748
-18.63,116.225,0.751
-18.60,115.342,0.723
-18.57,112.629,0.741
-18.53,111.906,0.725
-18.50,109.129,0.721
-18.47,107.927,0.722
-18.43,106.508,0.729
-18.40,103.893,0.722
-18.37,103.621,0.717
-18.33,101.699,0.741
-18.30,99.619,0.715
-18.27,96.648,0.691
-18.23,96.562,0.692
-18.20,93.442,0.679
-18.17,92.243,0.699
-18.13,90.775,0.647
-18.10,88.854,0.651
-18.07,88.767,0.654
-18.03,85.146,0.628
-18.00,84.292,0.647
-17.97,81.300,0.641
-17.93,79.424,0.595
-17.90,78.634,0.582
-17.87,76.386,0.553
-17.83,73.242,0.571
-17.80,72.738,0.581
-17.77,70.504,0.559
-17.73,69.051,0.534
-17.70,66.638,0.538
-17.67,64.379,0.501
-17.63,62.576,0.492
-17.60,59.576,0.500
-17.57,57.578,0.510
-17.53,56.706,0.496
-17.50,54.021,0.430
-17.47,52.615,0.452
-17.43,49.618,0.421
-17.40,46.975,0.407
-17.37,45.498,0.428
-17.33,44.035,0.394
-17.30,41.213,0.378
-17.27,38.940,0.359
-17.23,36.835,0.299
-17.20,34.779,0.342
-17.17,33.580,0.291
-17.13,30.707,0.297
-17.10,29.000,0.278
-17.07,25.610,0.233
-17.03,22.551,0.224
-17.00,21.947,0.217
-16.97,20.794,0.218
-16.93,18.477,0.188
-16.90,15.581,0.180
-16.87,13.747,0.172
-16.83,10.616,0.113
-16.80,8.349,0.110
-16.77,6.881,0.102
-16.73,4.390,0.073
-16.70,1.815,0.089
-16.67,0.088,0.034
-16.63,-1.658,0.039
-16.60,-3.926,0.018
-16.57,-6.760,-0.002
-16.53,-10.114,-0.027
-16.50,-10.806,-0.000
-16.47,-13.696,-0.072
-16.43,-15.832,-0.035
-16.40,-16.923,-0.076
-16.37,-19.728,-0.096
-16.33,-21.941,-0.093
-16.30,-24.289,-0.095
-16.27,-26.169,-0.119
-16.23,-27.759,-0.135
-16.20,-30.231,-0.151
-16.17,-32.674,-0.168
-16.13,-34.196,-0.176
-16.10,-36.455,-0.183
-16.07,-39.384,-0.202
-16.03,-41.660,-0.219
-16.00,-44.005,-0.203
-15.97,-45.116,-0.213
-15.93,-47.690,-0.229
-15.90,-49.601,-0.279
-15.87,-51.633,-0.254
-15.83,-54.460,-0.275
-15.80,-56.330,-0.252
-15.77,-57.923,-0.287
-15.73,-60.322,-0.319
-15.70,-62.261,-0.342
-15.67,-63.330,-0.310
-15.63,-66.672,-0.358
-15.60,-69.044,-0.337
-15.57,-70.016,-0.354
-15.53,-71.973,-0.351
-15.50,-74.233,-0.382
-15.47,-75.074,-0.385
-15.43,-77.693,-0.388
-15.40,-80.044,-0.382
-15.37,-81.316,-0.389
-15.33,-82.632,-0.374
-15.30,-85.781,-0.409
-15.27,-87.198,-0.404
-15.23,-88.743,-0.426
-15.20,-92.099,-0.414
-15.17,-92.156,-0.443
-15.13,-93.539,-0.441
-15.10,-97.484,-0.466
-15.07,-98.651,-0.480
-15.03,-99.437,-0.445
-15.00,-102.206,-0.501
-14.97,-102.443,-0.503
-14.93,-105.259,-0.488
-14.90,-106.878,-0.469
-14.87,-108.206,-0.497
-14.83,-109.599,-0.512
-14.80,-111.776,-0.511
-14.77,-113.409,-0.535
-14.73,-114.873,-0.561
-14.70,-117.039,-0.579
-14.67,-118.206,-0.548
-14.63,-118.830,-0.564
-14.60,-120.769,-0.574
-14.57,-121.530,-0.588
-14.53,-123.171,-0.611
-14.50,-124.115,-0.632
-14.47,-126.664,-0.587
-14.43,-127.715,-0.604
-14.40,-129.515,-0.596
-14.37,-130.685,-0.650
-14.33,-132.130,-0.658
-14.30,-132.950,-0.679
-14.27,-134.862,-0.646
-14.23,-135.984,-0.697
-14.20,-137.581,-0.734
-14.17,-137.790,-0.680
-14.13,-139.861,-0.734
-14.10,-141.006,-0.726
-14.07,-141.545,-0.697
-14.03,-142.523,-0.717
-14.00,-144.513,-0.764
-13.97,-144.802,-0.773
-13.93,-146.234,-0.781
-13.90,-146.336,-0.788
-13.87,-148.266,-0.783
-13.83,-149.216,-0.798
-13.80,-149.264,-0.828
-13.77,-150.102,-0.819
-13.73,-151.062,-0.810
-13.70,-152.845,-0.814
-13.67,-153.996,-0.837
-13.63,-153.660,-0.840
-13.60,-155.397,-0.846
-13.57,-156.166,-0.866
-13.53,-156.159,-0.851
-13.50,-157.978,-0.871
-13.47,-158.285,-0.829
-13.43,-159.160,-0.883
-13.40,-159.048,-0.846
-13.37,-159.951,-0.887
-13.33,-160.456,-0.867
-13.30,-160.450,-0.888
-13.27,-163.047,-0.894
-13.23,-162.439,-0.891
-13.20,-163.256,-0.893
-13.17,-163.248,-0.883
-13.13,-163.290,-0.898
-13.10,-164.671,-0.883
-13.07,-165.260,-0.918
-13.03,-165.376,-0.890
-13.00,-165.613,-0.905
-12.97,-165.500,-0.872
-12.93,-164.856,-0.914
-12.90,-166.520,-0.899
-12.87,-167.393,-0.896
-12.83,-167.002,-0.910
-12.80,-167.394,-0.882
-12.77,-167.431,-0.886
-12.73,-167.966,-0.884
-12.70,-167.891,-0.894
-12.67,-167.550,-0.903
-12.63,-167.491,-0.908
-12.60,-167.917,-0.858
-12.57,-167.491,-0.888
-12.53,-167.567,-0.834
-12.50,-167.608,-0.913
-12.47,-168.363,-0.905
-12.43,-167.891,-0.910
-12.40,-167.817,-0.892
-12.37,-167.245,-0.883
-12.33,-167.561,-0.872
-12.30,-167.943,-0.913
-12.27,-167.770,-0.845
-12.23,-168.087,-0.863
-12.20,-166.619,-0.895
-12.17,-166.996,-0.886
-12.13,-166.370,-0.926
-12.10,-167.292,-0.854
-12.07,-166.281,-0.855
-12.03,-165.895,-0.856
-12.00,-165.555,-0.874
-11.97,-164.840,-0.821
-11.93,-164.863,-0.845
-11.90,-164.793,-0.845
-11.87,-163.431,-0.863
-11.83,-163.458,-0.905
-11.80,-162.948,-0.866
-11.77,-162.341,-0.841
-11.73,-162.022,-0.844
-11.70,-160.618,-0.837
-11.67,-160.340,-0.879
-11.63,-159.889,-0.885
-11.60,-159.609,-0.880
-11.57,-158.061,-0.867
-11.53,-157.853,-0.850
-11.50,-156.864,-0.850
-11.47,-157.072,-0.836
-11.43,-156.056,-0.850
-11.40,-155.241,-0.861
-11.37,-154.796,-0.800
-11.33,-153.544,-0.857
-11.30,-152.226,-0.859
-11.27,-151.630,-0.792
-11.23,-151.146,-0.833
-11.20,-150.287,-0.838
-11.17,-149.083,-0.852
-11.13,-147.785,-0.835
-11.10,-146.500,-0.828
-11.07,-144.894,-0.854
-11.03,-146.042,-0.820
-11.00,-144.249,-0.846
-10.97,-143.099,-0.806
-10.93,-141.919,-0.818
-10.90,-140.021,-0.804
-10.87,-138.950,-0.801
-10.83,-137.756,-0.787
-10.80,-135.922,-0.819
-10.77,-134.727,-0.815
-10.73,-134.870,-0.809
-10.70,-132.721,-0.793
-10.67,-131.552,-0.803
-10.63,-130.406,-0.807
-10.60,-129.057,-0.784
-10.57,-127.651,-0.800
-10.53,-126.186,-0.778
-10.50,-124.776,-0.773
-10.47,-123.634,-0.776
-10.43,-122.718,-0.761
-10.40,-120.184,-0.772
-10.37,-119.260,-0.743
-10.33,-118.386,-0.754
-10.30,-115.746,-0.735
-10.27,-115.307,-0.773
-10.23,-113.348,-0.728
-10.20,-111.143,-0.774
-10.17,-110.083,-0.739
-10.13,-108.925,-0.744
-10.10,-105.384,-0.745
-10.07,-104.977,-0.709
-10.03,-102.806,-0.739
-10.00,-101.668,-0.712
-9.97,-99.333,-0.718
-9.93,-98.216,-0.664
-9.90,-96.296,-0.662
-9.87,-94.406,-0.678
-9.83,-93.316,-0.648
-9.80,-92.332,-0.666
-9.77,-90.144,-0.616
-9.73,-87.383,-0.648
-9.70,-85.499,-0.618
-9.67,-84.243,-0.629
-9.63,-82.375,-0.607
-9.60,-79.522,-0.602
-9.57,-79.294,-0.599
-9.53,-74.555,-0.549
-9.50,-74.003,-0.564
-9.47,-71.590,-0.588
-9.43,-69.470,-0.571
-9.40,-69.205,-0.524
-9.37,-65.699,-0.556
-9.33,-63.685,-0.495
-9.30,-61.882,-0.523
-9.27,-59.643,-0.503
-9.23,-57.805,-0.488
-9.20,-56.124,-0.454
-9.17,-54.010,-0.465
-9.13,-52.255,-0.463
-9.10,-50.159,-0.425
-9.07,-47.471,-0.401
-9.03,-45.556,-0.387
-9.00,-43.335,-0.377
-8.97,-41.054,-0.352
-8.93,-39.205,-0.347
-8.90,-36.633,-0.352
-8.87,-34.955,-0.279
-8.83,-33.229,-0.297
-8.80,-30.265,-0.279
-8.77,-28.667,-0.255
-8.73,-26.347,-0.282
-8.70,-23.519,-0.267
