Trigger_Date,2024/01/23
Trigger_Time,T 10:38:00.000
Samples_Per_Cycle,500
Microseconds_Per_Sample,33.333
-31.47,-111.520,-0.697
-31.43,-113.538,-0.718
-31.40,-114.725,-0.695
-31.37,-115.173,-0.711
-31.33,-118.096,-0.735
-31.30,-118.910,-0.702
-31.27,-121.036,-0.744
-31.23,-122.004,-0.790
-31.20,-123.403,-0.754
-31.17,-125.653,-0.805
-31.13,-126.241,-0.823
-31.10,-128.024,-0.782
-31.07,-129.677,-0.801
-31.03,-130.988,-0.795
-31.00,-131.060,-0.834
-30.97,-132.714,-0.859
-30.93,-134.300,-0.799
-30.90,-135.432,-0.895
-30.87,-135.688,-0.892
-30.83,-138.153,-0.844
-30.80,-139.784,-0.879
-30.77,-141.225,-0.865
-30.73,-141.426,-0.868
-30.70,-142.923,-0.893
-30.67,-143.738,-0.893
-30.63,-145.715,-0.953
-30.60,-145.514,-0.925
-30.57,-147.799,-0.941
-30.53,-147.299,-0.953
-30.50,-148.385,-0.975
-30.47,-150.268,-0.945
-30.43,-150.159,-0.935
-30.40,-150.879,-0.968
-30.37,-152.566,-0.991
-30.33,-152.770,-0.986
-30.30,-154.025,-1.033
-30.27,-154.639,-0.975
-30.23,-155.394,-0.999
-30.20,-157.115,-1.002
-30.17,-158.406,-1.003
-30.13,-157.885,-0.998
-30.10,-158.927,-0.982
-30.07,-158.518,-0.975
-30.03,-159.321,-0.985
-30.00,-160.315,-0.983
-29.97,-161.161,-0.984
-29.93,-162.517,-0.986
-29.90,-162.694,-1.022
-29.87,-161.453,-0.982
-29.83,-163.222,-0.956
-29.80,-162.557,-0.992
-29.77,-165.088,-0.985
-29.73,-163.975,-0.973
-29.70,-164.421,-0.967
-29.67,-165.239,-0.988
-29.63,-166.555,-0.974
-29.60,-166.239,-0.998
-29.57,-165.252,-0.955
-29.53,-167.229,-0.977
-29.50,-167.623,-0.954
-29.47,-166.982,-0.992
-29.43,-168.262,-0.968
-29.40,-167.882,-0.978
-29.37,-166.882,-0.964
-29.33,-168.104,-0.989
-29.30,-167.226,-1.001
-29.27,-168.312,-1.032
-29.23,-168.749,-0.991
-29.20,-167.796,-0.983
-29.17,-168.684,-0.973
-29.13,-168.447,-0.984
-29.10,-167.972,-0.985
-29.07,-167.853,-0.975
-29.03,-168.889,-0.959
-29.00,-168.219,-0.974
-28.97,-168.312,-0.978
-28.93,-167.564,-0.968
-28.90,-167.062,-0.975
-28.87,-167.952,-0.995
-28.83,-167.150,-0.948
-28.80,-167.178,-0.991
-28.77,-166.383,-0.998
-28.73,-166.293,-0.971
-28.70,-165.751,-0.984
-28.67,-165.395,-0.966
-28.63,-165.201,-0.961
-28.60,-164.428,-0.984
-28.57,-164.492,-0.972
-28.53,-163.645,-0.986
-28.50,-163.400,-0.951
-28.47,-163.634,-0.953
-28.43,-162.422,-0.963
-28.40,-162.515,-0.986
-28.37,-161.235,-0.964
-28.33,-161.776,-0.992
-28.30,-160.662,-0.960
-28.27,-160.247,-0.962
-28.23,-158.676,-0.958
-28.20,-158.634,-0.932
-28.17,-156.457,-0.925
-28.13,-156.199,-0.950
-28.10,-155.295,-0.925
-28.07,-155.814,-0.918
-28.03,-154.415,-0.965
-28.00,-153.958,-0.953
-27.97,-152.439,-0.930
-27.93,-151.408,-0.913
-27.90,-151.409,-0.933
-27.87,-150.126,-0.942
-27.83,-147.981,-0.940
-27.80,-148.218,-0.887
-27.77,-146.549,-0.883
-27.73,-145.745,-0.946
-27.70,-144.598,-0.901
-27.67,-144.416,-0.913
-27.63,-142.218,-0.907
-27.60,-141.673,-0.899
-27.57,-140.239,-0.886
-27.53,-138.890,-0.914
-27.50,-137.661,-0.858
-27.47,-136.553,-0.852
-27.43,-135.971,-0.853
-27.40,-134.681,-0.824
-27.37,-132.814,-0.814
-27.33,-132.342,-0.844
-27.30,-130.682,-0.843
-27.27,-128.198,-0.784
-27.23,-127.740,-0.811
-27.20,-127.166,-0.848
-27.17,-124.856,-0.754
-27.13,-123.622,-0.799
-27.10,-122.023,-0.771
-27.07,-120.835,-0.776
-27.03,-119.589,-0.779
-27.00,-117.566,-0.778
-26.97,-115.671,-0.720
-26.93,-114.984,-0.747
-26.90,-112.997,-0.716
-26.87,-111.658,-0.699
-26.83,-109.586,-0.716
-26.80,-108.574,-0.656
-26.77,-106.556,-0.705
-26.73,-105.000,-0.644
-26.70,-102.746,-0.650
-26.67,-101.529,-0.654
-26.63,-98.334,-0.630
-26.60,-97.839,-0.616
-26.57,-96.477,-0.647
-26.53,-93.998,-0.634
-26.50,-93.171,-0.569
-26.47,-90.893,-0.605
-26.43,-88.211,-0.573
-26.40,-87.539,-0.566
-26.37,-85.457,-0.594
-26.33,-82.955,-0.539
-26.30,-81.995,-0.521
-26.27,-80.066,-0.533
-26.23,-78.021,-0.505
-26.20,-75.489,-0.502
-26.17,-73.898,-0.486
-26.13,-72.654,-0.470
-26.10,-70.496,-0.480
-26.07,-67.729,-0.446
-26.03,-66.572,-0.427
-26.00,-64.686,-0.426
-25.97,-61.709,-0.401
-25.93,-60.273,-0.370
-25.90,-57.877,-0.361
-25.87,-55.704,-0.394
-25.83,-53.766,-0.400
-25.80,-51.865,-0.324
-25.77,-49.033,-0.363
-25.73,-47.774,-0.299
-25.70,-45.720,-0.325
-25.67,-44.153,-0.316
-25.63,-40.793,-0.270
-25.60,-39.681,-0.253
-25.57,-36.636,-0.238
-25.53,-34.728,-0.220
-25.50,-32.513,-0.213
-25.47,-30.885,-0.209
-25.43,-28.160,-0.152
-25.40,-26.212,-0.139
-25.37,-23.931,-0.171
-25.33,-22.110,-0.114
-25.30,-19.092,-0.109
-25.27,-17.498,-0.141
-25.23,-15.628,-0.064
-25.20,-12.705,-0.107
-25.17,-10.612,-0.071
-25.13,-8.646,-0.032
-25.10,-7.150,0.003
-25.07,-4.289,0.056
-25.03,-2.079,0.004
-25.00,-0.123,0.010
-24.97,1.986,0.032
-24.93,5.007,0.060
-24.90,6.317,0.056
-24.87,8.313,0.066
-24.83,10.551,0.088
-24.80,12.622,0.075
-24.77,14.851,0.119
-24.73,17.558,0.143
-24.70,19.734,0.148
-24.67,22.465,0.155
-24.63,23.893,0.157
-24.60,25.502,0.217
-24.57,28.123,0.224
-24.53,30.541,0.240
-24.50,32.720,0.234
-24.47,34.621,0.262
-24.43,37.437,0.266
-24.40,39.217,0.283
-24.37,40.899,0.315
-24.33,43.647,0.268
-24.30,45.560,0.323
-24.27,47.613,0.328
-24.23,50.804,0.342
-24.20,52.294,0.319
-24.17,54.826,0.341
-24.13,56.788,0.382
-24.10,59.024,0.378
-24.07,60.393,0.419
-24.03,63.071,0.396
-24.00,64.985,0.450
-23.97,66.272,0.426
-23.93,68.414,0.413
-23.90,69.431,0.405
-23.87,72.610,0.427
-23.83,74.263,0.459
-23.80,76.034,0.511
-23.77,77.101,0.486
-23.73,79.941,0.494
-23.70,81.831,0.557
-23.67,83.134,0.505
-23.63,86.327,0.565
-23.60,88.062,0.555
-23.57,89.820,0.574
-23.53,90.790,0.563
-23.50,92.964,0.585
-23.47,94.539,0.577
-23.43,96.322,0.625
-23.40,98.014,0.597
-23.37,100.443,0.645
-23.33,101.372,0.616
-23.30,104.127,0.653
-23.27,104.271,0.655
-23.23,106.521,0.626
-23.20,108.418,0.698
-23.17,109.795,0.687
-23.13,111.339,0.658
-23.10,112.762,0.702
-23.07,114.519,0.665
-23.03,116.992,0.746
-23.00,117.795,0.734
-22.97,119.650,0.705
-22.93,120.517,0.782
-22.90,122.204,0.772
-22.87,122.866,0.783
-22.83,125.698,0.796
-22.80,126.292,0.786
-22.77,127.664,0.760
-22.73,128.593,0.776
-22.70,130.268,0.821
-22.67,132.018,0.824
-22.63,132.858,0.826
-22.60,134.247,0.843
-22.57,136.029,0.852
-22.53,136.395,0.845
-22.50,138.222,0.924
-22.47,139.311,0.896
-22.43,141.049,0.920
-22.40,141.868,0.892
-22.37,142.708,0.926
-22.33,143.481,0.905
-22.30,145.857,0.928
-22.27,145.351,0.932
-22.23,147.301,0.943
-22.20,148.917,0.932
-22.17,148.401,0.978
-22.13,149.500,0.944
-22.10,150.787,0.976
-22.07,151.429,0.988
-22.03,152.457,0.958
-22.00,152.839,0.986
-21.97,153.951,1.002
-21.93,155.433,0.959
-21.90,155.075,0.980
-21.87,157.233,0.990
-21.83,157.498,1.007
-21.80,157.882,0.966
-21.77,159.116,1.029
-21.73,159.616,0.986
-21.70,160.566,1.015
-21.67,160.829,0.968
-21.63,160.794,0.983
-21.60,162.570,0.997
-21.57,162.926,0.937
-21.53,161.870,1.025
-21.50,163.354,0.995
-21.47,163.547,0.946
-21.43,164.798,0.971
-21.40,165.176,1.006
-21.37,165.476,1.007
-21.33,165.976,1.017
-21.30,165.067,0.975
-21.27,166.649,1.009
-21.23,166.983,1.012
-21.20,166.591,0.983
-21.17,166.430,0.986
-21.13,167.363,0.974
-21.10,167.647,0.925
-21.07,167.265,0.973
-21.03,168.284,0.973
-21.00,170.085,0.994
-20.97,167.678,0.962
-20.93,168.995,0.973
-20.90,168.085,0.982
-20.87,168.728,1.001
-20.83,167.547,0.964
-20.80,168.114,0.993
-20.77,167.028,0.982
-20.73,168.081,0.964
-20.70,167.095,0.965
-20.67,168.613,0.948
-20.63,168.447,0.978
-20.60,167.085,0.982
-20.57,167.012,1.002
-20.53,166.808,0.975
-20.50,166.986,0.983
-20.47,166.759,0.987
-20.43,166.985,0.961
-20.40,165.694,0.974
-20.37,165.213,0.953
-20.33,166.125,0.965
-20.30,165.582,1.005
-20.27,164.933,0.976
-20.23,165.123,0.977
-20.20,163.369,0.936
-20.17,163.189,0.950
-20.13,162.521,0.955
-20.10,162.881,0.976
-20.07,162.445,0.971
-20.03,161.318,0.930
-20.00,160.104,0.963
-19.97,160.147,0.967
-19.93,158.539,0.945
-19.90,158.883,0.958
-19.87,157.750,0.940
-19.83,157.456,0.958
-19.80,157.015,0.928
-19.77,155.189,0.906
-19.73,155.646,0.969
-19.70,154.233,0.965
-19.67,152.853,0.972
-19.63,152.458,0.938
-19.60,151.724,0.944
-19.57,151.292,0.960
-19.53,149.266,0.958
-19.50,148.102,0.928
-19.47,147.703,0.911
-19.43,147.319,0.920
-19.40,145.077,0.914
-19.37,145.675,0.902
-19.33,143.437,0.922
-19.30,142.238,0.879
-19.27,141.917,0.907
-19.23,140.674,0.919
-19.20,138.852,0.890
-19.17,138.986,0.899
-19.13,137.961,0.876
-19.10,135.616,0.882
-19.07,134.227,0.860
-19.03,133.098,0.865
-19.00,131.909,0.823
-18.97,130.583,0.831
-18.93,128.254,0.812
-18.90,128.127,0.830
-18.87,126.773,0.817
-18.83,126.149,0.783
-18.80,123.648,0.754
-18.77,122.183,0.798
-18.73,119.214,0.774
-18.70,119.525,0.748
-18.67,117.956,0.729
-18.63,116.398,0.762
-18.60,114.758,0.738
-18.57,112.835,0.720
-18.53,111.150,0.728
-18.50,110.170,0.702
-18.47,108.394,0.742
-18.43,107.029,0.654
-18.40,104.850,0.654
-18.37,103.358,0.672
-18.33,101.158,0.650
-18.30,99.086,0.643
-18.27,98.173,0.671
-18.23,95.754,0.631
-18.20,94.732,0.627
-18.17,91.473,0.618
-18.13,90.587,0.582
-18.10,88.743,0.574
-18.07,87.835,0.571
-18.03,85.302,0.550
-18.00,83.648,0.528
-17.97,80.437,0.528
-17.93,81.242,0.524
-17.90,77.897,0.530
-17.87,76.255,0.490
-17.83,74.758,0.493
-17.80,71.698,0.483
-17.77,70.366,0.445
-17.73,68.399,0.433
-17.70,66.021,0.426
-17.67,64.433,0.406
-17.63,61.933,0.441
-17.60,59.795,0.405
-17.57,59.005,0.405
-17.53,56.245,0.379
-17.50,53.371,0.335
-17.47,52.648,0.368
-17.43,49.784,0.311
-17.40,47.891,0.318
-17.37,45.561,0.276
-17.33,44.048,0.280
-17.30,42.043,0.251
-17.27,39.398,0.272
-17.23,36.823,0.280
-17.20,34.298,0.200
-17.17,32.645,0.203
-17.13,31.291,0.231
-17.10,28.835,0.210
-17.07,26.576,0.148
-17.03,24.215,0.178
-17.00,22.152,0.133
-16.97,20.453,0.132
-16.93,17.232,0.080
-16.90,15.679,0.088
-16.87,13.434,0.038
-16.83,10.852,0.056
-16.80,9.340,0.066
-16.77,6.513,0.034
-16.73,4.709,0.033
-16.70,1.685,0.022
-16.67,0.182,0.023
-16.63,-2.685,-0.036
-16.60,-4.482,-0.049
-16.57,-7.210,-0.018
-16.53,-9.338,-0.074
-16.50,-10.534,-0.096
-16.47,-12.757,-0.114
-16.43,-15.432,-0.098
-16.40,-17.229,-0.130
-16.37,-19.891,-0.177
-16.33,-22.218,-0.182
-16.30,-24.026,-0.188
-16.27,-26.716,-0.144
-16.23,-28.622,-0.224
-16.20,-30.331,-0.238
-16.17,-32.835,-0.224
-16.13,-35.872,-0.265
-16.10,-36.662,-0.254
-16.07,-38.502,-0.268
-16.03,-41.138,-0.324
-16.00,-43.475,-0.298
-15.97,-45.993,-0.286
-15.93,-47.537,-0.346
-15.90,-49.333,-0.325
-15.87,-52.535,-0.359
-15.83,-53.671,-0.363
-15.80,-56.221,-0.374
-15.77,-56.904,-0.410
-15.73,-59.038,-0.413
-15.70,-62.276,-0.391
-15.67,-63.593,-0.402
-15.63,-66.673,-0.437
-15.60,-68.370,-0.408
-15.57,-68.963,-0.452
-15.53,-72.282,-0.484
-15.50,-74.149,-0.440
-15.47,-75.460,-0.513
-15.43,-78.595,-0.531
-15.40,-79.460,-0.518
-15.37,-81.609,-0.537
-15.33,-83.801,-0.540
-15.30,-85.486,-0.538
-15.27,-86.705,-0.534
-15.23,-88.909,-0.538
-15.20,-91.530,-0.618
-15.17,-92.669,-0.553
-15.13,-94.926,-0.563
-15.10,-95.912,-0.594
-15.07,-97.974,-0.607
-15.03,-98.468,-0.619
-15.00,-101.032,-0.640
-14.97,-102.946,-0.630
-14.93,-105.622,-0.647
-14.90,-105.983,-0.692
-14.87,-107.958,-0.640
-14.83,-110.132,-0.703
-14.80,-111.546,-0.699
-14.77,-113.290,-0.715
-14.73,-114.704,-0.743
-14.70,-115.847,-0.725
-14.67,-118.470,-0.750
-14.63,-118.512,-0.749
-14.60,-121.303,-0.732
-14.57,-121.698,-0.735
-14.53,-122.709,-0.759
-14.50,-125.125,-0.799
-14.47,-126.392,-0.784
-14.43,-127.450,-0.804
-14.40,-128.321,-0.825
-14.37,-130.999,-0.822
-14.33,-131.106,-0.832
-14.30,-133.596,-0.838
-14.27,-134.868,-0.828
-14.23,-135.294,-0.846
-14.20,-136.666,-0.886
-14.17,-138.311,-0.851
-14.13,-139.101,-0.892
-14.10,-139.863,-0.921
-14.07,-141.790,-0.882
-14.03,-142.547,-0.864
-14.00,-143.270,-0.901
-13.97,-145.813,-0.925
-13.93,-145.860,-0.931
-13.90,-146.829,-0.955
-13.87,-147.927,-0.939
-13.83,-149.533,-0.970
-13.80,-149.924,-0.952
-13.77,-150.583,-0.956
-13.73,-151.375,-0.950
-13.70,-152.288,-0.966
-13.67,-153.957,-0.969
-13.63,-154.691,-0.937
-13.60,-155.415,-1.012
-13.57,-155.218,-0.974
-13.53,-157.432,-0.992
-13.50,-157.559,-0.981
-13.47,-158.244,-0.993
-13.43,-159.414,-0.960
-13.40,-159.000,-0.982
-13.37,-159.748,-0.953
-13.33,-160.529,-1.023
-13.30,-160.866,-0.959
-13.27,-161.593,-0.977
-13.23,-163.106,-1.028
-13.20,-162.215,-0.994
-13.17,-163.013,-1.023
-13.13,-164.480,-1.001
-13.10,-163.752,-0.963
-13.07,-165.261,-0.975
-13.03,-165.202,-0.970
-13.00,-165.324,-1.003
-12.97,-165.843,-0.994
-12.93,-165.964,-1.021
-12.90,-166.909,-0.984
-12.87,-167.143,-0.966
-12.83,-166.595,-0.968
-12.80,-167.487,-1.017
-12.77,-167.938,-0.979
-12.73,-167.495,-0.994
-12.70,-167.940,-0.987
-12.67,-168.638,-0.991
-12.63,-168.070,-0.963
-12.60,-168.535,-0.990
-12.57,-167.456,-1.015
-12.53,-169.134,-0.978
-12.50,-168.122,-1.002
-12.47,-168.157,-0.953
-12.43,-168.957,-0.988
-12.40,-167.291,-1.039
-12.37,-168.687,-1.012
-12.33,-167.784,-0.948
-12.30,-167.396,-0.970
-12.27,-167.481,-0.952
-12.23,-169.260,-1.013
-12.20,-167.481,-0.963
-12.17,-166.450,-0.951
-12.13,-167.379,-1.003
-12.10,-166.990,-0.980
-12.07,-166.146,-0.968
-12.03,-165.712,-0.999
-12.00,-165.611,-0.992
-11.97,-165.029,-0.979
-11.93,-165.080,-0.982
-11.90,-164.812,-0.947
-11.87,-164.385,-0.938
-11.83,-163.101,-0.969
-11.80,-163.174,-0.917
-11.77,-162.837,-0.960
-11.73,-161.858,-0.960
-11.70,-161.146,-0.944
-11.67,-161.217,-0.962
-11.63,-160.556,-0.945
-11.60,-159.972,-0.955
-11.57,-158.317,-0.962
-11.53,-158.631,-0.994
-11.50,-157.048,-0.939
-11.47,-156.699,-0.946
-11.43,-156.316,-0.951
-11.40,-156.474,-0.945
-11.37,-155.076,-0.917
-11.33,-153.540,-0.945
-11.30,-153.391,-0.938
-11.27,-150.909,-0.936
-11.23,-151.002,-0.927
-11.20,-149.790,-0.930
-11.17,-149.852,-0.948
-11.13,-146.832,-0.885
-11.10,-146.706,-0.920
-11.07,-146.015,-0.903
-11.03,-145.012,-0.888
-11.00,-143.066,-0.969
-10.97,-142.885,-0.874
-10.93,-141.288,-0.917
-10.90,-141.617,-0.886
-10.87,-139.382,-0.933
-10.83,-138.012,-0.864
-10.80,-136.656,-0.856
-10.77,-136.519,-0.838
-10.73,-134.191,-0.850
-10.70,-132.298,-0.837
-10.67,-130.681,-0.835
-10.63,-131.256,-0.811
-10.60,-128.585,-0.857
-10.57,-126.840,-0.828
-10.53,-126.790,-0.774
-10.50,-124.782,-0.772
-10.47,-122.916,-0.781
-10.43,-122.499,-0.801
-10.40,-121.135,-0.767
-10.37,-119.195,-0.764
-10.33,-117.603,-0.753
-10.30,-116.778,-0.729
-10.27,-113.933,-0.722
-10.23,-113.360,-0.749
-10.20,-112.139,-0.747
-10.17,-109.498,-0.716
-10.13,-108.412,-0.696
-10.10,-106.726,-0.688
-10.07,-104.809,-0.688
-10.03,-104.233,-0.660
-10.00,-101.640,-0.645
-9.97,-100.178,-0.604
-9.93,-97.700,-0.616
-9.90,-96.225,-0.678
-9.87,-95.657,-0.636
-9.83,-92.631,-0.592
-9.80,-90.670,-0.581
-9.77,-89.569,-0.558
-9.73,-87.906,-0.614
-9.70,-85.366,-0.534
-9.67,-83.443,-0.521
-9.63,-81.967,-0.553
-9.60,-80.128,-0.514
-9.57,-78.013,-0.521
-9.53,-75.994,-0.505
-9.50,-73.449,-0.473
-9.47,-72.139,-0.447
-9.43,-70.101,-0.441
-9.40,-68.830,-0.462
-9.37,-65.753,-0.479
-9.33,-63.848,-0.452
-9.30,-62.379,-0.405
-9.27,-59.983,-0.404
-9.23,-58.240,-0.370
-9.20,-55.429,-0.382
-9.17,-53.855,-0.376
-9.13,-52.031,-0.354
-9.10,-49.246,-0.331
-9.07,-47.854,-0.271
-9.03,-45.248,-0.265
-9.00,-43.577,-0.263
-8.97,-42.167,-0.275
-8.93,-38.898,-0.257
-8.90,-36.793,-0.255
-8.87,-34.592,-0.206
-8.83,-33.672,-0.223
-8.80,-30.519,-0.225
-8.77,-29.419,-0.135
-8.73,-25.436,-0.165
-8.70,-23.371,-0.160
